ts_epoch,iso,tx_bytes,rx_bytes,loadavg1
1789282828.455773501,2026-09-13T07:00:28.456Z,675058390591,1144980439,0.47
1789282833.464384732,2026-09-13T07:00:33.465Z,675602933675,1145531337,0.59
1789282838.472984151,2026-09-13T07:00:38.473Z,676197881373,1146182292,0.63
1789282843.481569005,2026-09-13T07:00:43.482Z,676759956228,1146780145,0.58
1789282848.490325806,2026-09-13T07:00:48.491Z,677346167041,1147398121,0.53
1789282853.498703637,2026-09-13T07:00:53.499Z,677932408328,1147979321,0.49
1789282858.506687792,2026-09-13T07:00:58.507Z,678512238030,1148588041,0.45
1789282863.514716140,2026-09-13T07:01:03.515Z,679116026152,1149228436,0.57
1789282868.523664263,2026-09-13T07:01:08.524Z,679717610097,1149869124,0.69
1789282873.532079644,2026-09-13T07:01:13.533Z,680277497064,1150450195,0.71
1789282878.540482768,2026-09-13T07:01:18.541Z,680839626782,1151024314,0.74
1789282883.548606669,2026-09-13T07:01:23.549Z,681433494256,1151676360,0.68
1789282888.556813606,2026-09-13T07:01:28.557Z,682006558813,1152284451,0.62
1789282893.564968068,2026-09-13T07:01:33.566Z,682619687432,1152956224,0.65
1789282898.573698980,2026-09-13T07:01:38.574Z,683214679006,1153602729,0.60
1789282903.581893074,2026-09-13T07:01:43.582Z,683785635210,1154215473,0.55
1789282908.590404967,2026-09-13T07:01:48.591Z,684354303064,1154810305,0.59
1789282913.598921454,2026-09-13T07:01:53.599Z,684933596398,1155430492,0.62
1789282918.607200850,2026-09-13T07:01:58.608Z,685511002906,1156048255,0.57
1789282923.615307888,2026-09-13T07:02:03.616Z,686090643248,1156647466,0.53
1789282928.623546548,2026-09-13T07:02:08.624Z,686671350048,1157234542,0.48
1789282933.631766682,2026-09-13T07:02:13.632Z,687252127428,1157858344,0.44
1789282938.640133627,2026-09-13T07:02:18.641Z,687847230530,1158495903,0.41
1789282943.648892821,2026-09-13T07:02:23.649Z,688442800790,1159137736,0.46
1789282948.656949601,2026-09-13T07:02:28.658Z,689004822742,1159733757,0.42
1789282953.666314685,2026-09-13T07:02:33.667Z,689569055668,1160316228,0.47
1789282958.674924456,2026-09-13T07:02:38.675Z,690166180232,1160949790,0.43
1789282963.683100372,2026-09-13T07:02:43.684Z,690741379287,1161554860,0.39
1789282968.691583495,2026-09-13T07:02:48.692Z,691311329048,1162173574,0.36
1789282973.699996405,2026-09-13T07:02:53.701Z,691893935160,1162801515,0.33
1789282978.708044515,2026-09-13T07:02:58.709Z,692491130602,1163447027,0.39
1789282983.717298379,2026-09-13T07:03:03.718Z,693066393692,1164029546,0.36
1789282988.725331572,2026-09-13T07:03:08.726Z,693632874962,1164622096,0.41
1789282993.733443646,2026-09-13T07:03:13.734Z,694223454210,1165240807,0.37
1789282998.741798248,2026-09-13T07:03:18.742Z,694805305644,1165862182,0.34
1789283003.749898133,2026-09-13T07:03:23.750Z,695387161136,1166486477,0.40
1789283008.759775632,2026-09-13T07:03:28.760Z,695958079968,1167107308,0.36
1789283013.768258530,2026-09-13T07:03:33.769Z,696546475350,1167747672,0.34
1789283018.776651097,2026-09-13T07:03:38.777Z,697131683074,1168411434,0.31
1789283023.785148124,2026-09-13T07:03:43.786Z,697720185800,1169032821,0.36
1789283028.793416478,2026-09-13T07:03:48.794Z,698288865964,1169655595,0.41
1789283033.802052447,2026-09-13T07:03:53.803Z,698883912424,1170310423,0.46
1789283038.810877841,2026-09-13T07:03:58.811Z,699482817250,1170981239,0.51
1789283043.819343916,2026-09-13T07:04:03.820Z,700067281458,1171625680,0.46
1789283048.827436806,2026-09-13T07:04:08.828Z,700653489490,1172270889,0.59
1789283053.836417049,2026-09-13T07:04:13.837Z,701232287636,1172885382,0.54
1789283058.844814630,2026-09-13T07:04:18.846Z,701825945331,1173551664,0.50
1789283063.853295027,2026-09-13T07:04:23.854Z,702431972409,1174185021,0.46
1789283068.861468343,2026-09-13T07:04:28.862Z,702989644947,1174796698,0.58
1789283073.869918994,2026-09-13T07:04:33.870Z,703582497797,1175431478,0.69
1789283078.878475810,2026-09-13T07:04:38.879Z,704192870156,1176101670,0.64
1789283083.886480582,2026-09-13T07:04:43.887Z,704781323102,1176728512,0.67
1789283088.894577816,2026-09-13T07:04:48.895Z,705361374832,1177337524,0.61
1789283093.902816047,2026-09-13T07:04:53.903Z,705486501211,1177477737,0.57
1789283098.910686169,2026-09-13T07:04:58.911Z,705486501277,1177477789,0.52
1789283103.918621482,2026-09-13T07:05:03.919Z,705486501343,1177477841,0.48
