ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789278928,2026-09-13T05:55:28Z,1836783073,1.027059174e+09,8.09723899e+08,1100309174,1048799227,2149108401,90437267456,8e+10,0.0229597884125,0,0,0,2,0,0,0,1.836783073e+09,1,0,0
1789278939,2026-09-13T05:55:39Z,6019833809,3.075209174e+09,2.944624635e+09,3322209174,3212306427,6534515601,95170129920,8e+10,0.0752479226125,0,0,0,2,0,2,0,6.019833809e+09,1,0,0
1789278950,2026-09-13T05:55:50Z,8750400208,4.44285e+09,4.307550208e+09,4525650000,4395630592,8921280592,97573765120,8e+10,0.1093800026,20480,2058958401,3873,4,0,0,0,8.750400208e+09,1,0,0
1789278961,2026-09-13T05:56:01Z,8509416656,4.36125e+09,4.148166656e+09,4688300000,4483710976,9172010976,97746894848,8e+10,0.1063677082,40960,4160477441,3880,4,0,1,0,8.509416656e+09,1,0,0
1789278971,2026-09-13T05:56:11Z,8709538816,4.3936e+09,4.315938816e+09,4644800000,4584374272,9229174272,97373634560,8e+10,0.1088692352,65536,6454363569,3884,4,0,0,0,8.709538816e+09,1,0,0
1789278982,2026-09-13T05:56:22Z,8612569824,4.3931e+09,4.219469824e+09,4548282768,4378853376,8927136144,97584766976,8e+10,0.1076571228,90112,8980330721,3887,4,0,1,0,8.612569824e+09,1,0,0
1789278993,2026-09-13T05:56:33Z,8766221728,4.4377e+09,4.328521728e+09,4651900000,4559208448,9211108448,97526755328,8e+10,0.1095777716,110592,10936799121,3891,4,0,0,0,8.766221728e+09,1,0,0
1789279004,2026-09-13T05:56:44Z,8655072992,4.3643e+09,4.290772992e+09,4577450000,4506779648,9084229648,97733730304,8e+10,0.1081884124,135168,13334292849,3893,4,0,0,0,8.655072992e+09,1,0,0
1789279015,2026-09-13T05:56:55Z,8845969200,4.44195e+09,4.4040192e+09,4516650000,4483710976,9000360976,97653723136,8e+10,0.110574615,159744,15727642273,3897,4,0,0,0,8.8459692e+09,1,0,0
1789279026,2026-09-13T05:57:06Z,8488825520,4.27355e+09,4.21527552e+09,4535250000,4383047680,8918297680,97465856000,8e+10,0.106110319,180224,17766996753,3899,4,0,1,0,8.48882552e+09,1,0,0
1789279037,2026-09-13T05:57:17Z,8407855264,4.2513e+09,4.156555264e+09,4496250000,4420796416,8917046416,97572802560,8e+10,0.1050981908,204800,20230799345,3902,4,0,0,0,8.407855264e+09,1,0,0
