ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789179440,2026-09-12T02:17:20Z,47584328957,2.3873704838e+10,2.3710624119e+10,24239754838,24142637431,48382392269,50540027904,8e+10,0.616959232,0,0,0,1,225,2,0,4.935673856e+10,1,0,0
1789179453,2026-09-12T02:17:33Z,50659421437,2.5396904838e+10,2.5262516599e+10,25555554838,25501591927,51057146765,53557080064,8e+10,0.6567496192,0,0,0,3,225,0,0,5.2539969536e+10,1,0,0
1789179467,2026-09-12T02:17:47Z,53536867709,2.6835704838e+10,2.6701162871e+10,26989654838,26931849591,53921504429,56471891968,8e+10,0.6940397056,0,0,0,3,225,0,0,5.5523176448e+10,1,0,0
1789179481,2026-09-12T02:18:01Z,56471324109,2.8302154838e+10,2.8169169271e+10,28385354838,28395661687,56781016525,59568672768,8e+10,0.7320413696,0,0,0,3,225,1,0,5.8563309568e+10,1,0,0
1789179495,2026-09-12T02:18:15Z,59468240637,2.9801704838e+10,2.9666535799e+10,30038354838,30006274423,60044629261,62975643648,8e+10,0.770856192,0,0,0,3,225,0,0,6.166849536e+10,1,0,0
1789179508,2026-09-12T02:18:28Z,62736857805,3.1426154838e+10,3.1310702967e+10,31562604838,31499446647,63062051485,66020007936,8e+10,0.8131571712,0,0,0,3,225,0,0,6.5052573696e+10,1,0,0
1789179522,2026-09-12T02:18:42Z,65793034461,3.2955604838e+10,3.2837429623e+10,33152054838,33072310647,66224365485,69303611392,8e+10,0.8527108096,0,0,0,3,225,0,0,6.8216864768e+10,1,0,0
1789179536,2026-09-12T02:18:56Z,68912015549,3.4514304838e+10,3.4397710711e+10,34710554838,34653563255,69364118093,72605220864,8e+10,0.8931015168,0,0,0,3,225,0,0,7.1448121344e+10,1,0,0
1789179550,2026-09-12T02:19:10Z,72207427021,3.6161354838e+10,3.6046072183e+10,36275404838,36234815863,72510220701,75911323648,8e+10,0.9357864448,0,0,0,3,225,0,0,7.4862915584e+10,1,0,0
1789179564,2026-09-12T02:19:24Z,72072232267,3.5703422283e+10,3.6368809984e+10,36224872283,37178310656,73403182939,76819648512,8e+10,0.9486430208,28672,2070278978,0,3,11830,1,0,7.5891441664e+10,1,0,0
1789179578,2026-09-12T02:19:38Z,71342202555,3.4251972283e+10,3.7090230272e+10,35106422283,38239469568,73345891851,76003856384,8e+10,0.9490231296,81920,5200985330,0,3,20248,0,0,7.5921850368e+10,1,0,0
1789179592,2026-09-12T02:19:52Z,71314046283,3.3041022283e+10,3.8273024e+10,33896872283,39489372160,73386244443,76058984448,8e+10,0.9487822336,135168,8124476482,0,3,21056,0,0,7.5902578688e+10,1,0,0
1789179606,2026-09-12T02:20:06Z,69982555803,3.1164272283e+10,3.881828352e+10,32834572283,40777023488,73611595771,76082073600,8e+10,0.9498760704,188416,11023101810,0,3,36462,0,0,7.5990085632e+10,1,0,0
1789179620,2026-09-12T02:20:20Z,69763926747,2.9746072283e+10,4.0017854464e+10,31437222283,42064674816,73501897099,76041379840,8e+10,0.947723776,245760,14126527138,0,3,37713,1,0,7.581790208e+10,1,0,0
1789179634,2026-09-12T02:20:34Z,68495280571,2.7927972283e+10,4.0567308288e+10,30368272283,43192942592,73561214875,75927486464,8e+10,0.9438387712,303104,17478610706,0,3,48421,0,0,7.5507101696e+10,1,0,0
1789179648,2026-09-12T02:20:48Z,68388277403,2.7892272283e+10,4.049600512e+10,30737522283,43473960960,74211483243,77259862016,8e+10,0.9486147072,327680,19938268994,0,3,56867,1,0,7.5889176576e+10,1,0,0
1789179662,2026-09-12T02:21:02Z,0,0,0,32137422283,44677726208,76815148491,79930187776,8e+10,0.9702928896,331776,20470469010,0,3,88317,0,1,7.7623431168e+10,1,0,0
1789179676,2026-09-12T02:21:16Z,66782677691,3.3429572283e+10,3.3353105408e+10,33656472283,33567014912,67223487195,70494412800,8e+10,0.8665619217625,335044,33141378482,0,3,100463,0,0,6.9324953741e+10,2,0,0
1789179689,2026-09-12T02:21:29Z,69845048651,3.4961022283e+10,3.4884026368e+10,35219022283,35160850432,70379872715,73823576064,8e+10,0.90484316845,335044,33141378482,0,3,100463,0,0,7.2387453476e+10,2,0,0
1789179704,2026-09-12T02:21:44Z,73175837339,3.6626672283e+10,3.6549165056e+10,36788872283,28739371008,65528243291,69100490752,8e+10,0.9464793148,335044,33141378482,0,3,100463,1,0,7.5718345184e+10,2,0,0
1789179718,2026-09-12T02:21:58Z,68350602219,3.8218722283e+10,3.0131879936e+10,38379722283,30349983744,68729706027,72463732736,8e+10,0.8831932348125,336954,41152499122,0,3,100726,0,0,7.0655458785e+10,2,0,0
1789179732,2026-09-12T02:22:12Z,71647813691,3.9867572283e+10,3.1780241408e+10,40145922283,32010928128,72156850411,75924267008,8e+10,0.9245459483875,336954,41152499122,0,3,100726,0,0,7.3963675871e+10,2,0,0
1789179747,2026-09-12T02:22:27Z,66901871611,4.1496972283e+10,2.5404899328e+10,41736705051,25652363264,67389068315,71345000448,8e+10,0.8626129527125,338862,49155231154,0,3,101039,0,0,6.9009036217e+10,2,0,0
1789179762,2026-09-12T02:22:42Z,70184594475,4.3139722283e+10,2.7044872192e+10,43397222283,27334279168,70731501451,74848944128,8e+10,0.903882321825,338862,49155231154,0,3,101039,0,0,7.2310585746e+10,2,0,0
1789179777,2026-09-12T02:22:57Z,73672390763,4.4857522283e+10,2.881486848e+10,45062822283,21000880128,66063702411,70250835968,8e+10,0.947727286825,338862,49155231154,0,3,101039,1,0,7.5818182946e+10,2,0,0
1789179792,2026-09-12T02:23:12Z,68958231595,4.6506122283e+10,2.2452109312e+10,46734372283,22724739072,69459111355,73865453568,8e+10,0.8865292640625,340771,57162157490,0,3,101353,1,0,7.0922341125e+10,2,0,0
1789179807,2026-09-12T02:23:27Z,72364569019,4.8209572283e+10,2.4154996736e+10,48471372283,24532484096,73003856379,77642526720,8e+10,0.9294055736125,340771,57162157490,0,3,101353,0,0,7.4352445889e+10,2,0,0
1789179822,2026-09-12T02:23:42Z,68111996571,5.0089072283e+10,1.8022924288e+10,50372122283,18387828736,68759951019,73499865088,8e+10,0.8746532146375,342681,65173278130,0,3,102186,0,0,6.9972257171e+10,2,0,0
1789179838,2026-09-12T02:23:58Z,71677675771,5.1872172283e+10,1.9805503488e+10,52107372283,20170407936,72277780219,77229879296,8e+10,0.9195941272125,342681,65173278130,0,3,102186,0,0,7.3567530177e+10,2,0,0
1789179854,2026-09-12T02:24:14Z,73862765707,5.2761222283e+10,2.1101543424e+10,52663322283,21512585216,74175907499,78246387712,8e+10,0.9475555089375,359065,66390331314,0,3,102580,0,0,7.5804440715e+10,2,0,0
1789179869,2026-09-12T02:24:29Z,73731880829,5.0956810109e+10,2.277507072e+10,51248560109,23236444160,74485004269,78163890176,8e+10,0.9474760310625,428697,69871893488,0,3,103420,0,0,7.5798082485e+10,2,0,0
1789179885,2026-09-12T02:24:45Z,73720033174,4.9107857302e+10,2.4612175872e+10,49232099400,25115492352,74347591752,77986631680,8e+10,0.9492294034625,502425,73558293488,0,3,104439,1,0,7.5938352277e+10,2,0,0
1789179900,2026-09-12T02:25:00Z,73583509708,4.7352332492e+10,2.6231177216e+10,47679432492,26763853824,74443286316,77728440320,8e+10,0.9493603517,563865,76630209907,0,3,105352,0,0,7.5948828136e+10,2,0,0
1789179916,2026-09-12T02:25:16Z,73394098221,4.6235979821e+10,2.71581184e+10,47087527625,28231860224,75319387849,79945371648,8e+10,0.9480886073625,604825,78678209907,0,3,114344,1,0,7.5847088589e+10,2,0,0
1789179931,2026-09-12T02:25:31Z,70837722543,4.2777828783e+10,2.805989376e+10,44562624169,29951524864,74514149033,77757849600,8e+10,0.9477001060125,690774,82975610945,0,3,135305,0,0,7.5816008481e+10,2,0,0
