ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789185279,2026-09-12T03:54:39Z,0,,,532054838,357525880,889580718,89332445184,0,0,0,0,0,0,0,0,0,0,0,0,0
1789185290,2026-09-12T03:54:50Z,0,,,2193954838,2038655352,4232610190,92701855744,0,0,0,0,0,0,0,0,0,0,0,0,0
1789185300,2026-09-12T03:55:00Z,0,,,3796954838,3640879480,7437834318,96051613696,0,0,0,0,0,0,0,0,0,0,0,0,0
1789185311,2026-09-12T03:55:11Z,0,,,4727004838,4555237752,9282242590,97811599360,0,0,0,0,0,0,0,0,0,0,0,0,0
