NAMESPACE   LAST SEEN   TYPE      REASON      OBJECT            MESSAGE
bench       43m         Normal    Scheduled   pod/e2-sweep      Successfully assigned bench/e2-sweep to ocibench-control-plane
bench       43m         Normal    Pulled      pod/e2-sweep      Container image "172.31.95.216:5000/custom-predictor:v5" already present on machine and can be accessed by the pod
bench       43m         Normal    Created     pod/e2-sweep      Container created
bench       43m         Normal    Started     pod/e2-sweep      Container started
bench       3m16s       Normal    Pulled      pod/e2-resident   Container image "172.31.95.216:5000/model-ballast:estargz-140g" already present on machine and can be accessed by the pod
bench       2m10s       Normal    Pulled      pod/e2-sweep      Container image "172.31.95.216:5000/model-ballast:estargz-140g" already present on machine and can be accessed by the pod
bench       11s         Warning   Unhealthy   pod/e2-sweep      Readiness probe failed: Get "http://10.244.0.18:8080/healthz": dial tcp 10.244.0.18:8080: connect: connection refused
bench       1s          Warning   Unhealthy   pod/e2-resident   Readiness probe failed: Get "http://10.244.0.17:8080/healthz": dial tcp 10.244.0.17:8080: connect: connection refused
