ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789220781,2026-09-12T13:46:21Z,57783413568,2.8943379264e+10,2.8840034304e+10,36422279264,35777413120,72199692384,75387330560,8e+10,0.948033642525,3482983,345668253183,0,1,250522,0,0,7.5842691402e+10,2,0,0
1789220795,2026-09-12T13:46:35Z,57691319264,2.8855479264e+10,2.883584e+10,36440279264,35999711232,72439990496,75454615552,8e+10,0.947202829225,3540327,351249972303,0,1,250522,0,0,7.5776226338e+10,2,0,0
1789220809,2026-09-12T13:46:49Z,57587299008,2.8810179264e+10,2.8777119744e+10,36407429264,35924213760,72331643024,74939949056,8e+10,0.94584994455,3597671,356931154719,0,1,250522,0,0,7.5667995564e+10,2,0,0
1789220823,2026-09-12T13:47:03Z,57538933184,2.8786979264e+10,2.875195392e+10,36323629264,35945185280,72268814544,75098157056,8e+10,0.945238506775,3650919,362196177631,0,1,250522,1,0,7.5619080542e+10,2,0,0
1789220838,2026-09-12T13:47:18Z,57811630935,2.8908682071e+10,2.8902948864e+10,36289232071,35970351104,72259583175,74975342592,8e+10,0.9487593565875,3695974,366620540120,0,1,250522,0,0,7.5900748527e+10,2,0,0
1789220852,2026-09-12T13:47:32Z,57548389178,2.8825795386e+10,2.8722593792e+10,36437147582,35911630848,72348778430,75457081344,8e+10,0.94509583765,3757414,372784177589,0,1,250522,0,0,7.5607667012e+10,2,0,0
1789220866,2026-09-12T13:47:46Z,57785500128,2.89203e+10,2.8865200128e+10,36324650000,36096180224,72420830224,75290820608,8e+10,0.94824507885,3814758,378399046527,0,1,250522,0,0,7.5859606308e+10,2,0,0
1789220881,2026-09-12T13:48:01Z,57548392528,2.878805e+10,2.8760342528e+10,36274750000,36138123264,72412873264,75372773376,8e+10,0.945384208475,3872102,384042930207,0,1,250522,2,0,7.5630736678e+10,2,0,0
1789220896,2026-09-12T13:48:16Z,57849633040,2.897185e+10,2.887778304e+10,36451200000,35932602368,72383802368,75334582272,8e+10,0.948897999125,3925350,389365973375,0,1,250522,1,0,7.591183993e+10,2,0,0
1789220910,2026-09-12T13:48:30Z,57809665952,2.89193e+10,2.8890365952e+10,38344700000,38264635392,76609335392,80695697408,8e+10,0.948645549625,3945830,391326586079,0,1,281348,2,0,7.589164397e+10,2,0,0
1789220925,2026-09-12T13:48:45Z,81413177280,4.07494e+10,4.066377728e+10,40741350000,23102226432,63843576432,68471521280,8e+10,1.07573799,3954022,392158905087,0,1,343155,1,0,8.60590392e+10,3,0,0
1789220940,2026-09-12T13:49:00Z,68523172752,4.298825e+10,2.5534922752e+10,43695300000,26151485440,69846785440,74868146176,8e+10,0.9031287887,3966136,410311588223,0,1,343155,0,0,7.2250303096e+10,3,0,0
1789220956,2026-09-12T13:49:16Z,66584117456,4.586845e+10,2.0715667456e+10,46668900000,21353201664,68022101664,73183727616,8e+10,0.8748008986,3968045,418318514559,0,1,343155,0,0,6.9984071888e+10,3,0,0
1789220972,2026-09-12T13:49:32Z,64521532400,4.889775e+10,1.56237824e+10,49633300000,16328425472,65961725472,71870685184,8e+10,0.8452114625,3969980,426434492799,0,1,343155,1,0,6.7616917e+10,3,0,0
