ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789204127,2026-09-12T09:08:47Z,462376081,2.73409174e+08,1.88966907e+08,681259174,541288443,1222547617,50440237056,8e+10,0.0057797010125,0,0,0,0,0,2,0,4.62376081e+08,1,0,0
1789204137,2026-09-12T09:08:57Z,3619172993,1.844759174e+09,1.774413819e+09,2084809174,2017683451,4102492625,53383528448,8e+10,0.0452396624125,0,0,0,2,0,0,0,3.619172993e+09,1,0,0
1789204148,2026-09-12T09:09:08Z,6615989521,3.344209174e+09,3.271780347e+09,3472109174,3414386683,6886495857,56301891584,8e+10,0.0826998690125,0,0,0,2,0,0,0,6.615989521e+09,1,0,0
1789204159,2026-09-12T09:09:19Z,9250950977,4.662159174e+09,4.588791803e+09,4911009174,4840450043,9751459217,59321077760,8e+10,0.1156368872125,0,0,0,2,0,0,0,9.250950977e+09,1,0,0
1789204170,2026-09-12T09:09:30Z,12689515617,6.381059174e+09,6.308456443e+09,6544359174,6493005819,13037364993,62742958080,8e+10,0.1586189452125,0,0,0,2,0,0,0,1.2689515617e+10,1,0,0
1789204181,2026-09-12T09:09:41Z,15533534673,7.803209174e+09,7.730325499e+09,8126259174,8061675515,16187934689,66030477312,8e+10,0.1941691834125,0,0,0,2,0,0,0,1.5533534673e+10,1,0,0
1789204193,2026-09-12T09:09:53Z,18883361969,9.479509174e+09,9.403852795e+09,9664409174,9613567995,19277977169,69269368832,8e+10,0.2360420246125,0,0,0,2,0,0,0,1.8883361969e+10,1,0,0
1789204204,2026-09-12T09:10:04Z,21869684193,1.0972659174e+10,1.0897025019e+10,11114059174,11077380091,22191439265,72320385024,8e+10,0.2733710524125,0,0,0,2,0,0,0,2.1869684193e+10,1,0,0
1789204216,2026-09-12T09:10:16Z,24756719073,1.2412659174e+10,1.2344059899e+10,12587409174,12532803579,25120212753,75373871104,8e+10,0.3094589884125,0,0,0,2,0,0,0,2.4756719073e+10,1,0,0
1789204228,2026-09-12T09:10:28Z,27795807121,1.3933409174e+10,1.3862397947e+10,14077541942,14042753019,28120294961,78527918080,8e+10,0.3474475890125,0,0,0,2,0,0,0,2.7795807121e+10,1,0,0
1789204239,2026-09-12T09:10:39Z,30983192641,1.5526959174e+10,1.5456233467e+10,15693859174,15657560059,31351419233,81883570176,8e+10,0.3872899080125,0,0,0,2,0,0,0,3.0983192641e+10,1,0,0
1789204252,2026-09-12T09:10:52Z,33928443345,1.7000009174e+10,1.6928434171e+10,17250809174,17196869627,34447678801,85109981184,8e+10,0.4241055418125,0,0,0,2,0,0,0,3.3928443345e+10,1,0,0
1789204264,2026-09-12T09:11:04Z,36997058609,1.8533509174e+10,1.8463549435e+10,18783659174,18773927931,37557587105,88403623936,8e+10,0.4624632326125,0,0,0,2,0,0,0,3.6997058609e+10,1,0,0
1789204276,2026-09-12T09:11:16Z,40414890337,2.0244259174e+10,2.0170631163e+10,20428109174,20392929275,40821038449,91796246528,8e+10,0.5051861292125,0,0,0,2,0,0,0,4.0414890337e+10,1,0,0
1789204289,2026-09-12T09:11:29Z,42973353057,2.1523459174e+10,2.1449893883e+10,21654359174,21663803387,43318162561,94446780416,8e+10,0.5371669132125,0,0,0,2,0,0,0,4.2973353057e+10,1,0,0
1789204301,2026-09-12T09:11:41Z,45818072113,2.2946309174e+10,2.2871762939e+10,23267909174,23203112955,46471022129,97586110464,8e+10,0.5727259014125,0,0,0,2,0,0,0,4.5818072113e+10,1,0,0
1789204314,2026-09-12T09:11:54Z,46525992896,2.32518e+10,2.3274192896e+10,23359632768,23444062208,46803694976,97596248064,8e+10,0.5815749112,24576,2334211569,1,2,0,0,0,4.6525992896e+10,1,0,0
1789204327,2026-09-12T09:12:07Z,46214232128,2.31162e+10,2.3098032128e+10,23320300000,23462936576,46783236576,97545306112,8e+10,0.5776779016,49152,4798014161,7,2,0,1,0,4.6214232128e+10,1,0,0
1789204340,2026-09-12T09:12:20Z,46403028336,2.319175e+10,2.3211278336e+10,23361550000,23391633408,46753183408,97419546624,8e+10,0.5800378542,81919,7998766769,8,2,0,1,0,4.6403028336e+10,1,0,0
1789204352,2026-09-12T09:12:32Z,46075007440,2.306925e+10,2.300575744e+10,23513500000,23471325184,46984825184,97805086720,8e+10,0.575937593,106495,10508156705,10,2,0,0,0,4.607500744e+10,1,0,0
1789204365,2026-09-12T09:12:45Z,46287470736,2.318105e+10,2.3106420736e+10,23304150000,23326621696,46630771696,97521315840,8e+10,0.5785933842,139263,13758690961,14,2,0,0,0,4.6287470736e+10,1,0,0
1789204378,2026-09-12T09:12:58Z,46428572640,2.32131e+10,2.321547264e+10,23375300000,23383244800,46758544800,97570922496,8e+10,0.580357158,167935,16518468241,20,2,0,0,0,4.642857264e+10,1,0,0
1789204390,2026-09-12T09:13:10Z,46203053648,2.308405e+10,2.3119003648e+10,23322550000,23412604928,46735154928,97418326016,8e+10,0.5775381706,196607,19319688561,24,2,0,0,0,4.6203053648e+10,1,0,0
1789204403,2026-09-12T09:13:23Z,46422965680,2.316555e+10,2.325741568e+10,23259950000,23370661888,46630611888,97396416512,8e+10,0.580287071,221183,21692316465,26,2,0,0,0,4.642296568e+10,1,0,0
1789204416,2026-09-12T09:13:36Z,46223133392,2.316285e+10,2.3060283392e+10,23477450000,23420993536,46898443536,97775157248,8e+10,0.5777891674,249855,24713184897,28,2,0,0,0,4.6223133392e+10,1,0,0
1789204429,2026-09-12T09:13:49Z,46331409344,2.32166e+10,2.3114809344e+10,23466900000,23416799232,46883699232,97761353728,8e+10,0.5791426168,278527,27543415345,31,2,0,1,0,4.6331409344e+10,1,0,0
1789204441,2026-09-12T09:14:01Z,46160456176,2.311695e+10,2.3043506176e+10,23462750000,23425187840,46887937840,97643298816,8e+10,0.5770057022,307199,30348779969,35,2,0,0,0,4.6160456176e+10,1,0,0
1789204454,2026-09-12T09:14:14Z,46627220112,2.333625e+10,2.3290970112e+10,23413000000,23429382144,46842382144,97629102080,8e+10,0.5828402514,335871,33158288897,39,2,0,1,0,4.6627220112e+10,1,0,0
1789204467,2026-09-12T09:14:27Z,46473534032,2.326645e+10,2.3207084032e+10,23410200000,23408410624,46818610624,97582116864,8e+10,0.5809191754,364543,36000952257,45,2,0,0,0,4.6473534032e+10,1,0,0
