ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789202698,2026-09-12T08:44:58Z,458281777,2.73509174e+08,1.84772603e+08,698659174,541288443,1239947617,50452385792,8e+10,0.0057285222125,0,0,0,0,0,0,0,0,1,0,0
1789202709,2026-09-12T08:45:09Z,3775581857,1.934059174e+09,1.841522683e+09,2164009174,2076403707,4240412881,53533437952,8e+10,0.0471947732125,0,0,0,2,0,1,0,0,1,0,0
1789202719,2026-09-12T08:45:19Z,6761904081,3.427209174e+09,3.334694907e+09,3552509174,3464718331,7017227505,56437923840,8e+10,0.0845238010125,0,0,0,2,0,0,0,0,1,0,0
1789202730,2026-09-12T08:45:30Z,9369482625,4.730359174e+09,4.639123451e+09,4942959174,4874004475,9816963649,59411558400,8e+10,0.1171185328125,0,0,0,2,0,0,0,0,1,0,0
1789202741,2026-09-12T08:45:41Z,12678138401,6.386459174e+09,6.291679227e+09,6511959174,6438479867,12950439041,62654484480,8e+10,0.1584767300125,0,0,0,2,0,0,0,0,1,0,0
1789202753,2026-09-12T08:45:53Z,15275722641,7.683809174e+09,7.591913467e+09,7941059174,7872931835,15813991009,65639575552,8e+10,0.1909465330125,0,0,0,2,0,0,0,0,1,0,0
1789202764,2026-09-12T08:46:04Z,18325993601,9.203159174e+09,9.122834427e+09,9380259174,9336743931,18717003105,68690735104,8e+10,0.2290749200125,0,0,0,2,0,1,0,0,1,0,0
1789202775,2026-09-12T08:46:15Z,21335898737,1.0707309174e+10,1.0628589563e+10,10868209174,10821527547,21689736721,71784574976,8e+10,0.2666987342125,0,0,0,2,0,0,0,0,1,0,0
1789202787,2026-09-12T08:46:27Z,24314776657,1.2197209174e+10,1.2117567483e+10,12325091942,12289533947,24614625889,74857738240,8e+10,0.3039347082125,0,0,0,2,0,0,0,0,1,0,0
1789202799,2026-09-12T08:46:39Z,26909566593,1.3495959174e+10,1.3413607419e+10,13864259174,13786900475,27651159649,78003421184,8e+10,0.3363695824125,0,0,0,2,0,1,0,0,1,0,0
1789202811,2026-09-12T08:46:51Z,30516767313,1.5299609174e+10,1.5217158139e+10,15438659174,15393318907,30831978081,81341108224,8e+10,0.3814595914125,0,0,0,2,0,0,0,0,1,0,0
1789202823,2026-09-12T08:47:03Z,33460718017,1.6771359174e+10,1.6689358843e+10,16968909174,16899074043,33867983217,84488994816,8e+10,0.4182589752125,0,0,0,2,0,0,0,0,1,0,0
1789202835,2026-09-12T08:47:15Z,36474123153,1.8279009174e+10,1.8195113979e+10,18504959174,18467743739,36972702913,87771541504,8e+10,0.4559265394125,0,0,0,2,0,0,0,0,1,0,0
1789202847,2026-09-12T08:47:27Z,39494422593,1.9789359174e+10,1.9705063419e+10,20073259174,20061579259,40134838433,91109019648,8e+10,0.4936802824125,0,0,0,2,0,1,0,0,1,0,0
1789202860,2026-09-12T08:47:40Z,42479294817,2.1281059174e+10,2.1198235643e+10,21431209174,21351327739,42782536913,93729402880,8e+10,0.5309911852125,0,0,0,2,0,1,0,0,1,0,0
1789202872,2026-09-12T08:47:52Z,45266653745,2.2675909174e+10,2.2590744571e+10,22918509174,22867568635,45786077809,96976805888,8e+10,0.5658331718125,0,0,0,2,0,0,0,0,1,0,0
1789202885,2026-09-12T08:48:05Z,46543225808,2.325645e+10,2.3286775808e+10,23383900000,23391633408,46775533408,97445789696,8e+10,0.5817903226,16384,1501892561,4,2,0,1,0,0,1,0,0
1789202898,2026-09-12T08:48:18Z,46267863776,2.31195e+10,2.3148363776e+10,23287600000,23303553024,46591153024,97807495168,8e+10,0.5783482972,45056,4340411617,6,2,0,0,0,0,1,0,0
1789202910,2026-09-12T08:48:30Z,46307302384,2.315055e+10,2.3156752384e+10,23437950000,23509073920,46947023920,97803579392,8e+10,0.5788412798,73727,7191313585,11,2,0,0,0,0,1,0,0
1789202923,2026-09-12T08:48:43Z,46414585296,2.324525e+10,2.3169335296e+10,23409050000,23391633408,46800683408,97644859392,8e+10,0.5801823162,102399,10104430113,14,2,0,0,0,0,1,0,0
1789202936,2026-09-12T08:48:56Z,46357411248,2.313355e+10,2.3223861248e+10,23316050000,23353884672,46669934672,97348956160,8e+10,0.5794676406,131071,12777177009,18,2,0,1,0,0,1,0,0
1789202949,2026-09-12T08:49:09Z,46475499856,2.324325e+10,2.3232249856e+10,23483400000,23236444160,46719844160,97723928576,8e+10,0.5809437482,159743,15711015057,21,2,0,0,0,0,1,0,0
1789202961,2026-09-12T08:49:21Z,46472916944,2.325325e+10,2.3219666944e+10,23454100000,23433576448,46887676448,97614106624,8e+10,0.5809114618,188415,18561967025,23,2,0,0,0,0,1,0,0
1789202974,2026-09-12T08:49:34Z,46718608720,2.341925e+10,2.329935872e+10,23371500000,23366467584,46737967584,97453887488,8e+10,0.583982609,212991,21075501265,24,2,0,0,0,0,1,0,0
1789202987,2026-09-12T08:49:47Z,46502745424,2.330405e+10,2.3198695424e+10,23498050000,23324524544,46822574544,97384292352,8e+10,0.5812843178,241663,23897443105,27,2,0,0,0,0,1,0,0
1789202999,2026-09-12T08:49:59Z,46311126432,2.32089e+10,2.3102226432e+10,23536050000,23320330240,46856380240,97341087744,8e+10,0.5788890804,270335,26727673553,30,2,0,0,0,0,1,0,0
1789203012,2026-09-12T08:50:12Z,46395890992,2.323075e+10,2.3165140992e+10,23476400000,23458742272,46935142272,97689624576,8e+10,0.5799486374,299007,29524749569,33,2,0,0,0,0,1,0,0
1789203025,2026-09-12T08:50:25Z,46434801120,2.32403e+10,2.319450112e+10,23463400000,23458742272,46922142272,97644355584,8e+10,0.580435014,327679,32334258497,33,2,0,1,0,0,1,0,0
1789203037,2026-09-12T08:50:37Z,46633097328,2.332535e+10,2.3307747328e+10,23436550000,23450353664,46886903664,97645260800,8e+10,0.5829137166,356351,35143767425,37,2,0,0,0,0,1,0,0
1789203050,2026-09-12T08:50:50Z,46752830240,2.34325e+10,2.332033024e+10,23383450000,23404216320,46787666320,97579335680,8e+10,0.584410378,380927,37661445969,40,2,0,1,0,0,1,0,0
