ts_epoch,bytes
1789252099.939,2100000
1789252099.947,2100000
1789252099.964,2100000
1789252099.972,2100000
1789252099.988,2100000
1789252099.997,2100000
1789252100.014,2100000
1789252100.023,2100000
1789252100.041,2100000
1789252100.049,2100000
1789252100.067,2100000
1789252100.075,2100000
1789252100.093,2100000
1789252100.101,2100000
1789252100.118,2100000
1789252100.126,2050000
1789252100.143,2100000
1789252100.153,2100000
1789252100.171,2100000
1789252100.178,2100000
1789252100.198,2100000
1789252100.206,2100000
1789252100.225,2100000
1789252100.233,2100000
1789252100.256,2100000
1789252100.264,2100000
1789252100.283,2100000
1789252100.290,2100000
1789252100.308,2100000
1789252100.315,2100000
1789252100.334,2100000
1789252100.341,2100000
1789252100.358,2100000
1789252100.366,2100000
1789252100.383,2100000
1789252100.390,2100000
1789252100.407,2100000
1789252100.415,2050000
1789252100.430,50000
1789252100.434,2050000
1789252100.442,2100000
1789252100.459,2100000
1789252100.467,2100000
1789252100.485,2100000
1789252100.496,2100000
1789252100.512,2100000
1789252100.521,2100000
1789252100.537,2100000
1789252100.545,2100000
1789252100.563,2100000
1789252100.571,2100000
1789252100.587,2100000
1789252100.595,2100000
1789252100.612,2100000
1789252100.620,2100000
1789252100.638,2100000
1789252100.646,2100000
1789252100.669,2100000
1789252100.677,2100000
1789252100.695,2100000
1789252100.703,2100000
1789252100.721,2100000
1789252100.731,2050000
1789252100.750,2100000
1789252100.759,2100000
1789252100.777,2100000
1789252100.786,2100000
1789252100.803,2100000
1789252100.812,2100000
1789252100.829,2100000
1789252100.837,2100000
1789252100.857,2100000
1789252100.865,2100000
1789252100.883,2100000
1789252100.890,2100000
1789252100.908,2100000
1789252100.915,2100000
1789252100.935,2100000
1789252100.943,2100000
1789252100.961,2100000
1789252100.968,2100000
1789252100.986,2100000
1789252100.993,2100000
1789252101.011,2100000
1789252101.019,2050000
1789252101.035,50000
1789252101.039,2050000
1789252101.046,2100000
1789252101.065,2100000
1789252101.072,2100000
1789252101.092,2100000
1789252101.101,2100000
1789252101.125,2100000
1789252101.133,2100000
1789252101.154,2100000
1789252101.163,2100000
1789252101.184,2100000
1789252101.193,2100000
1789252101.216,2100000
1789252101.226,2100000
1789252101.249,2100000
1789252101.259,2100000
1789252101.280,2100000
1789252101.292,2100000
1789252101.315,2100000
1789252101.325,2100000
1789252101.346,2100000
1789252101.355,2100000
1789252101.376,2050000
1789252101.385,2100000
1789252101.406,2100000
1789252101.416,2100000
1789252101.436,2100000
1789252101.444,2100000
1789252101.463,2100000
1789252101.471,2100000
1789252101.491,2100000
1789252101.500,2100000
1789252101.516,2100000
1789252101.525,2100000
1789252101.543,2100000
1789252101.553,2100000
1789252101.570,2100000
1789252101.578,2100000
1789252101.597,2100000
1789252101.623,2100000
1789252101.633,2100000
1789252101.641,2100000
1789252101.657,2100000
1789252101.665,2100000
1789252101.683,2100000
1789252101.691,2050000
1789252101.708,2100000
1789252101.716,2100000
1789252101.733,2100000
1789252101.743,2100000
1789252101.761,2100000
1789252101.768,2100000
1789252101.784,2100000
1789252101.793,2100000
1789252101.809,2100000
1789252101.817,2100000
1789252101.834,2100000
1789252101.842,2100000
1789252101.861,2100000
1789252101.869,2100000
1789252101.889,2100000
1789252101.898,2100000
1789252101.916,2100000
1789252101.925,2100000
1789252101.942,2100000
1789252101.951,2100000
1789252101.969,2100000
1789252101.978,2050000
1789252101.993,50000
1789252101.998,2050000
1789252102.006,2100000
1789252102.025,2100000
1789252102.032,2100000
1789252102.050,2100000
1789252102.060,2100000
1789252102.078,2100000
1789252102.085,2100000
1789252102.102,2100000
1789252102.111,2100000
1789252102.128,2100000
1789252102.135,2100000
1789252102.153,2100000
1789252102.160,2100000
1789252102.178,2100000
1789252102.186,2100000
1789252102.204,2100000
1789252102.212,2100000
1789252102.230,2100000
1789252102.238,2100000
1789252102.256,2100000
1789252102.263,2100000
1789252102.281,2100000
1789252102.288,2050000
1789252102.305,2100000
1789252102.312,2100000
1789252102.331,2100000
1789252102.338,2100000
1789252102.356,2100000
1789252102.364,2100000
1789252102.383,2100000
1789252102.390,2100000
1789252102.411,2100000
1789252102.418,2100000
1789252102.439,2100000
1789252102.446,2100000
1789252102.464,2100000
1789252102.473,2100000
1789252102.490,2100000
1789252102.499,2100000
1789252102.518,2100000
1789252102.527,2100000
1789252102.544,2100000
1789252102.553,2100000
1789252102.571,2100000
1789252102.578,2050000
1789252102.594,50000
1789252102.597,2050000
1789252102.605,2100000
1789252102.623,2100000
1789252102.633,2100000
1789252102.653,2100000
1789252102.662,2100000
1789252102.679,2100000
1789252102.687,2100000
1789252102.705,2100000
1789252102.713,2100000
1789252102.730,2100000
1789252102.738,2100000
1789252102.755,2100000
1789252102.763,2100000
1789252102.779,2100000
1789252102.789,2100000
1789252102.806,2100000
1789252102.815,2100000
1789252102.835,2100000
1789252102.843,2100000
1789252102.862,2100000
1789252102.870,2100000
1789252102.890,2050000
1789252102.898,2100000
1789252102.917,2100000
1789252102.925,2100000
1789252102.944,2100000
1789252102.953,2100000
1789252102.971,2100000
1789252102.982,2100000
1789252102.999,2100000
1789252103.010,2100000
1789252103.029,2100000
1789252103.040,2100000
1789252103.059,2100000
1789252103.067,2100000
1789252103.086,2100000
1789252103.094,2100000
1789252103.115,2100000
1789252103.123,2100000
1789252103.141,2100000
1789252103.149,2100000
1789252103.167,2100000
1789252103.175,2100000
1789252103.193,2100000
1789252103.201,2050000
1789252103.218,2100000
1789252103.228,2100000
1789252103.247,2100000
1789252103.256,2100000
1789252103.274,2100000
1789252103.282,2100000
1789252103.300,2100000
1789252103.307,2100000
1789252103.327,2100000
1789252103.334,2100000
1789252103.352,2100000
1789252103.360,2100000
1789252103.378,2100000
1789252103.386,2100000
1789252103.402,2100000
1789252103.409,2100000
1789252103.426,2100000
1789252103.433,2100000
1789252103.452,2100000
1789252103.460,2100000
1789252103.480,2100000
1789252103.487,2050000
1789252103.504,50000
1789252103.507,2050000
1789252103.515,2100000
1789252103.533,2100000
1789252103.541,2100000
1789252103.557,2100000
1789252103.565,2100000
1789252103.583,2100000
1789252103.590,2100000
1789252103.609,2100000
1789252103.616,2100000
1789252103.632,2100000
1789252103.640,2100000
1789252103.657,2100000
1789252103.664,2100000
1789252103.684,2100000
1789252103.691,2100000
1789252103.710,2100000
1789252103.718,2100000
1789252103.735,2100000
1789252103.742,2100000
1789252103.760,2100000
1789252103.768,2100000
1789252103.785,2100000
1789252103.794,2050000
1789252103.811,2100000
1789252103.820,2100000
1789252103.839,2100000
1789252103.847,2100000
1789252103.864,2100000
1789252103.872,2100000
1789252103.890,2100000
1789252103.899,2100000
1789252103.918,2100000
1789252103.927,2100000
1789252103.946,2100000
1789252103.955,2100000
1789252103.971,2100000
1789252103.980,2100000
1789252103.996,2100000
1789252104.005,2100000
1789252104.021,2100000
1789252104.030,2100000
1789252104.047,2100000
1789252104.056,2100000
1789252104.073,2100000
1789252104.082,2050000
1789252104.097,50000
1789252104.102,2050000
1789252104.108,2100000
1789252104.128,2100000
1789252104.137,2100000
1789252104.155,2100000
1789252104.163,2100000
1789252104.183,2100000
1789252104.191,2100000
1789252104.208,2100000
1789252104.216,2100000
1789252104.234,2100000
1789252104.242,2100000
1789252104.260,2100000
1789252104.267,2100000
1789252104.286,2100000
1789252104.294,2100000
1789252104.314,2100000
1789252104.322,2100000
1789252104.342,2100000
1789252104.350,2100000
1789252104.370,2100000
1789252104.377,2100000
1789252104.395,2050000
1789252104.403,2100000
1789252104.424,2100000
1789252104.432,2100000
1789252104.450,2100000
1789252104.458,2100000
1789252104.476,2100000
1789252104.484,2100000
1789252104.504,2100000
1789252104.512,2100000
1789252104.531,2100000
1789252104.540,2100000
1789252104.560,2100000
1789252104.570,2100000
1789252104.588,2100000
1789252104.598,2100000
1789252104.616,2100000
1789252104.623,2100000
1789252104.641,2100000
1789252104.649,2100000
1789252104.666,2100000
1789252104.673,2100000
1789252104.691,2100000
1789252104.698,2050000
1789252104.716,2100000
1789252104.723,2100000
1789252104.742,2100000
1789252104.749,2100000
1789252104.769,2100000
1789252104.777,2100000
1789252104.796,2100000
1789252104.803,2100000
1789252104.821,2100000
1789252104.828,2100000
1789252104.847,2100000
1789252104.854,2100000
1789252104.875,2100000
1789252104.882,2100000
1789252104.900,2100000
1789252104.907,2100000
1789252104.926,2100000
1789252104.934,2100000
1789252104.954,2100000
1789252104.962,2100000
1789252104.981,2100000
1789252105.004,2100000
1789252105.014,2100000
1789252105.022,2100000
1789252105.039,2100000
1789252105.047,2100000
1789252105.064,2100000
1789252105.072,2050000
1789252105.089,2100000
1789252105.096,2100000
1789252105.114,2100000
1789252105.121,2100000
1789252105.138,2100000
1789252105.146,2100000
1789252105.163,2100000
1789252105.173,2100000
1789252105.190,2100000
1789252105.198,2100000
1789252105.216,2100000
1789252105.223,2100000
1789252105.242,2100000
1789252105.249,2100000
1789252105.269,2100000
1789252105.276,2100000
1789252105.294,2100000
1789252105.304,2100000
1789252105.324,2100000
1789252105.331,2100000
1789252105.349,2100000
1789252105.357,2050000
1789252105.373,50000
1789252105.378,2050000
1789252105.386,2100000
1789252105.405,2100000
1789252105.413,2100000
1789252105.432,2100000
1789252105.440,2100000
1789252105.457,2100000
1789252105.465,2100000
1789252105.482,2100000
1789252105.490,2100000
1789252105.506,2100000
1789252105.515,2100000
1789252105.532,2100000
1789252105.541,2100000
1789252105.559,2100000
1789252105.568,2100000
1789252105.585,2100000
1789252105.594,2100000
1789252105.613,2100000
1789252105.622,2100000
1789252105.642,2100000
1789252105.650,2100000
1789252105.666,2100000
1789252105.675,2050000
1789252105.692,2100000
1789252105.699,2100000
1789252105.717,2100000
1789252105.725,2100000
1789252105.746,2100000
1789252105.754,2100000
1789252105.772,2100000
1789252105.780,2100000
1789252105.797,2100000
1789252105.805,2100000
1789252105.822,2100000
1789252105.831,2100000
1789252105.848,2100000
1789252105.856,2100000
1789252105.873,2100000
1789252105.882,2100000
1789252105.898,2100000
1789252105.907,2100000
1789252105.924,2100000
1789252105.932,2100000
1789252105.948,2100000
1789252105.956,2050000
1789252105.972,50000
1789252105.976,2050000
1789252105.984,2100000
1789252106.002,2100000
1789252106.009,2100000
1789252106.027,2100000
1789252106.035,2100000
1789252106.053,2100000
1789252106.062,2100000
1789252106.080,2100000
1789252106.088,2100000
1789252106.104,2100000
1789252106.112,2100000
1789252106.130,2100000
1789252106.137,2100000
1789252106.154,2100000
1789252106.163,2100000
1789252106.182,2100000
1789252106.190,2100000
1789252106.208,2100000
1789252106.215,2100000
1789252106.233,2100000
1789252106.242,2100000
1789252106.259,2050000
1789252106.268,2100000
1789252106.285,2100000
1789252106.293,2100000
1789252106.311,2100000
1789252106.318,2100000
1789252106.336,2100000
1789252106.343,2100000
1789252106.361,2100000
1789252106.369,2100000
1789252106.388,2100000
1789252106.396,2100000
1789252106.416,2100000
1789252106.423,2100000
1789252106.441,2100000
1789252106.449,2100000
1789252106.469,2100000
1789252106.476,2100000
1789252106.494,2100000
1789252106.501,2100000
1789252106.520,2100000
1789252106.528,2100000
1789252106.545,2100000
1789252106.553,2050000
1789252106.570,2100000
1789252106.578,2100000
1789252106.596,2100000
1789252106.603,2100000
1789252106.622,2100000
1789252106.629,2100000
1789252106.647,2100000
1789252106.655,2100000
1789252106.674,2100000
1789252106.683,2100000
1789252106.705,2100000
1789252106.714,2100000
1789252106.736,2100000
1789252106.744,2100000
1789252106.765,2100000
1789252106.773,2100000
1789252106.794,2100000
1789252106.803,2100000
1789252106.825,2100000
1789252106.833,2100000
1789252106.855,2100000
1789252106.863,2050000
1789252106.883,50000
1789252106.887,2050000
1789252106.895,2100000
1789252106.916,2100000
1789252106.932,2100000
1789252106.954,2100000
1789252106.963,2100000
1789252106.965,1950000
1789252107.002,2100000
1789252107.013,2100000
1789252107.034,2100000
1789252107.042,2100000
1789252107.066,2100000
1789252107.074,2100000
1789252107.094,2100000
1789252107.102,2100000
1789252107.124,2100000
1789252107.131,2100000
1789252107.153,2100000
1789252107.160,2100000
1789252107.181,2100000
1789252107.188,2100000
1789252107.206,2100000
1789252107.213,2100000
1789252107.232,2100000
1789252107.239,2050000
1789252107.257,2100000
1789252107.265,2100000
1789252107.282,2100000
1789252107.290,2100000
1789252107.308,2100000
1789252107.316,2100000
1789252107.335,2100000
1789252107.342,2100000
1789252107.362,2100000
1789252107.371,2100000
1789252107.390,2100000
1789252107.398,2100000
1789252107.415,2100000
1789252107.422,2100000
1789252107.441,2100000
1789252107.449,2100000
1789252107.466,2100000
1789252107.474,2100000
1789252107.491,2100000
1789252107.499,2100000
1789252107.519,2100000
1789252107.527,2050000
1789252107.543,50000
1789252107.547,2050000
1789252107.556,2100000
1789252107.576,2100000
1789252107.585,2100000
1789252107.603,2100000
1789252107.612,2100000
1789252107.628,2100000
1789252107.636,2100000
1789252107.652,2100000
1789252107.660,2100000
1789252107.676,2100000
1789252107.685,2100000
1789252107.701,2100000
1789252107.709,2100000
1789252107.727,2100000
1789252107.736,2100000
1789252107.754,2100000
1789252107.763,2100000
1789252107.780,2100000
1789252107.789,2100000
1789252107.808,2100000
1789252107.816,2100000
1789252107.833,2050000
1789252107.842,2100000
1789252107.858,2100000
1789252107.867,2100000
1789252107.885,2100000
1789252107.894,2100000
1789252107.910,2100000
1789252107.919,2100000
1789252107.938,2100000
1789252107.946,2100000
1789252107.967,2100000
1789252107.975,2100000
1789252107.992,2100000
1789252108.000,2100000
1789252108.018,2100000
1789252108.027,2100000
1789252108.044,2100000
1789252108.053,2100000
1789252108.070,2100000
1789252108.078,2100000
1789252108.095,2100000
1789252108.103,2100000
1789252108.121,2100000
1789252108.129,2050000
1789252108.147,2100000
1789252108.156,2100000
1789252108.174,2100000
1789252108.183,2100000
1789252108.203,2100000
1789252108.212,2100000
1789252108.230,2100000
1789252108.239,2100000
1789252108.255,2100000
1789252108.264,2100000
1789252108.281,2100000
1789252108.290,2100000
1789252108.306,2100000
1789252108.315,2100000
1789252108.333,2100000
1789252108.342,2100000
1789252108.359,2100000
1789252108.368,2100000
1789252108.386,2100000
1789252108.394,2100000
1789252108.411,2050000
1789252108.435,2100000
1789252108.443,2100000
1789252108.451,2100000
1789252108.467,2100000
1789252108.476,2100000
1789252108.492,2100000
1789252108.501,2050000
1789252108.517,2100000
1789252108.526,2100000
1789252108.545,2100000
1789252108.554,2100000
1789252108.571,2100000
1789252108.580,2100000
1789252108.597,2100000
1789252108.605,2100000
1789252108.621,2100000
1789252108.629,2100000
1789252108.646,2100000
1789252108.654,2100000
1789252108.672,2100000
1789252108.680,2100000
1789252108.698,2100000
1789252108.707,2100000
1789252108.724,2100000
1789252108.733,2100000
1789252108.752,2100000
1789252108.760,2100000
1789252108.778,2100000
1789252108.788,2050000
1789252108.804,50000
1789252108.809,2050000
1789252108.816,2100000
1789252108.834,2100000
1789252108.841,2100000
1789252108.860,2100000
1789252108.867,2100000
1789252108.885,2100000
1789252108.892,2100000
1789252108.910,2100000
1789252108.919,2100000
1789252108.938,2100000
1789252108.944,2100000
1789252108.961,2100000
1789252108.969,2100000
1789252108.987,2100000
1789252108.995,2100000
1789252109.013,2100000
1789252109.021,2100000
1789252109.039,2100000
1789252109.047,2100000
1789252109.065,2100000
1789252109.073,2100000
1789252109.090,2100000
1789252109.097,2050000
1789252109.116,2100000
1789252109.122,2100000
1789252109.140,2100000
1789252109.148,2100000
1789252109.168,2100000
1789252109.175,2100000
1789252109.194,2100000
1789252109.201,2100000
1789252109.220,2100000
1789252109.228,2100000
1789252109.247,2100000
1789252109.254,2100000
1789252109.272,2100000
1789252109.280,2100000
1789252109.299,2100000
1789252109.307,2100000
1789252109.327,2100000
1789252109.335,2100000
1789252109.354,2100000
1789252109.361,2100000
1789252109.379,2100000
1789252109.386,2050000
1789252109.402,50000
1789252109.406,2050000
1789252109.413,2100000
1789252109.432,2100000
1789252109.440,2100000
1789252109.458,2100000
1789252109.466,2100000
1789252109.487,2100000
1789252109.495,2100000
1789252109.513,2100000
1789252109.521,2100000
1789252109.537,2100000
1789252109.546,2100000
1789252109.563,2100000
1789252109.571,2100000
1789252109.587,2100000
1789252109.596,2100000
1789252109.614,2100000
1789252109.622,2100000
1789252109.640,2100000
1789252109.649,2100000
1789252109.668,2100000
1789252109.675,2100000
1789252109.696,2050000
1789252109.704,2100000
1789252109.721,2100000
1789252109.729,2100000
1789252109.748,2100000
1789252109.756,2100000
1789252109.775,2100000
1789252109.785,2100000
1789252109.800,2100000
1789252109.809,2100000
1789252109.828,2100000
1789252109.837,2100000
1789252109.855,2100000
1789252109.864,2100000
1789252109.882,2100000
1789252109.891,2100000
1789252109.908,2100000
1789252109.918,2100000
1789252109.934,2100000
1789252109.943,2100000
1789252109.961,2100000
1789252109.971,2100000
1789252109.987,2100000
1789252109.998,2050000
1789252110.017,2100000
1789252110.026,2100000
1789252110.043,2100000
1789252110.051,2100000
1789252110.069,2100000
1789252110.077,2100000
1789252110.094,2100000
1789252110.103,2100000
1789252110.120,2100000
1789252110.129,2100000
1789252110.145,2100000
1789252110.153,2100000
1789252110.171,2100000
1789252110.179,2100000
1789252110.196,2100000
1789252110.205,2100000
1789252110.222,2100000
1789252110.230,2100000
1789252110.248,2100000
1789252110.257,2100000
1789252110.274,2100000
1789252110.282,2050000
1789252110.300,50000
1789252110.304,2050000
1789252110.312,2100000
1789252110.330,2100000
1789252110.338,2100000
1789252110.356,2100000
1789252110.365,2100000
1789252110.384,2100000
1789252110.392,2100000
1789252110.410,2100000
1789252110.416,2100000
1789252110.434,2100000
1789252110.442,2100000
1789252110.460,2100000
1789252110.467,2100000
1789252110.486,2100000
1789252110.493,2100000
1789252110.513,2100000
1789252110.520,2100000
1789252110.541,2100000
1789252110.547,2100000
1789252110.567,2100000
1789252110.574,2100000
1789252110.591,2100000
1789252110.599,2050000
1789252110.618,2100000
1789252110.625,2100000
1789252110.643,2100000
1789252110.651,2100000
1789252110.669,2100000
1789252110.678,2100000
1789252110.697,2100000
1789252110.704,2100000
1789252110.724,2100000
1789252110.732,2100000
1789252110.752,2100000
1789252110.760,2100000
1789252110.777,2100000
1789252110.785,2100000
1789252110.803,2100000
1789252110.810,2100000
1789252110.827,2100000
1789252110.835,2100000
1789252110.853,2100000
1789252110.861,2100000
1789252110.879,2100000
1789252110.887,2050000
1789252110.904,50000
1789252110.908,2050000
1789252110.916,2100000
1789252110.934,2100000
1789252110.942,2100000
1789252110.960,2100000
1789252110.968,2100000
1789252110.985,2100000
1789252110.994,2100000
1789252111.013,2100000
1789252111.021,2100000
1789252111.039,2100000
1789252111.048,2100000
1789252111.065,2100000
1789252111.073,2100000
1789252111.094,2100000
1789252111.102,2100000
1789252111.121,2100000
1789252111.129,2100000
1789252111.149,2100000
1789252111.157,2100000
1789252111.177,2100000
1789252111.187,2100000
1789252111.204,2050000
1789252111.212,2100000
1789252111.229,2100000
1789252111.239,2100000
1789252111.256,2100000
1789252111.265,2100000
1789252111.283,2100000
1789252111.292,2100000
1789252111.310,2100000
1789252111.319,2100000
1789252111.339,2100000
1789252111.347,2100000
1789252111.366,2100000
1789252111.374,2100000
1789252111.394,2100000
1789252111.401,2100000
1789252111.418,2100000
1789252111.426,2100000
1789252111.444,2100000
1789252111.454,2100000
1789252111.473,2100000
1789252111.483,2100000
1789252111.500,2100000
1789252111.510,2050000
1789252111.528,2100000
1789252111.538,2100000
1789252111.558,2100000
1789252111.569,2100000
1789252111.587,2100000
1789252111.596,2100000
1789252111.615,2100000
1789252111.622,2100000
1789252111.639,2100000
1789252111.646,2100000
1789252111.663,2100000
1789252111.672,2100000
1789252111.690,2100000
1789252111.699,2100000
1789252111.717,2100000
1789252111.726,2100000
1789252111.745,2100000
1789252111.754,2100000
1789252111.774,2100000
1789252111.782,2100000
1789252111.800,2100000
1789252111.825,2100000
1789252111.833,2100000
1789252111.841,2100000
1789252111.856,2100000
1789252111.865,2100000
1789252111.885,2100000
1789252111.892,2050000
1789252111.908,2100000
1789252111.916,2100000
1789252111.934,2100000
1789252111.944,2100000
1789252111.961,2100000
1789252111.969,2100000
1789252111.985,2100000
1789252111.994,2100000
1789252112.011,2100000
1789252112.021,2100000
1789252112.036,2100000
1789252112.045,2100000
1789252112.062,2100000
1789252112.071,2100000
1789252112.087,2100000
1789252112.096,2100000
1789252112.114,2100000
1789252112.122,2100000
1789252112.140,2100000
1789252112.149,2100000
1789252112.166,2100000
1789252112.175,2050000
1789252112.191,50000
1789252112.196,2050000
1789252112.203,2100000
1789252112.222,2100000
1789252112.229,2100000
1789252112.249,2100000
1789252112.257,2100000
1789252112.274,2100000
1789252112.282,2100000
1789252112.302,2100000
1789252112.310,2100000
1789252112.330,2100000
1789252112.337,2100000
1789252112.358,2100000
1789252112.366,2100000
1789252112.388,2100000
1789252112.396,2100000
1789252112.417,2100000
1789252112.425,2100000
1789252112.447,2100000
1789252112.455,2100000
1789252112.477,2100000
1789252112.485,2100000
1789252112.506,2100000
1789252112.514,2050000
1789252112.534,2100000
1789252112.540,2100000
1789252112.563,2100000
1789252112.573,2100000
1789252112.592,2100000
1789252112.601,2100000
1789252112.624,2100000
1789252112.632,2100000
1789252112.653,2100000
1789252112.661,2100000
1789252112.684,2100000
1789252112.691,2100000
1789252112.712,2100000
1789252112.719,2100000
1789252112.738,2100000
1789252112.744,2100000
1789252112.763,2100000
1789252112.770,2100000
1789252112.788,2100000
1789252112.795,2100000
1789252112.813,2100000
1789252112.821,2050000
1789252112.838,50000
1789252112.841,2050000
1789252112.850,2100000
1789252112.868,2100000
1789252112.877,2100000
1789252112.896,2100000
1789252112.905,2100000
1789252112.923,2100000
1789252112.931,2100000
1789252112.947,2100000
1789252112.955,2100000
1789252112.974,2100000
1789252112.982,2100000
1789252112.998,2100000
1789252113.006,2100000
1789252113.022,2100000
1789252113.031,2100000
1789252113.049,2100000
1789252113.059,2100000
1789252113.076,2100000
1789252113.085,2100000
1789252113.102,2100000
1789252113.111,2100000
1789252113.130,2050000
1789252113.137,2100000
1789252113.153,2100000
1789252113.161,2100000
1789252113.179,2100000
1789252113.187,2100000
1789252113.205,2100000
1789252113.213,2100000
1789252113.230,2100000
1789252113.239,2100000
1789252113.260,2100000
1789252113.268,2100000
1789252113.287,2100000
1789252113.295,2100000
1789252113.312,2100000
1789252113.322,2100000
1789252113.340,2100000
1789252113.350,2100000
1789252113.365,2100000
1789252113.374,2100000
1789252113.390,2100000
1789252113.398,2100000
1789252113.418,2100000
1789252113.425,2050000
1789252113.443,2100000
1789252113.453,2100000
1789252113.473,2100000
1789252113.480,2100000
1789252113.498,2100000
1789252113.506,2100000
1789252113.523,2100000
1789252113.532,2100000
1789252113.550,2100000
1789252113.559,2100000
1789252113.576,2100000
1789252113.584,2100000
1789252113.602,2100000
1789252113.610,2100000
1789252113.627,2100000
1789252113.636,2100000
1789252113.652,2100000
1789252113.662,2100000
1789252113.681,2100000
1789252113.689,2100000
1789252113.708,2100000
1789252113.717,2050000
1789252113.732,50000
1789252113.737,2050000
1789252113.743,2100000
1789252113.762,2100000
1789252113.770,2100000
1789252113.787,2100000
1789252113.794,2100000
1789252113.812,2100000
1789252113.819,2100000
1789252113.837,2100000
1789252113.844,2100000
1789252113.861,2100000
1789252113.869,2100000
1789252113.889,2100000
1789252113.896,2100000
1789252113.915,2100000
1789252113.923,2100000
1789252113.941,2100000
1789252113.950,2100000
1789252113.968,2100000
1789252113.975,2100000
1789252113.993,2100000
1789252114.001,2100000
1789252114.020,2100000
1789252114.028,2050000
1789252114.045,2100000
1789252114.052,2100000
1789252114.072,2100000
1789252114.079,2100000
1789252114.099,2100000
1789252114.106,2100000
1789252114.124,2100000
1789252114.131,2100000
1789252114.150,2100000
1789252114.158,2100000
1789252114.177,2100000
1789252114.184,2100000
1789252114.201,2100000
1789252114.208,2100000
1789252114.228,2100000
1789252114.235,2100000
1789252114.253,2100000
1789252114.261,2100000
1789252114.279,2100000
1789252114.286,2100000
1789252114.304,2100000
1789252114.312,2050000
1789252114.332,50000
1789252114.335,2050000
1789252114.343,2100000
1789252114.361,2100000
1789252114.370,2100000
1789252114.390,2100000
1789252114.400,2100000
1789252114.417,2100000
1789252114.426,2100000
1789252114.444,2100000
1789252114.454,2100000
1789252114.471,2100000
1789252114.480,2100000
1789252114.499,2100000
1789252114.509,2100000
1789252114.526,2100000
1789252114.535,2100000
1789252114.553,2100000
1789252114.562,2100000
1789252114.581,2100000
1789252114.591,2100000
1789252114.608,2100000
1789252114.617,2100000
1789252114.632,2050000
1789252114.641,2100000
1789252114.658,2100000
1789252114.667,2100000
1789252114.685,2100000
1789252114.692,2100000
1789252114.710,2100000
1789252114.718,2100000
1789252114.735,2100000
1789252114.743,2100000
1789252114.765,2100000
1789252114.774,2100000
1789252114.791,2100000
1789252114.801,2100000
1789252114.819,2100000
1789252114.827,2100000
1789252114.843,2100000
1789252114.851,2100000
1789252114.871,2100000
1789252114.881,2100000
1789252114.899,2100000
1789252114.907,2100000
1789252114.924,2100000
1789252114.935,2050000
1789252114.952,2100000
1789252114.960,2100000
1789252114.977,2100000
1789252114.985,2100000
1789252115.001,2100000
1789252115.010,2100000
1789252115.027,2100000
1789252115.035,2100000
1789252115.053,2100000
1789252115.060,2100000
1789252115.077,2100000
1789252115.085,2100000
1789252115.102,2100000
1789252115.110,2100000
1789252115.126,2100000
1789252115.134,2100000
1789252115.152,2100000
1789252115.160,2100000
1789252115.179,2100000
1789252115.187,2100000
1789252115.205,2050000
1789252115.229,2100000
1789252115.237,2100000
1789252115.245,2100000
1789252115.261,2100000
1789252115.269,2100000
1789252115.285,2100000
1789252115.295,2050000
1789252115.312,2100000
1789252115.320,2100000
1789252115.335,2100000
1789252115.344,2100000
1789252115.362,2100000
1789252115.370,2100000
1789252115.389,2100000
1789252115.398,2100000
1789252115.415,2100000
1789252115.423,2100000
1789252115.440,2100000
1789252115.448,2100000
1789252115.468,2100000
1789252115.476,2100000
1789252115.494,2100000
1789252115.502,2100000
1789252115.519,2100000
1789252115.528,2100000
1789252115.545,2100000
1789252115.554,2100000
1789252115.572,2100000
1789252115.581,2050000
1789252115.598,50000
1789252115.603,2050000
1789252115.612,2100000
1789252115.631,2100000
1789252115.639,2100000
1789252115.659,2100000
1789252115.667,2100000
1789252115.685,2100000
1789252115.692,2100000
1789252115.710,2100000
1789252115.717,2100000
1789252115.735,2100000
1789252115.742,2100000
1789252115.760,2100000
1789252115.767,2100000
1789252115.785,2100000
1789252115.793,2100000
1789252115.815,2100000
1789252115.822,2100000
1789252115.843,2100000
1789252115.850,2100000
1789252115.868,2100000
1789252115.875,2100000
1789252115.891,2100000
1789252115.899,2050000
1789252115.915,2100000
1789252115.923,2100000
1789252115.939,2100000
1789252115.947,2100000
1789252115.963,2100000
1789252115.970,2100000
1789252115.989,2100000
1789252115.997,2100000
1789252116.014,2100000
1789252116.021,2100000
1789252116.039,2100000
1789252116.046,2100000
1789252116.064,2100000
1789252116.071,2100000
1789252116.089,2100000
1789252116.097,2100000
1789252116.113,2100000
1789252116.120,2100000
1789252116.136,2100000
1789252116.145,2100000
1789252116.162,2100000
1789252116.171,2050000
1789252116.186,50000
1789252116.190,2050000
1789252116.197,2100000
1789252116.214,2100000
1789252116.222,2100000
1789252116.239,2100000
1789252116.247,2100000
1789252116.264,2100000
1789252116.271,2100000
1789252116.288,2100000
1789252116.295,2100000
1789252116.312,2100000
1789252116.320,2100000
1789252116.339,2100000
1789252116.346,2100000
1789252116.363,2100000
1789252116.371,2100000
1789252116.388,2100000
1789252116.396,2100000
1789252116.416,2100000
1789252116.424,2100000
1789252116.441,2100000
1789252116.448,2100000
1789252116.466,2050000
1789252116.474,2100000
1789252116.491,2100000
1789252116.498,2100000
1789252116.514,2100000
1789252116.521,2100000
1789252116.539,2100000
1789252116.547,2100000
