ts_epoch,iso,loop,file,bytes,ms,errno
1789252218.561557,2026-09-12T22:30:18Z,1,ballast-27.bin,536870912,588.469,
1789252219.150098,2026-09-12T22:30:19Z,1,ballast-19.bin,536870912,543.406,
1789252219.693576,2026-09-12T22:30:19Z,1,ballast-3.bin,536870912,460.077,
1789252220.153726,2026-09-12T22:30:20Z,1,ballast-33.bin,536870912,440.502,
1789252220.594299,2026-09-12T22:30:20Z,1,ballast-6.bin,536870912,454.778,
1789252221.049147,2026-09-12T22:30:21Z,1,ballast-35.bin,536870912,452.205,
1789252221.501427,2026-09-12T22:30:21Z,1,ballast-22.bin,536870912,456.127,
1789252221.957628,2026-09-12T22:30:21Z,1,ballast-36.bin,536870912,454.005,
1789252222.411704,2026-09-12T22:30:22Z,1,ballast-38.bin,536870912,456.048,
1789252222.867830,2026-09-12T22:30:22Z,1,ballast-32.bin,536870912,459.629,
1789252223.327539,2026-09-12T22:30:23Z,1,ballast-11.bin,536870912,1319.903,
1789252224.647514,2026-09-12T22:30:24Z,1,ballast-1.bin,536870912,465.695,
1789252225.113281,2026-09-12T22:30:25Z,1,ballast-5.bin,536870912,465.098,
1789252225.578462,2026-09-12T22:30:25Z,1,ballast-2.bin,536870912,471.277,
1789252226.049811,2026-09-12T22:30:26Z,1,ballast-30.bin,536870912,459.056,
1789252226.508940,2026-09-12T22:30:26Z,1,ballast-13.bin,536870912,753.427,
1789252227.262443,2026-09-12T22:30:27Z,1,ballast-16.bin,536870912,463.998,
1789252227.726514,2026-09-12T22:30:27Z,1,ballast-18.bin,536870912,466.564,
1789252228.193151,2026-09-12T22:30:28Z,1,ballast-23.bin,536870912,462.309,
1789252228.655541,2026-09-12T22:30:28Z,1,ballast-31.bin,536870912,468.431,
1789252229.124046,2026-09-12T22:30:29Z,1,ballast-20.bin,536870912,466.429,
1789252229.590583,2026-09-12T22:30:29Z,2,ballast-5.bin,536870912,471.363,
1789252230.062019,2026-09-12T22:30:30Z,2,ballast-1.bin,536870912,471.082,
1789252230.533178,2026-09-12T22:30:30Z,2,ballast-21.bin,536870912,632.369,
1789252231.165617,2026-09-12T22:30:31Z,2,ballast-31.bin,536870912,464.000,
1789252231.629682,2026-09-12T22:30:31Z,2,ballast-36.bin,536870912,465.748,
1789252232.095499,2026-09-12T22:30:32Z,2,ballast-35.bin,536870912,459.767,
1789252232.555358,2026-09-12T22:30:32Z,2,ballast-11.bin,536870912,463.458,
1789252233.018886,2026-09-12T22:30:33Z,2,ballast-14.bin,536870912,459.468,
1789252233.478426,2026-09-12T22:30:33Z,2,ballast-8.bin,536870912,456.424,
1789252233.934918,2026-09-12T22:30:33Z,2,ballast-12.bin,536870912,457.386,
1789252234.392398,2026-09-12T22:30:34Z,2,ballast-18.bin,536870912,471.513,
1789252234.863983,2026-09-12T22:30:34Z,2,ballast-37.bin,536870912,458.080,
1789252235.322135,2026-09-12T22:30:35Z,2,ballast-13.bin,536870912,464.750,
1789252235.786958,2026-09-12T22:30:35Z,2,ballast-24.bin,536870912,572.783,
1789252236.359817,2026-09-12T22:30:36Z,2,ballast-7.bin,536870912,604.648,
1789252236.964539,2026-09-12T22:30:36Z,2,ballast-34.bin,536870912,537.814,
1789252237.502424,2026-09-12T22:30:37Z,2,ballast-4.bin,536870912,594.568,
1789252238.097063,2026-09-12T22:30:38Z,2,ballast-9.bin,536870912,597.031,
1789252238.694173,2026-09-12T22:30:38Z,2,ballast-38.bin,536870912,604.940,
1789252239.299201,2026-09-12T22:30:39Z,2,ballast-33.bin,536870912,559.397,
1789252239.858677,2026-09-12T22:30:39Z,2,ballast-17.bin,536870912,598.949,
1789252240.458031,2026-09-12T22:30:40Z,2,ballast-29.bin,536870912,634.693,
1789252241.092812,2026-09-12T22:30:41Z,2,ballast-6.bin,536870912,683.053,
1789252241.775949,2026-09-12T22:30:41Z,2,ballast-39.bin,536870912,656.205,
1789252242.432244,2026-09-12T22:30:42Z,2,ballast-28.bin,536870912,647.814,
1789252243.080128,2026-09-12T22:30:43Z,2,ballast-26.bin,536870912,589.697,
1789252243.669903,2026-09-12T22:30:43Z,2,ballast-2.bin,536870912,666.693,
1789252244.336671,2026-09-12T22:30:44Z,2,ballast-16.bin,536870912,648.932,
1789252244.985678,2026-09-12T22:30:44Z,2,ballast-15.bin,536870912,602.589,
1789252245.588370,2026-09-12T22:30:45Z,2,ballast-27.bin,536870912,588.648,
1789252246.177106,2026-09-12T22:30:46Z,2,ballast-19.bin,536870912,595.945,
1789252246.773144,2026-09-12T22:30:46Z,2,ballast-22.bin,536870912,577.377,
1789252247.350594,2026-09-12T22:30:47Z,2,ballast-32.bin,536870912,602.739,
1789252247.953408,2026-09-12T22:30:47Z,2,ballast-23.bin,536870912,535.071,
1789252248.488551,2026-09-12T22:30:48Z,2,ballast-25.bin,536870912,583.136,
1789252249.071767,2026-09-12T22:30:49Z,2,ballast-3.bin,536870912,609.468,
1789252249.681306,2026-09-12T22:30:49Z,2,ballast-30.bin,536870912,578.742,
1789252250.260123,2026-09-12T22:30:50Z,2,ballast-40.bin,536870912,591.087,
1789252250.851279,2026-09-12T22:30:50Z,2,ballast-20.bin,536870912,585.291,
1789252251.436644,2026-09-12T22:30:51Z,2,ballast-10.bin,536870912,610.506,
1789252252.047277,2026-09-12T22:30:52Z,3,ballast-22.bin,536870912,593.976,
1789252252.641349,2026-09-12T22:30:52Z,3,ballast-24.bin,536870912,944.112,
1789252253.585529,2026-09-12T22:30:53Z,3,ballast-1.bin,536870912,542.421,
1789252254.128018,2026-09-12T22:30:54Z,3,ballast-36.bin,536870912,2320.568,
1789252256.448656,2026-09-12T22:30:56Z,3,ballast-34.bin,536870912,468.793,
1789252256.917522,2026-09-12T22:30:56Z,3,ballast-16.bin,536870912,461.842,
1789252257.379435,2026-09-12T22:30:57Z,3,ballast-13.bin,536870912,1823.079,
1789252259.202587,2026-09-12T22:30:59Z,3,ballast-33.bin,536870912,443.453,
1789252259.646115,2026-09-12T22:30:59Z,3,ballast-12.bin,536870912,957.912,
1789252260.604097,2026-09-12T22:31:00Z,3,ballast-39.bin,536870912,646.229,
1789252261.250396,2026-09-12T22:31:01Z,3,ballast-25.bin,536870912,461.429,
1789252261.711897,2026-09-12T22:31:01Z,3,ballast-20.bin,536870912,1908.171,
1789252263.620133,2026-09-12T22:31:03Z,3,ballast-31.bin,536870912,783.930,
1789252264.404135,2026-09-12T22:31:04Z,3,ballast-27.bin,536870912,449.780,
1789252264.853984,2026-09-12T22:31:04Z,3,ballast-4.bin,536870912,452.317,
1789252265.306390,2026-09-12T22:31:05Z,3,ballast-14.bin,536870912,1731.308,
1789252267.037776,2026-09-12T22:31:07Z,3,ballast-19.bin,536870912,521.683,
1789252267.559539,2026-09-12T22:31:07Z,3,ballast-9.bin,536870912,556.204,
1789252268.115810,2026-09-12T22:31:08Z,3,ballast-23.bin,536870912,460.412,
1789252268.576299,2026-09-12T22:31:08Z,3,ballast-15.bin,536870912,523.925,
1789252269.100297,2026-09-12T22:31:09Z,3,ballast-28.bin,536870912,961.943,
1789252270.062311,2026-09-12T22:31:10Z,3,ballast-40.bin,536870912,529.249,
1789252270.591638,2026-09-12T22:31:10Z,3,ballast-3.bin,536870912,501.591,
1789252271.093306,2026-09-12T22:31:11Z,3,ballast-17.bin,536870912,635.138,
1789252271.728520,2026-09-12T22:31:11Z,3,ballast-8.bin,536870912,482.547,
1789252272.211138,2026-09-12T22:31:12Z,3,ballast-30.bin,536870912,458.137,
1789252272.669361,2026-09-12T22:31:12Z,3,ballast-32.bin,536870912,554.287,
1789252273.223723,2026-09-12T22:31:13Z,3,ballast-37.bin,536870912,581.667,
1789252273.805474,2026-09-12T22:31:13Z,3,ballast-35.bin,536870912,3301.417,
1789252277.106966,2026-09-12T22:31:17Z,3,ballast-2.bin,536870912,559.574,
1789252277.666620,2026-09-12T22:31:17Z,3,ballast-7.bin,536870912,487.458,
1789252278.154155,2026-09-12T22:31:18Z,3,ballast-26.bin,536870912,459.746,
1789252278.613971,2026-09-12T22:31:18Z,3,ballast-6.bin,536870912,699.205,
1789252279.313246,2026-09-12T22:31:19Z,3,ballast-5.bin,536870912,455.490,
1789252279.768811,2026-09-12T22:31:19Z,3,ballast-29.bin,536870912,452.689,
1789252280.221572,2026-09-12T22:31:20Z,3,ballast-21.bin,536870912,1528.602,
1789252281.750245,2026-09-12T22:31:21Z,3,ballast-10.bin,536870912,610.487,
1789252282.360801,2026-09-12T22:31:22Z,3,ballast-18.bin,536870912,2008.869,
1789252284.369743,2026-09-12T22:31:24Z,3,ballast-38.bin,536870912,453.838,
1789252284.823652,2026-09-12T22:31:24Z,3,ballast-11.bin,536870912,450.596,
1789252285.274376,2026-09-12T22:31:25Z,4,ballast-36.bin,536870912,452.237,
1789252285.726686,2026-09-12T22:31:25Z,4,ballast-21.bin,536870912,455.879,
1789252286.182633,2026-09-12T22:31:26Z,4,ballast-13.bin,536870912,608.900,
1789252286.791605,2026-09-12T22:31:26Z,4,ballast-16.bin,536870912,454.961,
1789252287.246637,2026-09-12T22:31:27Z,4,ballast-8.bin,536870912,458.499,
1789252287.705214,2026-09-12T22:31:27Z,4,ballast-19.bin,536870912,462.984,
1789252288.168275,2026-09-12T22:31:28Z,4,ballast-24.bin,536870912,452.133,
1789252288.620477,2026-09-12T22:31:28Z,4,ballast-37.bin,536870912,469.647,
1789252289.090199,2026-09-12T22:31:29Z,4,ballast-26.bin,536870912,464.251,
1789252289.554527,2026-09-12T22:31:29Z,4,ballast-14.bin,536870912,516.958,
1789252290.071566,2026-09-12T22:31:30Z,4,ballast-39.bin,536870912,449.856,
1789252290.521493,2026-09-12T22:31:30Z,4,ballast-33.bin,536870912,436.856,
1789252290.958421,2026-09-12T22:31:30Z,4,ballast-12.bin,536870912,449.404,
1789252291.407914,2026-09-12T22:31:31Z,4,ballast-15.bin,536870912,853.850,
1789252292.261839,2026-09-12T22:31:32Z,4,ballast-17.bin,536870912,747.161,
1789252293.009071,2026-09-12T22:31:33Z,4,ballast-29.bin,536870912,450.637,
1789252293.459780,2026-09-12T22:31:33Z,4,ballast-7.bin,536870912,453.593,
1789252293.913442,2026-09-12T22:31:33Z,4,ballast-27.bin,536870912,452.807,
1789252294.366337,2026-09-12T22:31:34Z,4,ballast-25.bin,536870912,476.837,
1789252294.843249,2026-09-12T22:31:34Z,4,ballast-30.bin,536870912,454.826,
1789252295.298147,2026-09-12T22:31:35Z,4,ballast-1.bin,536870912,460.746,
1789252295.758962,2026-09-12T22:31:35Z,4,ballast-28.bin,536870912,458.381,
1789252296.217408,2026-09-12T22:31:36Z,4,ballast-11.bin,536870912,455.411,
1789252296.672891,2026-09-12T22:31:36Z,4,ballast-38.bin,536870912,454.944,
1789252297.127906,2026-09-12T22:31:37Z,4,ballast-3.bin,536870912,468.543,
1789252297.596521,2026-09-12T22:31:37Z,4,ballast-18.bin,536870912,488.837,
1789252298.085438,2026-09-12T22:31:38Z,4,ballast-34.bin,536870912,581.165,
1789252298.666680,2026-09-12T22:31:38Z,4,ballast-6.bin,536870912,588.082,
1789252299.254837,2026-09-12T22:31:39Z,4,ballast-40.bin,536870912,592.330,
1789252299.847253,2026-09-12T22:31:39Z,4,ballast-2.bin,536870912,575.958,
1789252300.423293,2026-09-12T22:31:40Z,4,ballast-5.bin,536870912,611.967,
1789252301.035361,2026-09-12T22:31:41Z,4,ballast-9.bin,536870912,587.779,
1789252301.623217,2026-09-12T22:31:41Z,4,ballast-22.bin,536870912,656.585,
1789252302.279872,2026-09-12T22:31:42Z,4,ballast-31.bin,536870912,445.899,
1789252302.725842,2026-09-12T22:31:42Z,4,ballast-32.bin,536870912,448.449,
1789252303.174378,2026-09-12T22:31:43Z,4,ballast-10.bin,536870912,437.819,
1789252303.612257,2026-09-12T22:31:43Z,4,ballast-35.bin,536870912,435.721,
1789252304.048054,2026-09-12T22:31:44Z,4,ballast-23.bin,536870912,540.762,
1789252304.588888,2026-09-12T22:31:44Z,4,ballast-4.bin,536870912,439.948,
1789252305.028906,2026-09-12T22:31:45Z,4,ballast-20.bin,536870912,442.789,
1789252305.471801,2026-09-12T22:31:45Z,5,ballast-40.bin,536870912,452.257,
1789252305.924137,2026-09-12T22:31:45Z,5,ballast-28.bin,536870912,446.819,
1789252306.371032,2026-09-12T22:31:46Z,5,ballast-32.bin,536870912,450.902,
1789252306.822009,2026-09-12T22:31:46Z,5,ballast-9.bin,536870912,452.278,
1789252307.274377,2026-09-12T22:31:47Z,5,ballast-33.bin,536870912,431.675,
1789252307.706121,2026-09-12T22:31:47Z,5,ballast-4.bin,536870912,466.347,
1789252308.172544,2026-09-12T22:31:48Z,5,ballast-20.bin,536870912,449.362,
1789252308.621975,2026-09-12T22:31:48Z,5,ballast-24.bin,536870912,568.716,
1789252309.190763,2026-09-12T22:31:49Z,5,ballast-21.bin,536870912,705.110,
1789252309.895948,2026-09-12T22:31:49Z,5,ballast-29.bin,536870912,447.477,
1789252310.343504,2026-09-12T22:31:50Z,5,ballast-11.bin,536870912,458.595,
1789252310.802170,2026-09-12T22:31:50Z,5,ballast-14.bin,536870912,452.329,
1789252311.254570,2026-09-12T22:31:51Z,5,ballast-5.bin,536870912,455.690,
1789252311.710351,2026-09-12T22:31:51Z,5,ballast-31.bin,536870912,453.667,
1789252312.164092,2026-09-12T22:31:52Z,5,ballast-22.bin,536870912,454.679,
1789252312.618838,2026-09-12T22:31:52Z,5,ballast-3.bin,536870912,450.354,
1789252313.069261,2026-09-12T22:31:53Z,5,ballast-1.bin,536870912,455.616,
1789252313.524947,2026-09-12T22:31:53Z,5,ballast-30.bin,536870912,448.923,
1789252313.973939,2026-09-12T22:31:53Z,5,ballast-37.bin,536870912,459.254,
1789252314.433264,2026-09-12T22:31:54Z,5,ballast-6.bin,536870912,471.442,
1789252314.904778,2026-09-12T22:31:54Z,5,ballast-16.bin,536870912,561.942,
1789252315.466810,2026-09-12T22:31:55Z,5,ballast-35.bin,536870912,601.228,
1789252316.068137,2026-09-12T22:31:56Z,5,ballast-15.bin,536870912,580.379,
1789252316.648593,2026-09-12T22:31:56Z,5,ballast-12.bin,536870912,596.047,
1789252317.244727,2026-09-12T22:31:57Z,5,ballast-2.bin,536870912,606.577,
1789252317.851402,2026-09-12T22:31:57Z,5,ballast-13.bin,536870912,617.859,
1789252318.469391,2026-09-12T22:31:58Z,5,ballast-19.bin,536870912,597.545,
1789252319.067008,2026-09-12T22:31:59Z,5,ballast-38.bin,536870912,606.401,
1789252319.673497,2026-09-12T22:31:59Z,5,ballast-23.bin,536870912,602.360,
1789252320.275928,2026-09-12T22:32:00Z,5,ballast-10.bin,536870912,624.824,
1789252320.900829,2026-09-12T22:32:00Z,5,ballast-7.bin,536870912,645.023,
1789252321.545953,2026-09-12T22:32:01Z,5,ballast-36.bin,536870912,636.439,
1789252322.182492,2026-09-12T22:32:02Z,5,ballast-25.bin,536870912,738.000,
1789252322.920585,2026-09-12T22:32:02Z,5,ballast-8.bin,536870912,698.721,
1789252323.619423,2026-09-12T22:32:03Z,5,ballast-34.bin,536870912,629.601,
1789252324.249094,2026-09-12T22:32:04Z,5,ballast-39.bin,536870912,464.370,
1789252324.713531,2026-09-12T22:32:04Z,5,ballast-26.bin,536870912,463.763,
1789252325.177380,2026-09-12T22:32:05Z,5,ballast-27.bin,536870912,458.189,
1789252325.635640,2026-09-12T22:32:05Z,5,ballast-18.bin,536870912,1121.574,
1789252326.757288,2026-09-12T22:32:06Z,5,ballast-17.bin,536870912,463.238,
1789252327.220625,2026-09-12T22:32:07Z,6,ballast-28.bin,536870912,460.169,
1789252327.680863,2026-09-12T22:32:07Z,6,ballast-8.bin,536870912,471.024,
1789252328.151958,2026-09-12T22:32:08Z,6,ballast-15.bin,536870912,465.589,
1789252328.617615,2026-09-12T22:32:08Z,6,ballast-6.bin,536870912,461.499,
1789252329.079184,2026-09-12T22:32:09Z,6,ballast-7.bin,536870912,463.634,
1789252329.542886,2026-09-12T22:32:09Z,6,ballast-17.bin,536870912,474.131,
1789252330.017087,2026-09-12T22:32:10Z,6,ballast-24.bin,536870912,457.788,
1789252330.474951,2026-09-12T22:32:10Z,6,ballast-38.bin,536870912,474.617,
1789252330.949646,2026-09-12T22:32:10Z,6,ballast-13.bin,536870912,459.694,
1789252331.409409,2026-09-12T22:32:11Z,6,ballast-33.bin,536870912,472.562,
1789252331.882043,2026-09-12T22:32:11Z,6,ballast-40.bin,536870912,632.120,
1789252332.514259,2026-09-12T22:32:12Z,6,ballast-20.bin,536870912,633.289,
1789252333.147641,2026-09-12T22:32:13Z,6,ballast-9.bin,536870912,604.208,
1789252333.751920,2026-09-12T22:32:13Z,6,ballast-29.bin,536870912,648.937,
1789252334.400927,2026-09-12T22:32:14Z,6,ballast-25.bin,536870912,680.018,
1789252335.081024,2026-09-12T22:32:15Z,6,ballast-18.bin,536870912,724.333,
1789252335.805445,2026-09-12T22:32:15Z,6,ballast-21.bin,536870912,744.535,
1789252336.550061,2026-09-12T22:32:16Z,6,ballast-36.bin,536870912,654.021,
1789252337.204180,2026-09-12T22:32:17Z,6,ballast-10.bin,536870912,726.175,
1789252337.930447,2026-09-12T22:32:17Z,6,ballast-27.bin,536870912,656.195,
1789252338.586735,2026-09-12T22:32:18Z,6,ballast-37.bin,536870912,1630.609,
1789252340.217417,2026-09-12T22:32:20Z,6,ballast-19.bin,536870912,457.688,
1789252340.675175,2026-09-12T22:32:20Z,6,ballast-5.bin,536870912,470.247,
1789252341.145492,2026-09-12T22:32:21Z,6,ballast-3.bin,536870912,472.035,
1789252341.617593,2026-09-12T22:32:21Z,6,ballast-16.bin,536870912,469.517,
1789252342.087196,2026-09-12T22:32:22Z,6,ballast-32.bin,536870912,2382.947,
1789252344.470214,2026-09-12T22:32:24Z,6,ballast-12.bin,536870912,2908.464,
1789252347.378757,2026-09-12T22:32:27Z,6,ballast-1.bin,536870912,456.028,
1789252347.834858,2026-09-12T22:32:27Z,6,ballast-4.bin,536870912,970.183,
1789252348.805112,2026-09-12T22:32:28Z,6,ballast-26.bin,536870912,450.696,
1789252349.255878,2026-09-12T22:32:29Z,6,ballast-22.bin,536870912,456.070,
1789252349.712027,2026-09-12T22:32:29Z,6,ballast-35.bin,536870912,453.065,
1789252350.165161,2026-09-12T22:32:30Z,6,ballast-2.bin,536870912,3421.802,
1789252353.587037,2026-09-12T22:32:33Z,6,ballast-31.bin,536870912,504.078,
1789252354.091190,2026-09-12T22:32:34Z,6,ballast-30.bin,536870912,450.569,
1789252354.541832,2026-09-12T22:32:34Z,6,ballast-34.bin,536870912,3225.369,
1789252357.767274,2026-09-12T22:32:37Z,6,ballast-11.bin,536870912,441.229,
1789252358.208571,2026-09-12T22:32:38Z,6,ballast-14.bin,536870912,440.649,
1789252358.649291,2026-09-12T22:32:38Z,6,ballast-23.bin,536870912,439.680,
1789252359.089037,2026-09-12T22:32:39Z,6,ballast-39.bin,536870912,438.462,
1789252359.527599,2026-09-12T22:32:39Z,7,ballast-29.bin,536870912,443.277,
1789252359.970947,2026-09-12T22:32:39Z,7,ballast-25.bin,536870912,1115.229,
1789252361.086247,2026-09-12T22:32:41Z,7,ballast-33.bin,536870912,427.747,
1789252361.514067,2026-09-12T22:32:41Z,7,ballast-18.bin,536870912,760.663,
1789252362.274802,2026-09-12T22:32:42Z,7,ballast-15.bin,536870912,446.191,
1789252362.721067,2026-09-12T22:32:42Z,7,ballast-30.bin,536870912,471.445,
1789252363.192586,2026-09-12T22:32:43Z,7,ballast-19.bin,536870912,444.451,
1789252363.637105,2026-09-12T22:32:43Z,7,ballast-26.bin,536870912,453.337,
1789252364.090512,2026-09-12T22:32:44Z,7,ballast-32.bin,536870912,501.364,
1789252364.591948,2026-09-12T22:32:44Z,7,ballast-40.bin,536870912,450.415,
1789252365.042443,2026-09-12T22:32:45Z,7,ballast-4.bin,536870912,457.198,
1789252365.499710,2026-09-12T22:32:45Z,7,ballast-35.bin,536870912,454.374,
1789252365.954155,2026-09-12T22:32:45Z,7,ballast-37.bin,536870912,464.913,
1789252366.419142,2026-09-12T22:32:46Z,7,ballast-20.bin,536870912,454.892,
1789252366.874106,2026-09-12T22:32:46Z,7,ballast-23.bin,536870912,451.612,
1789252367.325786,2026-09-12T22:32:47Z,7,ballast-10.bin,536870912,1031.639,
1789252368.357498,2026-09-12T22:32:48Z,7,ballast-3.bin,536870912,446.194,
1789252368.803762,2026-09-12T22:32:48Z,7,ballast-21.bin,536870912,457.915,
1789252369.261750,2026-09-12T22:32:49Z,7,ballast-14.bin,536870912,461.027,
1789252369.722849,2026-09-12T22:32:49Z,7,ballast-12.bin,536870912,456.210,
1789252370.179130,2026-09-12T22:32:50Z,7,ballast-39.bin,536870912,453.217,
1789252370.632417,2026-09-12T22:32:50Z,7,ballast-11.bin,536870912,457.435,
1789252371.089921,2026-09-12T22:32:51Z,7,ballast-5.bin,536870912,3348.003,
1789252374.438010,2026-09-12T22:32:54Z,7,ballast-27.bin,536870912,3598.628,
1789252378.036709,2026-09-12T22:32:58Z,7,ballast-7.bin,536870912,460.157,
1789252378.496937,2026-09-12T22:32:58Z,7,ballast-31.bin,536870912,460.136,
1789252378.957144,2026-09-12T22:32:58Z,7,ballast-22.bin,536870912,452.785,
1789252379.409997,2026-09-12T22:32:59Z,7,ballast-2.bin,536870912,461.648,
1789252379.871721,2026-09-12T22:32:59Z,7,ballast-13.bin,536870912,457.281,
1789252380.329072,2026-09-12T22:33:00Z,7,ballast-1.bin,536870912,447.055,
1789252380.776198,2026-09-12T22:33:00Z,7,ballast-28.bin,536870912,457.511,
1789252381.233780,2026-09-12T22:33:01Z,7,ballast-9.bin,536870912,460.806,
1789252381.694658,2026-09-12T22:33:01Z,7,ballast-24.bin,536870912,462.775,
1789252382.157503,2026-09-12T22:33:02Z,7,ballast-17.bin,536870912,450.047,
1789252382.607624,2026-09-12T22:33:02Z,7,ballast-16.bin,536870912,470.829,
1789252383.078530,2026-09-12T22:33:03Z,7,ballast-8.bin,536870912,595.301,
1789252383.673921,2026-09-12T22:33:03Z,7,ballast-36.bin,536870912,631.237,
1789252384.305229,2026-09-12T22:33:04Z,7,ballast-38.bin,536870912,596.207,
1789252384.901507,2026-09-12T22:33:04Z,7,ballast-34.bin,536870912,579.873,
1789252385.481454,2026-09-12T22:33:05Z,7,ballast-6.bin,536870912,583.076,
1789252386.064650,2026-09-12T22:33:06Z,8,ballast-34.bin,536870912,638.031,
1789252386.702754,2026-09-12T22:33:06Z,8,ballast-8.bin,536870912,649.230,
1789252387.352059,2026-09-12T22:33:07Z,8,ballast-4.bin,536870912,1065.120,
