ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789176487,2026-09-12T01:28:07Z,57981558318,2.9174854838e+10,2.880670348e+10,29542154838,29465209208,59007364046,61830291456,8e+10,0.7552559104,0,0,0,2,1949,1,0,6.0420472832e+10,1,0,0
1789176501,2026-09-12T01:28:21Z,61234047006,3.0762204838e+10,3.0471842168e+10,30895654838,30903855480,61799510318,64809799680,8e+10,0.797078272,0,0,0,3,1978,0,0,6.376626176e+10,1,0,0
1789176515,2026-09-12T01:28:35Z,64146020494,3.2218754838e+10,3.1927265656e+10,32402504838,32334113144,64736617982,67797938176,8e+10,0.8348119552,0,0,0,3,1978,1,0,6.6784956416e+10,1,0,0
1789176530,2026-09-12T01:28:50Z,66770037646,3.3529954838e+10,3.3240082808e+10,33759804838,33663707512,67423512350,70580125696,8e+10,0.8687186944,0,0,0,3,1978,0,0,6.9497495552e+10,1,0,0
1789176544,2026-09-12T01:29:04Z,70060754814,3.5176504838e+10,3.4884249976e+10,35384354838,35303680376,70688035214,73993773056,8e+10,0.9113513984,0,0,0,3,1978,0,0,7.2908111872e+10,1,0,0
1789176559,2026-09-12T01:29:19Z,72905573870,3.6599454838e+10,3.6306119032e+10,36883604838,36842989944,73726594782,75859058688,8e+10,0.9483129856,0,0,0,3,3374,0,0,7.5865038848e+10,1,0,0
1789176573,2026-09-12T01:29:33Z,72209173175,3.5169274551e+10,3.7039898624e+10,35453374551,37828427776,73281802327,76245544960,8e+10,0.9492459008,53248,3145587463,0,3,10404,0,0,7.5939672064e+10,1,0,0
1789176587,2026-09-12T01:29:47Z,71885088141,3.3964385677e+10,3.7920702464e+10,34861635677,39158022144,74019657821,77419610112,8e+10,0.9477501952,98304,5547521281,0,3,16808,0,0,7.5820015616e+10,1,0,0
1789176601,2026-09-12T01:30:01Z,70996288508,3.3079780348e+10,3.791650816e+10,34679080348,40395341824,75074422172,78437384192,8e+10,0.9719052288,118784,6704094338,0,3,45149,0,0,7.7752418304e+10,1,0,0
1789176615,2026-09-12T01:30:15Z,11264000000,1.1264e+10,0,36009330348,41854959616,77864289964,70200885248,8e+10,1.0013122048,135168,7602036114,0,3,75635,0,1,8.0104976384e+10,1,0,0
1789176629,2026-09-12T01:30:29Z,68684596460,3.6480730348e+10,3.2203866112e+10,36851580348,32392609792,69244190140,72517033984,8e+10,0.87347189145,138040,18612001202,0,3,79243,0,0,6.9877751316e+10,2,0,0
1789176644,2026-09-12T01:30:44Z,71415360460,3.7638630348e+10,3.3776730112e+10,38206380348,34015805440,72222185788,75833303040,8e+10,0.90771979225,138040,18612001202,0,3,79243,1,0,7.261758338e+10,2,0,0
1789176658,2026-09-12T01:30:58Z,74521591548,3.9184580348e+10,3.53370112e+10,39686930348,27531411456,67218341804,70980952064,8e+10,0.94658194225,138040,18612001202,0,3,79243,0,0,7.572655538e+10,2,0,0
1789176673,2026-09-12T01:31:13Z,69618707692,4.0736730348e+10,2.8881977344e+10,41347730348,29154607104,70502337452,74339975168,8e+10,0.8841226440125,139949,26618927538,0,3,79548,1,0,7.0729811521e+10,2,0,0
1789176688,2026-09-12T01:31:28Z,72825781820,4.2341580348e+10,3.0484201472e+10,42842430348,30786191360,73628621708,77733650432,8e+10,0.924298435975,139949,26618927538,0,3,79548,1,0,7.3943874878e+10,2,0,0
1789176703,2026-09-12T01:31:43Z,68069501132,4.3969030348e+10,2.4100470784e+10,44534480348,24364711936,68899192284,72882163712,8e+10,0.863732713475,141859,34630048178,0,3,79817,1,0,6.9098617078e+10,2,0,0
1789176718,2026-09-12T01:31:58Z,71117096780,4.5393430348e+10,2.5723666432e+10,46037630348,26050822144,72088452492,76345626624,8e+10,0.90197904295,141859,34630048178,0,3,79817,0,0,7.2158323436e+10,2,0,0
1789176733,2026-09-12T01:32:13Z,74529628508,4.7098880348e+10,2.743074816e+10,47598730348,24595398656,72194129004,71629733888,8e+10,0.9447638222,141859,34630048178,0,3,79817,0,0,7.5581105776e+10,2,0,0
1789176748,2026-09-12T01:32:28Z,69767289596,4.8640580348e+10,2.1126709248e+10,49209530348,21428699136,70638229484,75171303424,8e+10,0.884971037125,143767,42632780210,0,3,80877,1,0,7.079768297e+10,2,0,0
1789176764,2026-09-12T01:32:44Z,73152738412,5.0331530348e+10,2.2821208064e+10,50730280348,23135780864,73866061212,78479032320,8e+10,0.92849179615,143767,42632780210,0,3,80877,0,0,7.4279343692e+10,2,0,0
1789176780,2026-09-12T01:33:00Z,69619194508,5.1625630348e+10,1.799356416e+10,52149730348,18345885696,70495616044,75341230080,8e+10,0.88609066975,147863,49203231154,0,3,81310,0,0,7.088725358e+10,2,0,0
1789176795,2026-09-12T01:33:15Z,72964371804,5.3297280348e+10,1.9667091456e+10,53804230348,20061356032,73865586380,78935756800,8e+10,0.92937279455,147863,49203231154,0,3,81310,0,0,7.4349823564e+10,2,0,0
1789176812,2026-09-12T01:33:32Z,74489337708,5.3140330348e+10,2.134900736e+10,53505580348,21680357376,75185937724,79163752448,8e+10,0.94892940255,184727,51046431154,0,3,81714,1,0,7.5914352204e+10,2,0,0
1789176828,2026-09-12T01:33:48Z,74402749756,5.2583980348e+10,2.1818769408e+10,54166980348,23429382144,77596362492,79143497728,8e+10,0.94763040735,205207,52070431154,0,3,103549,0,0,7.5810432588e+10,2,0,0
1789176847,2026-09-12T01:34:07Z,71861493484,4.8859930348e+10,2.3001563136e+10,50875880348,25211961344,76087841692,81179463680,8e+10,0.94894010335,303511,56985631154,0,3,114821,0,0,7.5915208268e+10,2,0,0
1789176862,2026-09-12T01:34:22Z,69469750492,4.5516080348e+10,2.3953670144e+10,48485580348,26877100032,75362680380,79170875392,8e+10,0.94743129055,389489,61284531154,0,3,135203,0,0,7.5794503244e+10,2,0,0
1789176880,2026-09-12T01:34:40Z,69473768268,4.4391830348e+10,2.508193792e+10,47889080348,28827451392,76716531740,81120305152,8e+10,0.94778887135,434304,63525281154,0,3,144714,0,0,7.5823109708e+10,2,0,0
1789176895,2026-09-12T01:34:55Z,67544036316,4.8808080348e+10,1.8735955968e+10,49238530348,18966642688,68205173036,72841621504,8e+10,0.854939522025,441396,75260139938,0,3,178308,1,0,6.8395161762e+10,3,0,0
1789176910,2026-09-12T01:35:10Z,70723827532,5.0398230348e+10,2.0325597184e+10,50841980348,20635975680,71477956028,76333473792,8e+10,0.8948338060625,441396,75260139938,0,3,178308,0,0,7.1586704485e+10,3,0,0
1789176926,2026-09-12T01:35:26Z,74121820652,5.2097530348e+10,2.2024290304e+10,52576530348,22330474496,74907004844,71764201472,8e+10,0.9374556139,441396,75260139938,0,3,178308,0,0,7.4996449112e+10,3,0,0
1789176941,2026-09-12T01:35:41Z,69724542229,5.3903627541e+10,1.5820914688e+10,54343577541,16148070400,70491647941,75627765760,8e+10,0.8818670066375,443305,83267066274,0,3,178749,0,0,7.0549360531e+10,3,0,0
1789176957,2026-09-12T01:35:57Z,72575335867,5.5059922363e+10,1.7515413504e+10,55628055131,17850957824,73479012955,78618062848,8e+10,0.9176950169375,443305,83267066274,0,3,178749,1,0,7.3415601355e+10,3,0,0
1789176973,2026-09-12T01:36:13Z,68065282875,5.6811965243e+10,1.1253317632e+10,57327862825,11567890432,68895753257,74189754368,8e+10,0.8607342868625,445215,91278186914,0,3,179228,0,0,6.8858742949e+10,3,0,0
1789176989,2026-09-12T01:36:29Z,71916265993,5.8737762825e+10,1.3178503168e+10,59474612825,13656653824,73131266649,78566907904,8e+10,0.9090859993875,445215,91278186914,0,3,179228,1,0,7.2726879951e+10,3,0,0
1789177006,2026-09-12T01:36:46Z,72999369129,6.0412262825e+10,1.2587106304e+10,60911462825,12972982272,73884445097,79536427008,8e+10,0.92442247275,449311,93894971842,0,3,179664,0,0,7.395379782e+10,3,0,0
1789177022,2026-09-12T01:37:02Z,74798010361,6.0289912825e+10,1.4508097536e+10,60602012825,15021899776,75623912601,80144703488,8e+10,0.94786971755,490271,95942971842,0,3,180455,0,0,7.5829577404e+10,3,0,0
1789177038,2026-09-12T01:37:18Z,74928061081,5.8616412825e+10,1.6311648256e+10,58783812825,16810770432,75594583257,80051879936,8e+10,0.94963048555,559903,99424571842,0,3,181584,0,0,7.5970438844e+10,3,0,0
1789177055,2026-09-12T01:37:35Z,74817035225,5.6571812825e+10,1.82452224e+10,56740912825,18811453440,75552366265,79845257216,8e+10,0.9492552039125,629535,102906171842,0,3,183005,0,0,7.5940416313e+10,3,0,0
1789177070,2026-09-12T01:37:50Z,74754724553,5.4697562825e+10,2.0057161728e+10,54986012825,20581449728,75567462553,79771885568,8e+10,0.9498597457375,703263,106592571842,0,3,184089,0,0,7.5988779659e+10,3,0,0
1789177086,2026-09-12T01:38:06Z,74497073993,5.2929962825e+10,2.1567111168e+10,53498662825,22192062464,75690725289,79722348544,8e+10,0.948011715375,768799,109869371842,0,3,185140,1,0,7.584093723e+10,3,0,0
1789177102,2026-09-12T01:38:22Z,74389648121,5.1220312825e+10,2.3169335296e+10,51838262825,23798480896,75636743721,79621685248,8e+10,0.9482234822125,833616,113110221842,0,3,186279,0,0,7.5857878577e+10,3,0,0
1789177117,2026-09-12T01:38:37Z,74304377945,4.9537012825e+10,2.476736512e+10,50056312825,25438453760,75494766585,79453290496,8e+10,0.9486910718875,899152,116387021842,0,3,187290,0,0,7.5895285751e+10,3,0,0
1789177133,2026-09-12T01:38:53Z,74175458384,4.7835229264e+10,2.634022912e+10,48496679264,27095203840,75591883104,79348318208,8e+10,0.94866615295,964688,119663805403,0,3,188253,0,0,7.5893292236e+10,3,0,0
1789177149,2026-09-12T01:39:09Z,73934370448,4.6793029264e+10,2.7141341184e+10,48416179264,28793896960,77210076224,79531499520,8e+10,0.948216219625,1001552,121507005403,0,3,203619,0,0,7.585729757e+10,3,0,0
1789177164,2026-09-12T01:39:24Z,72019902784,4.3687379264e+10,2.833252352e+10,45591479264,30349983744,75941463008,79264641024,8e+10,0.949369149075,1087568,125807805403,0,3,213994,0,0,7.5949531926e+10,3,0,0
1789177179,2026-09-12T01:39:39Z,71803123744,4.1939679264e+10,2.986344448e+10,43909429264,31872516096,75781945360,79141236736,8e+10,0.949432718525,1153104,129084605403,0,3,214860,0,0,7.5954617482e+10,3,0,0
1789177194,2026-09-12T01:39:54Z,71447491536,4.0124429264e+10,3.1323062272e+10,42129929264,33424408576,75554337840,78824812544,8e+10,0.94807997105,1218640,132361405403,0,3,215819,0,0,7.5846397684e+10,3,0,0
1789177209,2026-09-12T01:40:09Z,71207379584,3.8365979264e+10,3.284140032e+10,40363779264,34913386496,75277165760,78609047552,8e+10,0.948377535525,1284176,135638205403,0,3,216710,0,0,7.5870202842e+10,3,0,0
1789177223,2026-09-12T01:40:23Z,71010525856,3.6730479264e+10,3.4280046592e+10,38717529264,36402364416,75119893680,78189899776,8e+10,0.9493306182,1345616,138710205403,0,3,217582,1,0,7.5946449456e+10,3,0,0
1789177238,2026-09-12T01:40:38Z,70645287296,3.5379579264e+10,3.5265708032e+10,37555029264,37320916992,74875946256,77867614208,8e+10,0.948144951475,1402960,142095443403,0,3,218718,0,0,7.5851596118e+10,3,0,0
1789177252,2026-09-12T01:40:52Z,70366441088,3.5213979264e+10,3.5152461824e+10,37646879264,37165727744,74812607008,77904728064,8e+10,0.9455232532625,1439824,145683395387,0,3,219380,0,0,7.5641860261e+10,3,0,0
1789177266,2026-09-12T01:41:06Z,70579960080,3.5331029264e+10,3.5248930816e+10,37507329264,37258002432,74765331696,77985673216,8e+10,0.948767028375,1468496,148538491659,0,3,219861,0,0,7.590136227e+10,3,0,0
1789177281,2026-09-12T01:41:21Z,70301317943,3.5203382071e+10,3.5097935872e+10,37579582071,37337694208,74917276279,77896990720,8e+10,0.9458532662,1501264,151797311716,0,3,220340,0,0,7.5668261296e+10,3,0,0
1789177295,2026-09-12T01:41:35Z,70098124430,3.5109240462e+10,3.4988883968e+10,37484490462,37270585344,74755075806,77813219328,8e+10,0.943839211775,1534032,155047837581,0,3,220778,0,0,7.5507136942e+10,3,0,0
1789177310,2026-09-12T01:41:50Z,70413050250,3.5218645386e+10,3.5194404864e+10,37517397582,37216059392,74733456974,78102228992,8e+10,0.948568878725,1562704,157791032721,0,3,221347,0,0,7.5885510298e+10,3,0,0
1789177324,2026-09-12T01:42:04Z,70196427008,3.51656e+10,3.5030827008e+10,37657750000,37232836608,74890586608,77975064576,8e+10,0.946291633975,1595472,161128592747,0,3,221781,1,0,7.5703330718e+10,3,0,0
1789177338,2026-09-12T01:42:18Z,70193664352,3.51167e+10,3.5076964352e+10,37476850000,37245419520,74722269520,78134968320,8e+10,0.946895981375,1628240,164275519403,0,3,222225,0,0,7.575167851e+10,3,0,0
1789177353,2026-09-12T01:42:33Z,70138255488,3.51284e+10,3.5009855488e+10,37609550000,37140561920,74750111920,78030123008,8e+10,0.9468241798625,1661008,167588218219,0,3,222790,0,0,7.5745934389e+10,3,0,0
1789177367,2026-09-12T01:42:47Z,70046135232,3.5095e+10,3.4951135232e+10,37593450000,37316722688,74910172688,77787951104,8e+10,0.94619394,1693776,170851185387,0,3,223233,0,0,7.56955152e+10,3,0,0
1789177381,2026-09-12T01:43:01Z,70059951056,3.508365e+10,3.4976301056e+10,37778950000,37237030912,75015980912,78136041472,8e+10,0.946919244125,1726544,174051987995,0,3,223652,0,0,7.575353953e+10,3,0,0
1789177397,2026-09-12T01:43:17Z,69575374464,3.48004e+10,3.4774974464e+10,37927900000,37790679040,75718579040,79556620288,8e+10,0.949554487675,1755216,176803476667,0,3,233786,0,0,7.5964359014e+10,3,0,0
