ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789284542,2026-09-13T07:29:02Z,2390418530,1.312259174e+09,1.078159356e+09,1312259174,1078159356,2390418530,90693586944,8e+10,0.029880231625,0,0,0,1,0,0,0,2.39041853e+09,1,0,0
1789284553,2026-09-13T07:29:13Z,8464414882,4.290859174e+09,4.173555708e+09,4396809174,4240926716,8637735890,97515008000,8e+10,0.105805186025,0,0,0,1,0,8,0,8.464414882e+09,1,0,0
1789284563,2026-09-13T07:29:23Z,8671725520,4.45645e+09,4.21527552e+09,4659050000,4437573632,9096623632,97644412928,8e+10,0.108396569,8192,918181794,153,1,0,0,0,8.67172552e+09,1,0,0
1789284574,2026-09-13T07:29:34Z,8671725520,4.45645e+09,4.21527552e+09,4659050000,4437573632,9096623632,97644412928,8e+10,0.108396569,8192,918181794,153,1,0,0,0,8.67172552e+09,1,0,0
1789284585,2026-09-13T07:29:45Z,8605866656,4.4577e+09,4.148166656e+09,4652900000,4364173312,9017073312,97681551360,8e+10,0.1075733332,12288,1408938770,153,1,0,0,0,8.605866656e+09,1,0,0
1789284596,2026-09-13T07:29:56Z,8921880592,4.52625e+09,4.395630592e+09,4650000000,4534042624,9184042624,97388904448,8e+10,0.1115235074,40960,4060964146,211,1,0,1,0,8.921880592e+09,1,0,0
1789284607,2026-09-13T07:30:07Z,8722384384,4.44e+09,4.282384384e+09,4607650000,4454350848,9062000848,97744457728,8e+10,0.1090298048,69632,6920204722,299,1,0,1,0,8.722384384e+09,1,0,0
1789284618,2026-09-13T07:30:18Z,8716179952,4.46735e+09,4.248829952e+09,4521900000,4320133120,8842033120,97522958336,8e+10,0.1089522494,98304,9808455426,693,1,0,0,0,8.716179952e+09,1,0,0
1789284628,2026-09-13T07:30:28Z,8419722352,4.27575e+09,4.143972352e+09,4657950000,4534042624,9191992624,97520988160,8e+10,0.1052465294,122880,12147928898,718,1,0,0,0,8.419722352e+09,1,0,0
1789284639,2026-09-13T07:30:39Z,8491986912,4.2851e+09,4.206886912e+09,4579850000,4513071104,9092921104,97774108672,8e+10,0.1061498364,151552,14932572002,722,1,0,0,0,8.491986912e+09,1,0,0
1789284650,2026-09-13T07:30:50Z,8541224256,4.2882e+09,4.253024256e+09,4491700000,4466933760,8958633760,97644113920,8e+10,0.1067653032,180224,17721359410,725,1,0,0,0,8.541224256e+09,1,0,0
1789284661,2026-09-13T07:31:01Z,8558624256,4.3056e+09,4.253024256e+09,4608050000,4567597056,9175647056,97366609920,8e+10,0.1069828032,204800,20168584786,726,1,0,1,0,8.558624256e+09,1,0,0
1789284672,2026-09-13T07:31:12Z,8695898944,4.3506e+09,4.345298944e+09,4549050000,4555014144,9104064144,97785057280,8e+10,0.1086987368,233472,22953227890,729,1,0,0,0,8.695898944e+09,1,0,0
1789284683,2026-09-13T07:31:23Z,8668755904,4.3654e+09,4.303355904e+09,4468950000,4412407808,8881357808,97558425600,8e+10,0.1083594488,262144,25841478594,731,1,0,0,0,8.668755904e+09,1,0,0
1789284694,2026-09-13T07:31:34Z,8677600208,4.37005e+09,4.307550208e+09,4579382768,4521459712,9100842480,97775845376,8e+10,0.1084700026,286720,28267982450,732,1,0,0,0,8.677600208e+09,1,0,0
1789284705,2026-09-13T07:31:45Z,8846803376,4.46795e+09,4.378853376e+09,4521900000,4466933760,8988833760,97623756800,8e+10,0.1105850422,311296,30723496434,733,1,0,0,0,8.846803376e+09,1,0,0
1789284715,2026-09-13T07:31:55Z,8723093248,4.3736e+09,4.349493248e+09,4579150000,4571791360,9150941360,97355493376,8e+10,0.1090386656,339968,33495706626,737,1,0,1,0,8.723093248e+09,1,0,0
1789284726,2026-09-13T07:32:06Z,8653772992,4.363e+09,4.290772992e+09,4483550000,4412407808,8895957808,97574854656,8e+10,0.1081721624,368640,36375668722,741,1,0,1,0,8.653772992e+09,1,0,0
1789284737,2026-09-13T07:32:17Z,8618501472,4.3487e+09,4.269801472e+09,4579450000,4504682496,9084132496,97768153088,8e+10,0.1077312684,393216,38806316882,742,1,0,0,0,8.618501472e+09,1,0,0
1789284748,2026-09-13T07:32:28Z,8572835648,4.3282e+09,4.244635648e+09,4657550000,4469030912,9126580912,97442697216,8e+10,0.1071604456,417792,41241109346,745,1,0,1,0,8.572835648e+09,1,0,0
1789284759,2026-09-13T07:32:39Z,8425760960,4.2734e+09,4.15236096e+09,4524650000,4429185024,8953835024,97657503744,8e+10,0.105322012,446464,44108638530,748,1,0,0,0,8.42576096e+09,1,0,0
1789284770,2026-09-13T07:32:50Z,8442638176,4.2735e+09,4.169138176e+09,4632700000,4534042624,9166742624,97493925888,8e+10,0.1055329772,471040,46522709474,751,1,0,1,0,8.442638176e+09,1,0,0
1789284781,2026-09-13T07:33:01Z,8775777424,4.45145e+09,4.324327424e+09,4497200000,4378853376,8876053376,97562255360,8e+10,0.1096972178,499712,49377805746,753,1,0,0,0,8.775777424e+09,1,0,0
1789284792,2026-09-13T07:33:12Z,8796370464,4.4301e+09,4.366270464e+09,4606550000,4546625536,9153175536,97520050176,8e+10,0.1099546308,524288,51742145042,756,1,0,1,0,8.796370464e+09,1,0,0
1789284803,2026-09-13T07:33:23Z,8760571728,4.43205e+09,4.328521728e+09,4510600000,4412407808,8923007808,97624698880,8e+10,0.1095071466,552959,54617912834,759,1,0,1,0,8.760571728e+09,1,0,0
1789284814,2026-09-13T07:33:34Z,8758560336,4.42165e+09,4.336910336e+09,4589500000,4517265408,9106765408,97797103616,8e+10,0.1094820042,577535,57027839474,761,1,0,0,0,8.758560336e+09,1,0,0
