ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789246015,2026-09-12T20:46:55Z,1316275357,7.74986534e+08,5.41288823e+08,1210036534,1053059447,2263095981,90788401152,8e+10,0.0164534419625,0,0,0,0,0,6,0,1.316275357e+09,1,0,0
1789246026,2026-09-12T20:47:06Z,5096924813,2.714336534e+09,2.382588279e+09,2937986534,2625857911,5563844445,94100783104,8e+10,0.0637115601625,0,0,0,2,0,0,0,5.096924813e+09,1,0,0
1789246037,2026-09-12T20:47:17Z,8738552749,4.535636534e+09,4.202916215e+09,4686219302,4353911159,9040130461,97712746496,8e+10,0.1092319093625,0,0,0,2,0,1,0,8.738552749e+09,1,0,0
1789246048,2026-09-12T20:47:28Z,8812470464,4.4462e+09,4.366270464e+09,4614000000,4559208448,9173208448,97450811392,8e+10,0.1101558808,32768,2983458941,4295,2,0,1,0,8.812470464e+09,1,0,0
1789246059,2026-09-12T20:47:39Z,8499126784,4.3216e+09,4.177526784e+09,4669850000,4538236928,9208086928,97514110976,8e+10,0.1062390848,65536,6279580541,4298,2,0,0,0,8.499126784e+09,1,0,0
1789246070,2026-09-12T20:47:50Z,8729783120,4.40965e+09,4.32013312e+09,4642550000,4571791360,9214341360,97490485248,8e+10,0.109122289,98304,9467950237,4300,2,0,0,0,8.72978312e+09,1,0,0
1789246081,2026-09-12T20:48:01Z,8775447680,4.3924e+09,4.38304768e+09,4623200000,4454350848,9077550848,97445003264,8e+10,0.109693096,131072,12623165501,4302,2,0,0,0,8.77544768e+09,1,0,0
1789246093,2026-09-12T20:48:13Z,8824530592,4.4289e+09,4.395630592e+09,4622700000,4592762880,9215462880,97348337664,8e+10,0.1103066324,163840,15886132669,4303,2,0,1,0,8.824530592e+09,1,0,0
1789246104,2026-09-12T20:48:24Z,8706884384,4.4245e+09,4.282384384e+09,4647382768,4517265408,9164648176,97509552128,8e+10,0.1088360548,196608,19231985917,4305,2,0,0,0,8.706884384e+09,1,0,0
1789246115,2026-09-12T20:48:35Z,8388650832,4.26565e+09,4.123000832e+09,4677100000,4544528384,9221628384,97510174720,8e+10,0.1048581354,229376,22470087261,4306,2,0,1,0,8.388650832e+09,1,0,0
1789246126,2026-09-12T20:48:46Z,8583902736,4.35185e+09,4.232052736e+09,4471600000,4437573632,8909173632,97654837248,8e+10,0.1072987842,262144,25683322781,4308,2,0,1,0,8.583902736e+09,1,0,0
1789246137,2026-09-12T20:48:57Z,8890941984,4.5037e+09,4.387241984e+09,4487950000,4435476480,8923426480,97659621376,8e+10,0.1111367748,294912,28917279821,4311,2,0,1,0,8.890941984e+09,1,0,0
1789246148,2026-09-12T20:49:08Z,8331235008,4.2334e+09,4.097835008e+09,4653850000,4538236928,9192086928,97513754624,8e+10,0.1041404376,327680,32176102685,4316,2,0,0,0,8.331235008e+09,1,0,0
1789246159,2026-09-12T20:49:19Z,8537454000,4.34315e+09,4.194304e+09,4612950000,4475322368,9088272368,97809641472,8e+10,0.106718175,360447,35426586941,4317,2,0,1,0,8.537454e+09,1,0,0
