ts_epoch,iso,tx_bytes,rx_bytes,loadavg1
1789280479.155858336,2026-09-13T06:21:19.156Z,399760844990,856447521,0.44
1789280484.163819845,2026-09-13T06:21:24.164Z,400378240428,857085312,0.41
1789280489.172124922,2026-09-13T06:21:29.173Z,401000342410,857728636,0.38
1789280494.180118193,2026-09-13T06:21:34.181Z,401623895310,858394619,0.35
1789280499.188078205,2026-09-13T06:21:39.189Z,402245198644,859017568,0.48
1789280504.196719212,2026-09-13T06:21:44.197Z,402846816148,859623613,0.52
1789280509.205240168,2026-09-13T06:21:49.206Z,403468107260,860271207,0.56
1789280514.213568565,2026-09-13T06:21:54.214Z,404065455606,860886450,0.51
1789280519.222245249,2026-09-13T06:21:59.223Z,404658539562,861485067,0.47
1789280524.230448802,2026-09-13T06:22:04.231Z,405262383104,862106567,0.43
1789280529.238927533,2026-09-13T06:22:09.239Z,405870549900,862720996,0.40
1789280534.246811268,2026-09-13T06:22:14.247Z,406489764486,863353058,0.53
1789280539.254686929,2026-09-13T06:22:19.256Z,407113314428,863995156,0.48
1789280544.263903810,2026-09-13T06:22:24.264Z,407723691224,864617926,0.45
1789280549.271753172,2026-09-13T06:22:29.273Z,408331806616,865235343,0.49
1789280554.280007260,2026-09-13T06:22:34.280Z,408915795474,865844066,0.53
1789280559.288384016,2026-09-13T06:22:39.289Z,409508126288,866456216,0.49
1789280564.297440018,2026-09-13T06:22:44.298Z,410114606998,867045310,0.45
1789280569.305400255,2026-09-13T06:22:49.306Z,410724981446,867669896,0.49
1789280574.313788769,2026-09-13T06:22:54.314Z,411392588352,868335399,0.53
1789280579.322209758,2026-09-13T06:22:59.323Z,412034179148,869003813,0.65
1789280584.330492752,2026-09-13T06:23:04.331Z,412629665482,869588576,0.68
1789280589.338933416,2026-09-13T06:23:09.339Z,413220258992,870201837,0.63
1789280594.346957152,2026-09-13T06:23:14.347Z,413802106092,870777082,0.58
1789280599.355360001,2026-09-13T06:23:19.356Z,414383918234,871371928,0.61
1789280604.363762653,2026-09-13T06:23:24.364Z,414985543258,871969077,0.64
1789280609.371879932,2026-09-13T06:23:29.372Z,415578329780,872570351,0.99
1789280614.380444246,2026-09-13T06:23:34.381Z,416164579172,873141760,0.91
1789280619.389026220,2026-09-13T06:23:39.390Z,416754442952,873750608,0.84
1789280624.398271442,2026-09-13T06:23:44.399Z,417356172574,874365415,0.85
1789280629.406229502,2026-09-13T06:23:49.407Z,417961465208,874976115,0.78
1789280634.414893090,2026-09-13T06:23:54.415Z,418566347942,875581812,0.72
1789280639.423229958,2026-09-13T06:23:59.424Z,419158077432,876171777,0.66
1789280644.432549808,2026-09-13T06:24:04.433Z,419728938612,876743353,0.61
1789280649.440978477,2026-09-13T06:24:09.441Z,420313055935,877315140,0.56
1789280654.449933017,2026-09-13T06:24:14.451Z,420923275108,877944275,0.51
1789280659.458953242,2026-09-13T06:24:19.460Z,421516003500,878546061,0.55
1789280664.467501532,2026-09-13T06:24:24.468Z,422115391012,879140525,0.51
1789280669.475550083,2026-09-13T06:24:29.476Z,422686197582,879715438,0.47
1789280674.484059354,2026-09-13T06:24:34.485Z,423287780258,880322908,0.43
1789280679.493551465,2026-09-13T06:24:39.494Z,423893690060,880924626,0.40
1789280684.502073069,2026-09-13T06:24:44.503Z,424482090150,881495817,0.44
1789280689.510876651,2026-09-13T06:24:49.511Z,425148475911,882203798,0.41
1789280694.519856717,2026-09-13T06:24:54.520Z,425754400863,882813694,0.38
1789280699.528387402,2026-09-13T06:24:59.529Z,426349383101,883402698,0.35
1789280704.536959586,2026-09-13T06:25:04.537Z,426933440905,883992667,0.32
1789280709.545230402,2026-09-13T06:25:09.546Z,427521826851,884584917,0.29
1789280714.553653453,2026-09-13T06:25:14.554Z,428133250399,885218767,0.27
1789280719.561627063,2026-09-13T06:25:19.562Z,428730542387,885805165,0.25
1789280724.569657600,2026-09-13T06:25:24.570Z,429310629705,886386183,0.23
1789280729.578756246,2026-09-13T06:25:29.579Z,429900759071,886986082,0.21
1789280734.587754829,2026-09-13T06:25:34.588Z,430522124635,887611483,0.19
1789280739.595838566,2026-09-13T06:25:39.596Z,431126635394,888223779,0.18
1789280744.603790628,2026-09-13T06:25:44.604Z,431719392658,888847599,0.16
1789280749.611841570,2026-09-13T06:25:49.612Z,432316574546,889442411,0.23
1789280754.620303671,2026-09-13T06:25:54.621Z,432893616121,890011489,0.21
1789280759.628665276,2026-09-13T06:25:59.629Z,433496086225,890625900,0.19
1789280764.636866917,2026-09-13T06:26:04.637Z,434088925409,891243503,0.26
1789280769.644832170,2026-09-13T06:26:09.645Z,434677380331,891847261,0.24
1789280774.653068797,2026-09-13T06:26:14.654Z,435283355679,892456888,0.22
1789280779.661967697,2026-09-13T06:26:19.662Z,435884945555,893082177,0.28
1789280784.670015925,2026-09-13T06:26:24.671Z,436477734421,893673107,0.26
1789280789.678245499,2026-09-13T06:26:29.679Z,437079319883,894292747,0.24
1789280794.686211286,2026-09-13T06:26:34.687Z,437698515491,894927062,0.22
1789280799.695085889,2026-09-13T06:26:39.696Z,438293717563,895521592,0.20
1789280804.703043290,2026-09-13T06:26:44.704Z,438908640665,896134357,0.18
1789280809.711109351,2026-09-13T06:26:49.712Z,439492901441,896740671,0.17
1789280814.719463815,2026-09-13T06:26:54.720Z,440086956191,897348187,0.24
1789280819.728768142,2026-09-13T06:26:59.729Z,440695316559,897982232,0.22
1789280824.737403089,2026-09-13T06:27:04.738Z,441292656142,898576250,0.20
1789280829.746094229,2026-09-13T06:27:09.747Z,441916429733,899219425,0.18
1789280834.754659874,2026-09-13T06:27:14.755Z,442515805750,899843542,0.17
1789280839.762743765,2026-09-13T06:27:19.763Z,443119574530,900465081,0.15
1789280844.770995755,2026-09-13T06:27:24.771Z,443712511366,901066380,0.22
1789280849.779107533,2026-09-13T06:27:29.780Z,444320689076,901685290,0.28
1789280854.788042011,2026-09-13T06:27:34.789Z,444926772323,902325195,0.34
1789280859.796178621,2026-09-13T06:27:39.797Z,445563238783,902991754,0.39
1789280864.804558413,2026-09-13T06:27:44.805Z,446171423142,903633932,0.44
1789280869.812524457,2026-09-13T06:27:49.813Z,446768659351,904250194,0.57
1789280874.820568846,2026-09-13T06:27:54.821Z,447370244716,904882100,0.52
1789280879.828500854,2026-09-13T06:27:59.829Z,447980615937,905518768,0.48
1789280884.836485721,2026-09-13T06:28:04.837Z,448569017078,906124400,0.44
1789280889.844528899,2026-09-13T06:28:09.845Z,449157401997,906719632,0.49
1789280894.852507043,2026-09-13T06:28:14.853Z,449776569109,907351853,0.53
1789280899.861590436,2026-09-13T06:28:19.862Z,450365014297,907940371,0.49
1789280904.869713568,2026-09-13T06:28:24.870Z,450989305704,908581425,0.53
1789280909.877828536,2026-09-13T06:28:29.878Z,451586478884,909194192,0.49
1789280914.885856464,2026-09-13T06:28:34.886Z,452174054110,909792057,0.45
1789280919.893879079,2026-09-13T06:28:39.894Z,452782226266,910398855,0.49
1789280924.902577368,2026-09-13T06:28:44.903Z,453381613012,911030335,0.45
1789280929.911328550,2026-09-13T06:28:49.912Z,453991984802,911642977,0.41
1789280934.919990647,2026-09-13T06:28:54.920Z,454595774766,912263853,0.46
1789280939.928043850,2026-09-13T06:28:59.929Z,455188821495,912845036,0.42
1789280944.936606985,2026-09-13T06:29:04.937Z,455771407881,913438177,0.39
1789280949.945181017,2026-09-13T06:29:09.946Z,456367256627,914032711,0.36
1789280954.953315480,2026-09-13T06:29:14.954Z,456968890580,914633952,0.33
1789280959.961327590,2026-09-13T06:29:19.962Z,457568270021,915231021,0.30
1789280964.969525110,2026-09-13T06:29:24.970Z,458165395067,915816964,0.28
1789280969.977685951,2026-09-13T06:29:29.978Z,458742813805,916404109,0.26
1789280974.985580223,2026-09-13T06:29:34.986Z,459348485685,917014202,0.24
1789280979.993826910,2026-09-13T06:29:39.994Z,459958963757,917650294,0.22
1789280985.001815801,2026-09-13T06:29:45.002Z,460563256039,918269766,0.20
1789280990.010234407,2026-09-13T06:29:50.011Z,461149884545,918862889,0.18
1789280995.018236712,2026-09-13T06:29:55.019Z,461729543221,919432404,0.25
1789281000.026106635,2026-09-13T06:30:00.027Z,462326790199,920033881,0.23
1789281005.034183664,2026-09-13T06:30:05.035Z,462923445025,920637306,0.21
1789281010.042139744,2026-09-13T06:30:10.043Z,463520647061,921252795,0.19
1789281015.050207811,2026-09-13T06:30:15.051Z,464128970351,921874130,0.26
1789281020.058563883,2026-09-13T06:30:20.059Z,464728357921,922479688,0.24
1789281025.066939858,2026-09-13T06:30:25.068Z,465303614163,923043277,0.22
1789281030.074974473,2026-09-13T06:30:30.076Z,465913996961,923658531,0.20
1789281035.082817026,2026-09-13T06:30:35.083Z,466515577503,924260461,0.18
1789281040.091075676,2026-09-13T06:30:40.092Z,467108664107,924876834,0.17
1789281045.099199063,2026-09-13T06:30:45.100Z,467692136001,925485787,0.16
1789281050.108709832,2026-09-13T06:30:50.109Z,468282775933,926083787,0.22
1789281055.116777717,2026-09-13T06:30:55.117Z,468871220317,926672732,0.29
1789281060.125320626,2026-09-13T06:31:00.126Z,469485981267,927270217,0.26
1789281065.133863095,2026-09-13T06:31:05.134Z,470087624595,927859637,0.24
1789281070.141673270,2026-09-13T06:31:10.142Z,470671673995,928418054,0.22
1789281075.149698587,2026-09-13T06:31:15.150Z,471253310473,929007629,0.28
1789281080.158397754,2026-09-13T06:31:20.159Z,471844118707,929591277,0.34
1789281085.166395191,2026-09-13T06:31:25.167Z,472457060996,930236539,0.39
1789281090.175184383,2026-09-13T06:31:30.176Z,473054480912,930835237,0.36
1789281095.183384622,2026-09-13T06:31:35.184Z,473654038192,931450020,0.33
1789281100.191636327,2026-09-13T06:31:40.192Z,474253522960,932052891,0.31
1789281105.199650311,2026-09-13T06:31:45.200Z,474862995964,932677940,0.44
1789281110.208044989,2026-09-13T06:31:50.209Z,475443714342,933264710,0.41
1789281115.216718184,2026-09-13T06:31:55.217Z,476071574246,933923451,0.53
1789281120.224902077,2026-09-13T06:32:00.225Z,476662150572,934524197,0.49
1789281125.232940787,2026-09-13T06:32:05.234Z,477250502324,935111020,0.45
1789281130.241039713,2026-09-13T06:32:10.242Z,477845537200,935724300,0.42
1789281135.249001792,2026-09-13T06:32:15.249Z,478433832520,936311439,0.38
1789281140.257238158,2026-09-13T06:32:20.258Z,479039810412,936910727,0.51
1789281145.267103275,2026-09-13T06:32:25.268Z,479637108888,937507221,0.47
1789281150.275199746,2026-09-13T06:32:30.276Z,480238684082,938115546,0.51
1789281155.282903262,2026-09-13T06:32:35.283Z,480816143645,938692250,0.47
1789281160.292934763,2026-09-13T06:32:40.294Z,481415538500,939299073,0.59
1789281165.301121859,2026-09-13T06:32:45.302Z,482029682722,939919189,0.63
1789281170.309175790,2026-09-13T06:32:50.310Z,482614892282,940513697,0.66
1789281175.317742935,2026-09-13T06:32:55.318Z,483215617986,941107142,0.68
1789281180.325668026,2026-09-13T06:33:00.326Z,483804075664,941713103,0.66
1789281185.333671086,2026-09-13T06:33:05.334Z,484403456766,942317877,0.61
1789281190.342012197,2026-09-13T06:33:10.343Z,484998547114,942912113,0.56
1789281195.350366127,2026-09-13T06:33:15.351Z,485601109224,943515896,0.59
1789281200.358882994,2026-09-13T06:33:20.359Z,486187300932,944114294,0.55
1789281205.366932416,2026-09-13T06:33:25.367Z,486780086648,944697802,0.66
1789281210.375328818,2026-09-13T06:33:30.376Z,487355358212,945271524,0.77
1789281215.383436995,2026-09-13T06:33:35.384Z,487948192688,945848349,0.79
1789281220.391618412,2026-09-13T06:33:40.392Z,488546571096,946460161,0.72
1789281225.399622200,2026-09-13T06:33:45.400Z,489137155358,947050845,0.67
1789281230.407903375,2026-09-13T06:33:50.408Z,489728042906,947664449,0.69
1789281235.416115608,2026-09-13T06:33:55.417Z,490318571398,948237274,0.64
1789281240.424152834,2026-09-13T06:34:00.425Z,490911364804,948838105,0.59
1789281245.432133767,2026-09-13T06:34:05.433Z,491508498162,949424794,0.54
1789281250.440512655,2026-09-13T06:34:10.441Z,492105642954,950021350,0.66
1789281255.448703169,2026-09-13T06:34:15.450Z,492680846570,950584093,0.68
1789281260.457230912,2026-09-13T06:34:20.458Z,493277971716,951179873,0.79
1789281265.465075197,2026-09-13T06:34:25.466Z,493888350832,951778605,0.73
1789281270.474130369,2026-09-13T06:34:30.475Z,494476742230,952369836,0.67
1789281275.482179089,2026-09-13T06:34:35.483Z,495067399094,952965848,0.69
1789281280.491185300,2026-09-13T06:34:40.492Z,495649079282,953550397,0.64
1789281285.499437560,2026-09-13T06:34:45.500Z,496226752062,954120063,0.59
1789281290.507823335,2026-09-13T06:34:50.508Z,496827615170,954713214,0.54
1789281295.516707987,2026-09-13T06:34:55.517Z,497415024234,955305083,0.50
1789281300.524707583,2026-09-13T06:35:00.525Z,497992882512,955897227,0.54
1789281305.533293912,2026-09-13T06:35:05.534Z,498623047120,956552001,0.49
1789281310.541521097,2026-09-13T06:35:10.542Z,499231501396,957161607,0.53
1789281315.549791920,2026-09-13T06:35:15.550Z,499843641926,957779476,0.89
1789281320.557800040,2026-09-13T06:35:20.558Z,500445554560,958374155,0.82
1789281325.565721787,2026-09-13T06:35:25.566Z,501036230236,958964327,0.84
1789281330.573815600,2026-09-13T06:35:30.574Z,501631537044,959577473,0.85
1789281335.581906520,2026-09-13T06:35:35.582Z,502229035186,960202242,0.78
1789281340.590017686,2026-09-13T06:35:40.590Z,502821872104,960808626,0.72
1789281345.598216141,2026-09-13T06:35:45.599Z,503441045782,961446000,0.74
1789281350.606211432,2026-09-13T06:35:50.607Z,504047019440,962038071,0.76
1789281355.614294441,2026-09-13T06:35:55.615Z,504642004397,962636702,0.70
1789281360.622515116,2026-09-13T06:36:00.623Z,505237808424,963248452,0.81
1789281365.630802757,2026-09-13T06:36:05.631Z,505807980860,963833475,0.74
1789281370.639754303,2026-09-13T06:36:10.640Z,506407365554,964457275,0.68
1789281375.648120756,2026-09-13T06:36:15.649Z,506991929164,965049468,0.63
1789281380.656665508,2026-09-13T06:36:20.657Z,507575985650,965643929,0.58
1789281385.664774751,2026-09-13T06:36:25.665Z,508155631986,966216487,0.53
1789281390.672837869,2026-09-13T06:36:30.673Z,508739695066,966810149,0.49
1789281395.681096415,2026-09-13T06:36:35.682Z,509332498818,967407234,0.61
1789281400.689955694,2026-09-13T06:36:40.691Z,509918973670,968010046,0.56
1789281405.698528406,2026-09-13T06:36:45.699Z,510487303156,968568758,0.51
1789281410.706633494,2026-09-13T06:36:50.707Z,511073405602,969143858,0.79
1789281415.714557768,2026-09-13T06:36:55.715Z,511670720130,969747613,0.73
1789281420.722626049,2026-09-13T06:37:00.723Z,512259124446,970342983,0.67
1789281425.731302258,2026-09-13T06:37:05.732Z,512823395794,970890759,0.62
1789281430.740123304,2026-09-13T06:37:10.741Z,513409543636,971482642,0.57
1789281435.748127506,2026-09-13T06:37:15.749Z,514002322738,972069399,0.60
1789281440.756073762,2026-09-13T06:37:20.757Z,514579989075,972650766,0.55
1789281445.765260262,2026-09-13T06:37:25.766Z,515155248188,973234025,0.51
1789281450.773739114,2026-09-13T06:37:30.774Z,515737057995,973812148,0.47
1789281455.781762006,2026-09-13T06:37:35.782Z,516327545472,974395049,0.43
1789281460.790280797,2026-09-13T06:37:40.791Z,516937919640,974982915,0.40
1789281465.798223793,2026-09-13T06:37:45.799Z,517510981328,975539407,0.36
1789281470.806332177,2026-09-13T06:37:50.807Z,518077386607,976074291,0.42
1789281475.814620815,2026-09-13T06:37:55.815Z,518670285853,976645654,0.62
1789281480.822749518,2026-09-13T06:38:00.823Z,519260877337,977222583,0.57
1789281485.831484679,2026-09-13T06:38:05.832Z,519829553239,977782322,0.53
1789281490.839565794,2026-09-13T06:38:10.840Z,520419956783,978356884,0.48
1789281495.847658573,2026-09-13T06:38:15.848Z,521019593229,978948531,0.44
1789281500.855872815,2026-09-13T06:38:20.856Z,521607981867,979538730,0.41
1789281505.863850740,2026-09-13T06:38:25.864Z,522192037151,980126106,0.38
1789281510.872355657,2026-09-13T06:38:30.873Z,522769439741,980692392,0.35
1789281515.881004361,2026-09-13T06:38:35.882Z,523349103329,981264860,0.48
1789281520.889267893,2026-09-13T06:38:40.890Z,523954595275,981859220,0.44
1789281525.897809454,2026-09-13T06:38:45.898Z,524562106736,982448030,0.40
1789281530.905699081,2026-09-13T06:38:50.906Z,525146278311,983032330,0.53
1789281535.914065063,2026-09-13T06:38:55.915Z,525723687987,983622356,0.57
1789281540.922106429,2026-09-13T06:39:00.923Z,526325262005,984211788,0.60
1789281545.930203275,2026-09-13T06:39:05.931Z,526924600483,984836159,0.64
1789281550.938640213,2026-09-13T06:39:10.939Z,527537114803,985472597,0.58
1789281555.946888375,2026-09-13T06:39:15.947Z,528125462997,986072209,0.54
1789281560.954847603,2026-09-13T06:39:20.955Z,528720451701,986670524,0.49
1789281565.963300363,2026-09-13T06:39:25.964Z,529317203057,987286910,0.45
1789281570.971556220,2026-09-13T06:39:30.972Z,529903835923,987873943,0.50
1789281575.979591721,2026-09-13T06:39:35.980Z,530498817147,988475233,0.94
1789281580.987919785,2026-09-13T06:39:40.988Z,531078422537,989038740,0.86
1789281585.996205038,2026-09-13T06:39:45.997Z,531649285089,989603703,0.79
1789281591.004045622,2026-09-13T06:39:51.005Z,532237738585,990165190,0.81
1789281596.012037922,2026-09-13T06:39:56.013Z,532832568597,990729167,0.75
1789281601.020076950,2026-09-13T06:40:01.021Z,533410030489,991288943,0.69
1789281606.028202336,2026-09-13T06:40:06.029Z,533985231949,991837345,0.71
1789281611.037668536,2026-09-13T06:40:11.038Z,534589416253,992425225,0.65
1789281616.045785855,2026-09-13T06:40:16.046Z,535169067899,992995900,1.08
1789281621.054031838,2026-09-13T06:40:21.055Z,535750982401,993572268,1.08
1789281626.062395307,2026-09-13T06:40:26.063Z,536319131305,994122228,0.99
1789281631.070684551,2026-09-13T06:40:31.071Z,536925636741,994728912,0.99
1789281636.080262685,2026-09-13T06:40:36.081Z,537505291246,995308685,0.99
1789281641.088595473,2026-09-13T06:40:41.089Z,538083852054,995897126,1.07
1789281646.097053164,2026-09-13T06:40:46.098Z,538648109310,996457978,1.07
1789281651.105175876,2026-09-13T06:40:51.106Z,539239684010,997041722,1.06
1789281656.113506487,2026-09-13T06:40:56.114Z,539813962732,997589233,0.98
1789281661.122572434,2026-09-13T06:41:01.123Z,540376037680,998125435,0.98
1789281666.131850145,2026-09-13T06:41:06.133Z,540960560360,998720348,0.90
1789281671.140408862,2026-09-13T06:41:11.141Z,541544609348,999272833,0.91
1789281676.148657353,2026-09-13T06:41:16.149Z,542159387478,999896231,1.00
1789281681.156578831,2026-09-13T06:41:21.157Z,542745582422,1000492599,0.92
1789281686.164548321,2026-09-13T06:41:26.165Z,543138583986,1000903424,0.84
1789281691.172726212,2026-09-13T06:41:31.173Z,543138584052,1000903476,0.77
1789281696.180694835,2026-09-13T06:41:36.181Z,543138589817,1000908459,0.71
1789281701.188584651,2026-09-13T06:41:41.189Z,543138589925,1000908539,0.65
1789281706.196383661,2026-09-13T06:41:46.197Z,543138590081,1000908667,0.60
