ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789250379,2026-09-12T21:59:39Z,1397275355,8.55986534e+08,5.41288821e+08,1237969302,1057188213,2295157515,90827706368,8e+10,0.0174659419375,0,0,0,0,0,1,0,1.397275355e+09,1,0,0
1789250389,2026-09-12T21:59:49Z,5372171019,2.876336534e+09,2.495834485e+09,3116986534,2739104117,5856090651,94406311936,8e+10,0.0671521377375,0,0,0,2,0,0,0,5.372171019e+09,1,0,0
1789250401,2026-09-12T22:00:01Z,8645699579,4.514086534e+09,4.131613045e+09,4704663086,3942645760,8647308846,97293459456,8e+10,0.1080712447375,0,0,0,2,0,1,0,8.645699579e+09,1,0,0
1789250412,2026-09-12T22:00:12Z,8541154000,4.34685e+09,4.194304e+09,4530250000,4378853376,8909103376,97617784832,8e+10,0.106764425,36864,3412151355,6757,2,0,0,0,8.541154e+09,1,0,0
1789250423,2026-09-12T22:00:23Z,8806480592,4.41085e+09,4.395630592e+09,4551500000,4542431232,9093931232,97780977664,8e+10,0.1100810074,69632,6517634971,6757,2,0,0,0,8.806480592e+09,1,0,0
1789250434,2026-09-12T22:00:34Z,8567790080,4.2896e+09,4.27819008e+09,4527150000,4529848320,9056998320,97742143488,8e+10,0.107097376,102400,9747447707,6759,2,0,0,0,8.56779008e+09,1,0,0
1789250445,2026-09-12T22:00:45Z,8499191344,4.25875e+09,4.240441344e+09,4499550000,4508876800,9008426800,97727115264,8e+10,0.1062398918,135168,12993837659,6762,2,0,1,0,8.499191344e+09,1,0,0
1789250456,2026-09-12T22:00:56Z,8881690720,4.4567e+09,4.42499072e+09,4500550000,4475322368,8975872368,97700503552,8e+10,0.111021134,167936,16244371915,6763,2,0,1,0,8.88169072e+09,1,0,0
1789250467,2026-09-12T22:01:07Z,8480626784,4.3031e+09,4.177526784e+09,4500100000,4412407808,8912507808,97648959488,8e+10,0.1060078348,200704,19573647947,6765,2,0,1,0,8.480626784e+09,1,0,0
1789250478,2026-09-12T22:01:18Z,8750359072,4.3757e+09,4.374659072e+09,4547650000,4555014144,9102664144,97574801408,8e+10,0.1093794884,233472,22691564475,6767,2,0,1,0,8.750359072e+09,1,0,0
1789250489,2026-09-12T22:01:29Z,8404028048,4.26425e+09,4.139778048e+09,4584800000,4473225216,9058025216,97761869824,8e+10,0.1050503506,266240,26045706331,6770,2,0,1,0,8.404028048e+09,1,0,0
