ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789283145,2026-09-13T07:05:45Z,2404618529,1.326459174e+09,1.078159355e+09,1326459174,1078159355,2404618529,90708733952,8e+10,0.0300577316125,0,0,0,2,0,0,0,2.404618529e+09,1,0,0
1789283156,2026-09-13T07:05:56Z,6976467377,3.541109174e+09,3.435358203e+09,3872409174,3727026171,7599435345,96433545216,8e+10,0.0872058422125,0,0,0,2,0,3,0,6.976467377e+09,1,0,0
1789283166,2026-09-13T07:06:06Z,9155674272,4.5713e+09,4.584374272e+09,4571300000,4584374272,9155674272,97695436800,8e+10,0.1144459284,8192,677862161,1939,2,0,0,0,9.155674272e+09,1,0,0
1789283177,2026-09-13T07:06:17Z,8714669824,4.4952e+09,4.219469824e+09,4734350000,4466933760,9201283760,97319186432,8e+10,0.1089333728,28672,2978307793,2155,2,0,0,0,8.714669824e+09,1,0,0
1789283188,2026-09-13T07:06:28Z,8968278688,4.6817e+09,4.286578688e+09,4664350000,4433379328,9097729328,97735114752,8e+10,0.1121034836,53248,5524996465,2296,2,0,0,0,8.968278688e+09,1,0,0
1789283199,2026-09-13T07:06:39Z,8559154000,4.36485e+09,4.194304e+09,4515900000,4374659072,8890559072,97573339136,8e+10,0.106989425,81920,8139723105,2583,2,0,1,0,8.559154e+09,1,0,0
1789283210,2026-09-13T07:06:50Z,8905373632,4.4678e+09,4.437573632e+09,4575500000,4460642304,9036142304,97430622208,8e+10,0.1113171704,110592,10833191521,2610,2,0,0,0,8.905373632e+09,1,0,0
1789283221,2026-09-13T07:07:01Z,8707466032,4.37475e+09,4.332716032e+09,4518350000,4487905280,9006255280,97662992384,8e+10,0.1088433254,139264,13679999185,2612,2,0,0,0,8.707466032e+09,1,0,0
1789283232,2026-09-13T07:07:12Z,8609601472,4.3398e+09,4.269801472e+09,4603100000,4534042624,9137142624,97809620992,8e+10,0.1076200184,163840,16135513169,2615,2,0,1,0,8.609601472e+09,1,0,0
1789283242,2026-09-13T07:07:22Z,8548458432,4.3206e+09,4.227858432e+09,4471950000,4404019200,8875969200,97563303936,8e+10,0.1068557304,192512,18986465137,2619,2,0,0,0,8.548458432e+09,1,0,0
1789283253,2026-09-13T07:07:33Z,8427560960,4.2752e+09,4.15236096e+09,4553550000,4433379328,8986929328,97658572800,8e+10,0.105344512,217088,21446123425,2624,2,0,0,0,8.42756096e+09,1,0,0
1789283264,2026-09-13T07:07:44Z,8414838176,4.2457e+09,4.169138176e+09,4612350000,4555014144,9167364144,97381806080,8e+10,0.1051854772,241664,23831184241,2625,2,0,1,0,8.414838176e+09,1,0,0
1789283275,2026-09-13T07:07:55Z,9001383760,4.53445e+09,4.46693376e+09,4469400000,4374659072,8844059072,97520222208,8e+10,0.112517297,266240,26249399489,2629,2,0,1,0,9.00138376e+09,1,0,0
1789283286,2026-09-13T07:08:06Z,8674544512,4.3628e+09,4.311744512e+09,4547450000,4508876800,9056326800,97716105216,8e+10,0.1084318064,294912,29067197025,2633,2,0,0,0,8.674544512e+09,1,0,0
