ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding
1789074067,2026-09-10T21:01:07Z,0,,,542056753,458254329,1000311082,89668571136,0,0,0,0,0,0,0,0,0
1789074078,2026-09-10T21:01:18Z,0,,,2263406753,2068015097,4331421850,93066661888,0,0,0,0,0,0,0,0,0
1789074088,2026-09-10T21:01:28Z,0,,,3901306753,3720570873,7621877626,96510582784,0,0,0,0,0,0,0,0,0
1789074099,2026-09-10T21:01:39Z,0,,,4600056753,4400048121,9000104874,97811599360,0,0,0,0,0,0,0,0,0
