ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789280344,2026-09-13T06:19:04Z,2009174,2.009174e+06,0,2009174,0,2009174,88201138176,8e+10,2.5114675e-05,0,0,0,0,0,0,0,2.009174e+06,1,0,0
1789280354,2026-09-13T06:19:14Z,4962651506,2.546509174e+09,2.416142332e+09,2739708326,2654332924,5394041250,93916868608,8e+10,0.062033143825,0,0,0,0,0,5,0,4.962651506e+09,1,0,0
1789280365,2026-09-13T06:19:25Z,8787560336,4.45065e+09,4.336910336e+09,4714600000,4523556864,9238156864,97352339456,8e+10,0.1098445042,8192,918181794,862,0,0,1,0,8.787560336e+09,1,0,0
1789280376,2026-09-13T06:19:36Z,8297494496,4.3171e+09,3.980394496e+09,4583200000,4177526784,8760726784,97439739904,8e+10,0.1037186812,36864,3963916050,1694,0,0,1,0,8.297494496e+09,1,0,0
1789280387,2026-09-13T06:19:47Z,8371679312,4.26965e+09,4.102029312e+09,4654600000,4420796416,9075396416,97760874496,8e+10,0.1046459914,61440,6228792050,2147,0,0,0,0,8.371679312e+09,1,0,0
1789280398,2026-09-13T06:19:58Z,8365455264,4.2089e+09,4.156555264e+09,4501050000,4378853376,8879903376,97554505728,8e+10,0.1045681908,90112,8947126290,2309,0,0,0,0,8.365455264e+09,1,0,0
1789280409,2026-09-13T06:20:09Z,8661350208,4.3538e+09,4.307550208e+09,4548850000,4441767936,8990617936,97692315648,8e+10,0.1082668776,114688,11373630146,2580,0,0,0,0,8.661350208e+09,1,0,0
1789280420,2026-09-13T06:20:20Z,8501004000,4.3067e+09,4.194304e+09,4640800000,4456448000,9097248000,97764519936,8e+10,0.10626255,139264,13862298562,2584,0,0,0,0,8.501004e+09,1,0,0
1789280431,2026-09-13T06:20:31Z,8458954000,4.26465e+09,4.194304e+09,4689700000,4445962240,9135662240,97459707904,8e+10,0.105736925,163840,16251503682,2587,0,0,0,0,8.458954e+09,1,0,0
1789280442,2026-09-13T06:20:42Z,8357349568,4.1966e+09,4.160749568e+09,4541850000,4437573632,8979423632,97661648896,8e+10,0.1044668696,192512,19052724002,2591,0,0,1,0,8.357349568e+09,1,0,0
1789280453,2026-09-13T06:20:53Z,8620318560,4.3631e+09,4.25721856e+09,4632150000,4450156544,9082306544,97747169280,8e+10,0.107753982,217088,21557969634,2594,0,0,0,0,8.62031856e+09,1,0,0
1789280464,2026-09-13T06:21:04Z,8803570464,4.4373e+09,4.366270464e+09,4613450000,4328521728,8941971728,97489035264,8e+10,0.1100446308,241664,23951319058,2594,0,0,1,0,8.803570464e+09,1,0,0
1789280474,2026-09-13T06:21:14Z,8493664128,4.27e+09,4.223664128e+09,4549100000,4433379328,8982479328,97660968960,8e+10,0.1061708016,270336,26760827986,2597,0,0,0,0,8.493664128e+09,1,0,0
1789280485,2026-09-13T06:21:25Z,8491674256,4.23865e+09,4.253024256e+09,4622850000,4575985664,9198835664,97385435136,8e+10,0.1061459282,294912,29145888802,2600,0,0,1,0,8.491674256e+09,1,0,0
1789280496,2026-09-13T06:21:36Z,8327500832,4.2045e+09,4.123000832e+09,4505000000,4433379328,8938379328,97622913024,8e+10,0.1040937604,319488,31667711650,2601,0,0,1,0,8.327500832e+09,1,0,0
1789280507,2026-09-13T06:21:47Z,8675017296,4.38005e+09,4.294967296e+09,4569750000,4424990720,8994740720,97666084864,8e+10,0.1084377162,348160,34502086402,2604,0,0,0,0,8.675017296e+09,1,0,0
1789280518,2026-09-13T06:21:58Z,8802159072,4.4275e+09,4.374659072e+09,4622400000,4496293888,9118693888,97789546496,8e+10,0.1100269884,372736,36907868738,2608,0,0,1,0,8.802159072e+09,1,0,0
1789280529,2026-09-13T06:22:09Z,8505129952,4.2563e+09,4.248829952e+09,4464800000,4332716032,8797516032,97454833664,8e+10,0.1063141244,397312,39292929554,2608,0,0,1,0,8.505129952e+09,1,0,0
1789280540,2026-09-13T06:22:20Z,8772997680,4.38995e+09,4.38304768e+09,4513800000,4445962240,8959762240,97650536448,8e+10,0.109662471,425983,42123110002,2610,0,0,0,0,8.77299768e+09,1,0,0
1789280551,2026-09-13T06:22:31Z,8575035648,4.3304e+09,4.244635648e+09,4579150000,4416602112,8995752112,97663262720,8e+10,0.1071879456,450559,44632499938,2612,0,0,0,0,8.575035648e+09,1,0,0
1789280562,2026-09-13T06:22:42Z,8494841344,4.2544e+09,4.240441344e+09,4601650000,4517265408,9118915408,97790693376,8e+10,0.1061855168,475134,46988500626,2614,0,0,0,0,8.494841344e+09,1,0,0
1789280573,2026-09-13T06:22:53Z,8319856528,4.20105e+09,4.118806528e+09,4670050000,4525654016,9195704016,97421307904,8e+10,0.1039982066,499709,49485407650,2616,0,0,0,0,8.319856528e+09,1,0,0
1789280584,2026-09-13T06:23:04Z,8323245136,4.19605e+09,4.127195136e+09,4566750000,4437573632,9004323632,97684959232,8e+10,0.1040405642,528381,52303205186,2620,0,0,1,0,8.323245136e+09,1,0,0
1789280595,2026-09-13T06:23:15Z,8483515392,4.2976e+09,4.185915392e+09,4599950000,4416602112,9016552112,97685090304,8e+10,0.1060439424,552956,54771102082,2622,0,0,0,0,8.483515392e+09,1,0,0
1789280606,2026-09-13T06:23:26Z,8764076160,4.402e+09,4.36207616e+09,4595750000,4500488192,9096238192,97780002816,8e+10,0.109550952,577532,57131297074,2628,0,0,0,0,8.76407616e+09,1,0,0
1789280617,2026-09-13T06:23:37Z,8580762864,4.31935e+09,4.261412864e+09,4616800000,4496293888,9113093888,97798762496,8e+10,0.1072595358,602107,59578472450,2630,0,0,1,0,8.580762864e+09,1,0,0
1789280628,2026-09-13T06:23:48Z,8377478048,4.2377e+09,4.139778048e+09,4679282768,4508876800,9188159568,97514344448,8e+10,0.1047184756,626682,62042225042,2634,0,0,0,0,8.377478048e+09,1,0,0
1789280638,2026-09-13T06:23:58Z,8831831856,4.47395e+09,4.357881856e+09,4694150000,4513071104,9207221104,97538093056,8e+10,0.1103978982,651257,64489400418,2635,0,0,1,0,8.831831856e+09,1,0,0
1789280649,2026-09-13T06:24:09Z,8387243872,4.2223e+09,4.164943872e+09,4479750000,4357881856,8837631856,97522028544,8e+10,0.1048405484,679929,67265754914,2637,0,0,1,0,8.387243872e+09,1,0,0
1789280660,2026-09-13T06:24:20Z,8616507168,4.3509e+09,4.265607168e+09,4502400000,4357881856,8860281856,97556049920,8e+10,0.1077063396,704504,69721218898,2642,0,0,0,0,8.616507168e+09,1,0,0
1789280671,2026-09-13T06:24:31Z,8410466656,4.2623e+09,4.148166656e+09,4520900000,4429185024,8950085024,97640591360,8e+10,0.1051308332,724983,71772956290,2643,0,0,1,0,8.410466656e+09,1,0,0
1789280682,2026-09-13T06:24:42Z,8318678048,4.1789e+09,4.139778048e+09,4553500000,4450156544,9003656544,97676029952,8e+10,0.1039834756,753654,74532683570,2646,0,0,1,0,8.318678048e+09,1,0,0
1789280693,2026-09-13T06:24:53Z,8820703376,4.44185e+09,4.378853376e+09,4646650000,4527751168,9174401168,97397968896,8e+10,0.1102587922,778230,76984053250,2651,0,0,1,0,8.820703376e+09,1,0,0
1789280704,2026-09-13T06:25:04Z,8487748304,4.28925e+09,4.198498304e+09,4684300000,4529848320,9214148320,97436848128,8e+10,0.1060968538,802805,79439517234,2653,0,0,0,0,8.487748304e+09,1,0,0
1789280715,2026-09-13T06:25:15Z,8825087552,4.4714e+09,4.353687552e+09,4708800000,4510973952,9219773952,97569697792,8e+10,0.1103135944,827380,81894981218,2657,0,0,1,0,8.825087552e+09,1,0,0
