ts_epoch,bytes
1789254021.053,2050000
1789254021.053,2050000
1789254021.060,2050000
1789254021.060,2050000
1789254021.067,2050000
1789254021.067,2050000
1789254021.075,2050000
1789254021.075,2050000
1789254021.083,2100000
1789254021.083,2150000
1789254021.094,2050000
1789254021.094,2050000
1789254021.102,2050000
1789254021.102,2050000
1789254021.109,2050000
1789254021.110,2050000
1789254021.116,2050000
1789254021.117,2050000
1789254021.364,2100000
1789254021.421,2100000
1789254021.437,2100000
1789254021.443,2100000
1789254021.455,2100000
1789254021.462,2100000
1789254021.471,2100000
1789254021.482,2100000
1789254021.574,2100000
1789254021.579,1650000
1789254021.587,2100000
1789254021.604,2150000
1789254021.611,2150000
1789254021.615,2150000
1789254021.622,2150000
1789254021.626,2100000
1789254021.630,2150000
1789254021.635,2150000
1789254021.637,2150000
1789254021.641,2100000
1789254021.644,2150000
1789254021.648,2150000
1789254021.650,2150000
1789254021.656,2100000
1789254021.661,2150000
1789254021.668,2150000
1789254021.672,2150000
1789254021.680,2100000
1789254021.681,2150000
1789254021.692,2150000
1789254021.696,2150000
1789254021.703,2150000
1789254021.707,2150000
1789254021.718,2150000
1789254021.720,2150000
1789254021.728,2100000
1789254021.729,2100000
1789254021.739,2100000
1789254021.743,2150000
1789254021.751,2150000
1789254021.753,2150000
1789254021.763,2150000
1789254021.765,2100000
1789254021.775,2150000
1789254021.777,2150000
1789254021.786,2150000
1789254021.787,2150000
1789254021.797,2100000
1789254021.799,2150000
1789254021.808,2100000
1789254021.811,2150000
1789254021.821,2150000
1789254021.822,2150000
1789254021.834,2150000
1789254021.836,2150000
1789254021.846,2150000
1789254021.849,2100000
1789254021.858,2150000
1789254021.860,2150000
1789254021.867,2100000
1789254021.869,2150000
1789254021.877,2150000
1789254021.880,2150000
1789254021.885,2150000
1789254021.897,2150000
1789254022.156,2050000
1789254022.163,2150000
1789254022.181,2050000
1789254022.202,2050000
1789254022.209,2050000
1789254022.211,2050000
1789254022.217,2150000
1789254022.218,2050000
1789254022.223,2050000
1789254022.225,2050000
1789254022.229,2050000
1789254022.230,2050000
1789254022.235,2050000
1789254022.236,2050000
1789254022.242,2050000
1789254022.243,2050000
1789254022.249,2050000
1789254022.251,2050000
1789254022.257,2050000
1789254022.260,2150000
1789254022.264,2050000
1789254022.266,2050000
1789254022.270,2050000
1789254022.276,2150000
1789254022.279,2050000
1789254022.282,2000000
1789254022.287,2050000
1789254022.288,2050000
1789254022.293,2050000
1789254022.296,2050000
1789254022.300,2050000
1789254022.302,2050000
1789254022.309,2050000
1789254022.310,2150000
1789254022.318,2050000
1789254022.318,2050000
1789254022.325,2050000
1789254022.326,2050000
1789254022.332,2050000
1789254022.338,2150000
1789254022.338,2050000
1789254022.343,2050000
1789254022.346,2050000
1789254022.350,2050000
1789254022.352,2050000
1789254022.358,2050000
1789254022.359,2050000
1789254022.365,2050000
1789254022.367,2050000
1789254022.373,2050000
1789254022.375,2050000
1789254022.379,2050000
1789254022.384,2150000
1789254022.386,2050000
1789254022.391,2050000
1789254022.392,2150000
1789254022.397,2050000
1789254022.403,2050000
1789254022.403,2050000
1789254022.410,2050000
1789254022.411,2050000
1789254022.417,2050000
1789254022.418,2050000
1789254022.433,2050000
1789254022.635,2100000
1789254022.682,2100000
1789254022.697,2100000
1789254022.707,2100000
1789254022.719,2100000
1789254022.732,2100000
1789254022.758,2100000
1789254022.758,2100000
1789254022.867,2100000
1789254022.877,2100000
1789254022.886,2150000
1789254022.890,2150000
1789254022.900,2150000
1789254022.901,2150000
1789254022.908,2150000
1789254022.911,2150000
1789254022.919,2150000
1789254022.921,2150000
1789254022.926,2150000
1789254022.929,2150000
1789254022.934,2150000
1789254022.940,2100000
1789254022.941,2150000
1789254022.951,2150000
1789254022.953,2150000
1789254022.961,2150000
1789254022.965,2150000
1789254022.970,2100000
1789254022.975,2150000
1789254022.984,2150000
1789254022.984,2100000
1789254022.994,2150000
1789254022.994,2150000
1789254023.002,2100000
1789254023.002,2100000
1789254023.013,2150000
1789254023.014,2100000
1789254023.020,900000
1789254023.023,2150000
1789254023.032,2150000
1789254023.033,2150000
1789254023.044,2150000
1789254023.045,2150000
1789254023.054,2150000
1789254023.056,2150000
1789254023.061,2150000
1789254023.062,2150000
1789254023.073,2150000
1789254023.073,2150000
1789254023.080,2150000
1789254023.085,2150000
1789254023.089,2150000
1789254023.090,2150000
1789254023.097,2150000
1789254023.100,2150000
1789254023.106,2100000
1789254023.107,2150000
1789254023.115,2150000
1789254023.116,2150000
1789254023.124,2150000
1789254023.125,2150000
1789254023.130,2150000
1789254023.138,2150000
1789254023.144,2150000
1789254023.148,2150000
1789254026.295,2050000
1789254026.314,2050000
1789254026.332,2050000
1789254026.347,2050000
1789254026.364,2050000
1789254026.381,2050000
1789254026.397,2050000
1789254026.402,2100000
1789254026.417,2100000
1789254026.425,2100000
1789254026.442,2100000
1789254026.449,2100000
1789254026.466,2100000
1789254026.474,2100000
1789254026.490,2100000
1789254026.497,2100000
1789254026.514,2100000
1789254026.521,2100000
1789254026.538,2100000
1789254026.545,2100000
1789254026.564,2100000
1789254026.571,2100000
1789254026.588,2100000
1789254026.595,2100000
1789254026.613,2100000
1789254026.620,2100000
1789254026.639,2100000
1789254026.646,2100000
1789254026.664,2050000
1789254026.671,2100000
1789254026.689,2100000
1789254026.697,2100000
1789254026.715,2100000
1789254026.723,2100000
1789254026.741,2100000
1789254026.748,2100000
1789254026.765,2100000
1789254026.772,2100000
1789254026.789,2100000
1789254026.796,2100000
1789254026.816,2100000
1789254026.823,2100000
1789254026.840,2100000
1789254026.848,2100000
1789254026.865,2100000
1789254026.872,2100000
1789254026.890,2100000
1789254026.897,2100000
1789254026.914,2100000
1789254026.922,2100000
1789254026.939,2100000
1789254026.947,2050000
1789254026.965,2100000
1789254026.972,2100000
1789254026.990,2100000
1789254026.998,2100000
1789254027.016,2100000
1789254027.023,2100000
1789254027.042,2100000
1789254027.049,2100000
1789254027.067,2100000
1789254027.075,2100000
1789254027.093,2100000
1789254027.100,2100000
1789254027.119,2100000
1789254027.127,2100000
1789254027.146,2100000
1789254027.153,2100000
1789254027.172,2100000
1789254027.179,2100000
1789254027.197,2100000
1789254027.204,2100000
1789254027.223,2100000
1789254027.231,2100000
1789254027.248,2050000
1789254027.256,2100000
1789254027.274,2100000
1789254027.282,2100000
1789254027.303,2100000
1789254027.310,2100000
1789254027.327,2100000
1789254027.335,2100000
1789254027.355,2100000
1789254027.362,2100000
1789254027.380,2100000
1789254027.387,2100000
1789254027.407,2100000
1789254027.416,2100000
1789254027.434,2100000
1789254027.441,2100000
1789254027.462,2100000
1789254027.469,2100000
1789254027.488,2100000
1789254027.495,2100000
1789254027.513,2100000
1789254027.521,2100000
1789254027.539,2100000
1789254027.547,2050000
1789254027.566,2100000
1789254027.574,2100000
1789254027.592,2100000
1789254027.600,2100000
1789254027.617,2100000
1789254027.625,2100000
1789254027.645,2100000
1789254027.653,2100000
1789254027.671,2100000
1789254027.679,2100000
1789254027.698,2100000
1789254027.705,2100000
1789254027.724,2100000
1789254027.731,2100000
1789254027.752,2100000
1789254027.759,2100000
1789254027.777,2100000
1789254027.785,2100000
1789254027.802,2100000
1789254027.810,2100000
1789254027.827,2100000
1789254027.835,2050000
1789254027.851,50000
1789254027.855,2050000
1789254027.863,2100000
1789254027.880,2100000
1789254027.888,2100000
1789254027.905,2100000
1789254027.914,2100000
1789254027.931,2100000
1789254027.939,2100000
1789254027.956,2100000
1789254027.965,2100000
1789254027.981,2100000
1789254027.990,2100000
1789254028.007,2100000
1789254028.015,2100000
1789254028.033,2100000
1789254028.041,2100000
1789254028.058,2100000
1789254028.066,2100000
1789254028.082,2100000
1789254028.091,2100000
1789254028.109,2100000
1789254028.117,2100000
1789254028.135,2050000
1789254028.142,2100000
1789254028.159,2100000
1789254028.167,2100000
1789254028.182,2100000
1789254028.190,2100000
1789254028.207,2100000
1789254028.217,2100000
1789254028.234,2100000
1789254028.242,2100000
1789254028.259,2100000
1789254028.267,2100000
1789254028.284,2100000
1789254028.293,2100000
1789254028.309,2100000
1789254028.317,2100000
1789254028.334,2100000
1789254028.342,2100000
1789254028.360,2100000
1789254028.368,2100000
1789254028.384,2100000
1789254028.392,2100000
1789254028.409,2100000
1789254028.417,2050000
1789254028.433,2100000
1789254028.441,2100000
1789254028.457,2100000
1789254028.465,2100000
1789254028.481,2100000
1789254028.489,2100000
1789254028.505,2100000
1789254028.514,2100000
1789254028.531,2100000
1789254028.540,2100000
1789254028.556,2100000
1789254028.565,2100000
1789254028.581,2100000
1789254028.589,2100000
1789254028.608,2100000
1789254028.616,2100000
1789254028.632,2100000
1789254028.641,2100000
1789254028.657,2100000
1789254028.666,2100000
1789254028.682,2100000
1789254028.691,2100000
1789254028.707,2050000
1789254028.715,2100000
1789254028.732,2100000
1789254028.741,2100000
1789254028.758,2100000
1789254028.767,2100000
1789254028.783,2100000
1789254028.791,2100000
1789254028.810,2100000
1789254028.818,2100000
1789254028.835,2100000
1789254028.843,2100000
1789254028.860,2100000
1789254028.869,2100000
1789254028.884,2100000
1789254028.894,2100000
1789254028.910,2100000
1789254028.918,2100000
1789254028.935,2100000
1789254028.943,2100000
1789254028.958,2100000
1789254028.966,2100000
1789254028.982,2100000
1789254028.990,2050000
1789254029.006,2100000
1789254029.014,2100000
1789254029.030,2100000
1789254029.038,2100000
1789254029.055,2100000
1789254029.079,2150000
1789254029.086,2100000
1789254029.094,2100000
1789254029.110,2100000
1789254029.118,2100000
1789254029.135,2100000
1789254029.143,2100000
1789254029.159,2100000
1789254029.167,2100000
1789254029.183,2100000
1789254029.191,2100000
1789254029.206,2100000
1789254029.214,2100000
1789254029.230,2100000
1789254029.238,2100000
1789254029.254,2100000
1789254029.262,2050000
1789254029.277,50000
1789254029.281,2050000
1789254029.288,2100000
1789254029.306,2100000
1789254029.314,2100000
1789254029.332,2100000
1789254029.339,2100000
1789254029.356,2100000
1789254029.363,2100000
1789254029.380,2100000
1789254029.387,2100000
1789254029.404,2100000
1789254029.411,2100000
1789254029.428,2100000
1789254029.436,2100000
1789254029.453,2100000
1789254029.460,2100000
1789254029.478,2100000
1789254029.485,2100000
1789254029.503,2100000
1789254029.510,2100000
1789254029.530,2100000
1789254029.537,2100000
1789254029.555,2050000
1789254029.563,2100000
1789254029.580,2100000
1789254029.588,2100000
1789254029.605,2100000
1789254029.612,2100000
1789254029.629,2100000
1789254029.636,2100000
1789254029.654,2100000
1789254029.660,2100000
1789254029.678,2100000
1789254029.684,2100000
1789254029.703,2100000
1789254029.711,2100000
1789254029.728,2100000
1789254029.735,2100000
1789254029.752,2100000
1789254029.759,2100000
1789254029.777,2100000
1789254029.784,2100000
1789254029.802,2100000
1789254029.809,2100000
1789254029.826,2100000
1789254029.833,2050000
1789254029.850,2100000
1789254029.856,2100000
1789254029.874,2100000
1789254029.881,2100000
1789254029.899,2100000
1789254029.906,2100000
1789254029.925,2100000
1789254029.933,2100000
1789254029.951,2100000
1789254029.959,2100000
1789254029.976,2100000
1789254029.983,2100000
1789254030.003,2100000
1789254030.010,2100000
1789254030.027,2100000
1789254030.034,2100000
1789254030.052,2100000
1789254030.059,2100000
1789254030.078,2100000
1789254030.085,2100000
1789254030.103,2100000
1789254030.110,2100000
1789254030.127,2050000
1789254030.134,2100000
1789254030.151,2100000
1789254030.158,2100000
1789254030.176,2100000
1789254030.183,2100000
1789254030.202,2100000
1789254030.208,2100000
1789254030.227,2100000
1789254030.233,2100000
1789254030.251,2100000
1789254030.259,2100000
1789254030.276,2100000
1789254030.284,2100000
1789254030.302,2100000
1789254030.309,2100000
1789254030.326,2100000
1789254030.333,2100000
1789254030.350,2100000
1789254030.358,2100000
1789254030.375,2100000
1789254030.382,2100000
1789254030.401,2100000
1789254030.408,2050000
1789254030.426,2100000
1789254030.433,2100000
1789254030.450,2100000
1789254030.458,2100000
1789254030.477,2100000
1789254030.484,2100000
1789254030.501,2100000
1789254030.508,2100000
1789254030.526,2100000
1789254030.533,2100000
1789254030.551,2100000
1789254030.558,2100000
1789254030.576,2100000
1789254030.583,2100000
1789254030.600,2100000
1789254030.607,2100000
1789254030.625,2100000
1789254030.632,2100000
1789254030.652,2100000
1789254030.659,2100000
1789254030.678,2100000
1789254030.685,2050000
1789254030.705,50000
1789254030.708,2050000
1789254030.716,2100000
1789254030.737,2100000
1789254030.747,2100000
1789254030.766,2100000
1789254030.774,2100000
1789254030.791,2100000
1789254030.800,2100000
1789254030.820,2100000
1789254030.828,2100000
1789254030.847,2100000
1789254030.856,2100000
1789254030.873,2100000
1789254030.881,2100000
1789254030.897,2100000
1789254030.906,2100000
1789254030.922,2100000
1789254030.930,2100000
1789254030.946,2100000
1789254030.955,2100000
1789254030.971,2100000
1789254030.979,2100000
1789254030.996,2050000
1789254031.004,2100000
1789254031.020,2100000
1789254031.028,2100000
1789254031.044,2100000
1789254031.052,2100000
1789254031.068,2100000
1789254031.077,2100000
1789254031.093,2100000
1789254031.102,2100000
1789254031.119,2100000
1789254031.127,2100000
1789254031.144,2100000
1789254031.152,2100000
1789254031.168,2100000
1789254031.176,2100000
1789254031.194,2100000
1789254031.202,2100000
1789254031.219,2100000
1789254031.227,2100000
1789254031.243,2100000
1789254031.251,2100000
1789254031.267,2100000
1789254031.275,2050000
1789254031.293,2100000
1789254031.301,2100000
1789254031.318,2100000
1789254031.326,2100000
1789254031.343,2100000
1789254031.351,2100000
1789254031.367,2100000
1789254031.375,2100000
1789254031.392,2100000
1789254031.400,2100000
1789254031.417,2100000
1789254031.426,2100000
1789254031.443,2100000
1789254031.452,2100000
1789254031.470,2100000
1789254031.479,2100000
1789254031.495,2100000
1789254031.503,2100000
1789254031.522,2100000
1789254031.530,2100000
1789254031.547,2100000
1789254031.555,2100000
1789254031.572,2050000
1789254031.580,2100000
1789254031.597,2100000
1789254031.605,2100000
1789254031.622,2100000
1789254031.632,2100000
1789254031.648,2100000
1789254031.657,2100000
1789254031.675,2100000
1789254031.684,2100000
1789254031.701,2100000
1789254031.710,2100000
1789254031.725,2100000
1789254031.734,2100000
1789254031.750,2100000
1789254031.758,2100000
1789254031.776,2100000
1789254031.784,2100000
1789254031.801,2100000
1789254031.809,2100000
1789254031.826,2100000
1789254031.835,2100000
1789254031.856,2100000
1789254031.864,2050000
1789254031.883,2100000
1789254031.892,2100000
1789254031.909,2100000
1789254031.917,2100000
1789254031.935,2100000
1789254031.943,2100000
1789254031.962,2100000
1789254031.970,2100000
1789254031.988,2100000
1789254031.997,2100000
1789254032.015,2100000
1789254032.023,2100000
1789254032.043,2100000
1789254032.052,2100000
1789254032.073,2100000
1789254032.081,2100000
1789254032.099,2100000
1789254032.108,2100000
1789254032.125,2100000
1789254032.133,2100000
1789254032.150,2100000
1789254032.159,2050000
1789254032.173,50000
1789254032.178,2050000
1789254032.185,2100000
1789254032.202,2100000
1789254032.208,2100000
1789254032.225,2100000
1789254032.232,2100000
1789254032.251,2100000
1789254032.259,2100000
1789254032.277,2100000
1789254032.284,2100000
1789254032.303,2100000
1789254032.325,2150000
1789254032.342,2100000
1789254032.349,2100000
1789254032.366,2100000
1789254032.373,2100000
1789254032.393,2100000
1789254032.400,2100000
1789254032.418,2100000
1789254032.424,2100000
1789254032.444,2100000
1789254032.451,2100000
1789254032.468,2050000
1789254032.476,2100000
1789254032.495,2100000
1789254032.502,2100000
1789254032.519,2100000
1789254032.526,2100000
1789254032.544,2100000
1789254032.551,2100000
1789254032.570,2100000
1789254032.577,2100000
1789254032.597,2100000
1789254032.604,2100000
1789254032.623,2100000
1789254032.630,2100000
1789254032.648,2100000
1789254032.655,2100000
1789254032.674,2100000
1789254032.681,2100000
1789254032.700,2100000
1789254032.707,2100000
1789254032.725,2100000
1789254032.732,2100000
1789254032.751,2100000
1789254032.758,2050000
1789254032.775,2100000
1789254032.782,2100000
1789254032.800,2100000
1789254032.808,2100000
1789254032.827,2100000
1789254032.834,2100000
1789254032.852,2100000
1789254032.859,2100000
1789254032.878,2100000
1789254032.885,2100000
1789254032.904,2100000
1789254032.910,2100000
1789254032.930,2100000
1789254032.938,2100000
1789254032.956,2100000
1789254032.963,2100000
1789254032.980,2100000
1789254032.987,2100000
1789254033.005,2100000
1789254033.012,2100000
1789254033.031,2100000
1789254033.038,2100000
1789254033.055,2050000
1789254033.063,2100000
1789254033.080,2100000
1789254033.087,2100000
1789254033.106,2100000
1789254033.113,2100000
1789254033.131,2100000
1789254033.139,2100000
1789254033.157,2100000
1789254033.164,2100000
1789254033.182,2100000
1789254033.190,2100000
1789254033.210,2100000
1789254033.218,2100000
1789254033.235,2100000
1789254033.242,2100000
1789254033.260,2100000
1789254033.267,2100000
1789254033.286,2100000
1789254033.293,2100000
1789254033.312,2100000
1789254033.319,2100000
1789254033.336,2100000
1789254033.344,2050000
1789254033.362,2100000
1789254033.369,2100000
1789254033.388,2100000
1789254033.395,2100000
1789254033.413,2100000
1789254033.420,2100000
1789254033.438,2100000
1789254033.445,2100000
1789254033.463,2100000
1789254033.471,2100000
1789254033.489,2100000
1789254033.496,2100000
1789254033.514,2100000
1789254033.520,2100000
1789254033.538,2100000
1789254033.545,2100000
1789254033.564,2100000
1789254033.571,2100000
1789254033.588,2100000
1789254033.595,2100000
1789254033.612,2100000
1789254033.620,2050000
1789254033.636,50000
1789254033.639,2050000
1789254033.647,2100000
1789254033.664,2100000
1789254033.673,2100000
1789254033.690,2100000
1789254033.701,2100000
1789254033.720,2100000
1789254033.729,2100000
1789254033.747,2100000
1789254033.756,2100000
1789254033.773,2100000
1789254033.781,2100000
1789254033.799,2100000
1789254033.808,2100000
1789254033.825,2100000
1789254033.833,2100000
1789254033.851,2100000
1789254033.860,2100000
1789254033.876,2100000
1789254033.884,2100000
1789254033.901,2100000
1789254033.909,2100000
1789254033.927,2050000
1789254033.935,2100000
1789254033.953,2100000
1789254033.961,2100000
1789254033.980,2100000
1789254033.989,2100000
1789254034.006,2100000
1789254034.014,2100000
1789254034.031,2100000
1789254034.039,2100000
1789254034.055,2100000
1789254034.064,2100000
1789254034.081,2100000
1789254034.089,2100000
1789254034.107,2100000
1789254034.115,2100000
1789254034.133,2100000
1789254034.141,2100000
1789254034.158,2100000
1789254034.167,2100000
1789254034.184,2100000
1789254034.192,2100000
1789254034.208,2100000
1789254034.217,2050000
1789254034.234,2100000
1789254034.242,2100000
1789254034.258,2100000
1789254034.266,2100000
1789254034.282,2100000
1789254034.290,2100000
1789254034.307,2100000
1789254034.316,2100000
1789254034.335,2100000
1789254034.343,2100000
1789254034.362,2100000
1789254034.370,2100000
1789254034.387,2100000
1789254034.396,2100000
1789254034.414,2100000
1789254034.422,2100000
1789254034.441,2100000
1789254034.449,2100000
1789254034.466,2100000
1789254034.473,2100000
1789254034.490,2100000
1789254034.498,2050000
1789254034.513,50000
1789254034.518,2050000
1789254034.524,2100000
1789254034.544,2100000
1789254034.551,2100000
1789254034.570,2100000
1789254034.577,2100000
1789254034.595,2100000
1789254034.602,2100000
1789254034.619,2100000
1789254034.626,2100000
1789254034.645,2100000
1789254034.653,2100000
1789254034.670,2100000
1789254034.677,2100000
1789254034.695,2100000
1789254034.702,2100000
1789254034.720,2100000
1789254034.728,2100000
1789254034.746,2100000
1789254034.753,2100000
1789254034.771,2100000
1789254034.779,2100000
1789254034.799,2100000
1789254034.806,2050000
1789254034.823,2100000
1789254034.830,2100000
1789254034.847,2100000
1789254034.854,2100000
1789254034.871,2100000
1789254034.878,2100000
1789254034.896,2100000
1789254034.903,2100000
1789254034.922,2100000
1789254034.929,2100000
1789254034.950,2100000
1789254034.958,2100000
1789254034.977,2100000
1789254034.983,2100000
1789254035.002,2100000
1789254035.009,2100000
1789254035.026,2100000
1789254035.033,2100000
1789254035.050,2100000
1789254035.058,2100000
1789254035.075,2100000
1789254035.082,2050000
1789254035.097,50000
1789254035.100,2050000
1789254035.108,2100000
1789254035.128,2100000
1789254035.136,2100000
1789254035.154,2100000
1789254035.163,2100000
1789254035.180,2100000
1789254035.189,2100000
1789254035.206,2100000
1789254035.214,2100000
1789254035.231,2100000
1789254035.239,2100000
1789254035.255,2100000
1789254035.265,2100000
1789254035.282,2100000
1789254035.291,2100000
1789254035.308,2100000
1789254035.316,2100000
1789254035.333,2100000
1789254035.342,2100000
1789254035.359,2100000
1789254035.367,2100000
1789254035.384,2050000
1789254035.392,2100000
1789254035.409,2100000
1789254035.417,2100000
1789254035.436,2100000
1789254035.444,2100000
1789254035.461,2100000
1789254035.469,2100000
1789254035.488,2100000
1789254035.496,2100000
1789254035.513,2100000
1789254035.521,2100000
1789254035.539,2100000
1789254035.547,2100000
1789254035.565,2100000
1789254035.574,2100000
1789254035.592,2100000
1789254035.615,2150000
1789254035.624,2050000
1789254035.632,2100000
1789254035.647,2100000
1789254035.655,2100000
1789254035.672,2100000
1789254035.681,2100000
1789254035.699,2100000
1789254035.708,2100000
1789254035.724,2100000
1789254035.732,2100000
1789254035.749,2100000
1789254035.757,2100000
1789254035.772,2100000
1789254035.780,2100000
1789254035.796,2100000
1789254035.805,2100000
1789254035.822,2100000
1789254035.830,2100000
1789254035.847,2100000
1789254035.855,2100000
1789254035.872,2100000
1789254035.881,2100000
1789254035.898,2100000
1789254035.907,2050000
1789254035.924,2100000
1789254035.933,2100000
1789254035.952,2100000
1789254035.960,2100000
1789254035.977,2100000
1789254035.985,2100000
1789254036.002,2100000
1789254036.010,2100000
1789254036.027,2100000
1789254036.036,2100000
1789254036.052,2100000
1789254036.061,2100000
1789254036.076,2100000
1789254036.085,2100000
1789254036.101,2100000
1789254036.110,2100000
1789254036.126,2100000
1789254036.134,2100000
1789254036.151,2100000
1789254036.159,2100000
1789254036.176,2100000
1789254036.186,2050000
1789254036.202,50000
1789254036.207,2050000
1789254036.214,2100000
1789254036.234,2100000
1789254036.241,2100000
1789254036.259,2100000
1789254036.266,2100000
1789254036.283,2100000
1789254036.290,2100000
1789254036.307,2100000
1789254036.315,2100000
1789254036.331,2100000
1789254036.339,2100000
1789254036.357,2100000
1789254036.364,2100000
1789254036.382,2100000
1789254036.389,2100000
1789254036.409,2100000
1789254036.416,2100000
1789254036.434,2100000
1789254036.441,2100000
1789254036.458,2100000
1789254036.465,2100000
1789254036.484,2050000
1789254036.491,2100000
1789254036.510,2100000
1789254036.517,2100000
1789254036.534,2100000
1789254036.541,2100000
1789254036.561,2100000
1789254036.569,2100000
1789254036.587,2100000
1789254036.596,2100000
1789254036.614,2100000
1789254036.621,2100000
1789254036.643,2100000
1789254036.649,2100000
1789254036.666,2100000
1789254036.674,2100000
1789254036.691,2100000
1789254036.699,2100000
1789254036.716,2100000
1789254036.723,2100000
1789254036.742,2100000
1789254036.749,2100000
1789254036.767,2100000
1789254036.775,2050000
1789254036.792,2100000
1789254036.800,2100000
1789254036.818,2100000
1789254036.826,2100000
1789254036.843,2100000
1789254036.850,2100000
1789254036.867,2100000
1789254036.874,2100000
1789254036.893,2100000
1789254036.900,2100000
1789254036.918,2100000
1789254036.926,2100000
1789254036.943,2100000
1789254036.951,2100000
1789254036.969,2100000
1789254036.977,2100000
1789254036.997,2100000
1789254037.004,2100000
1789254037.023,2100000
1789254037.030,2100000
1789254037.048,2100000
1789254037.055,2050000
1789254037.073,50000
1789254037.076,2050000
1789254037.084,2100000
1789254037.101,2100000
1789254037.109,2100000
1789254037.125,2100000
1789254037.133,2100000
1789254037.150,2100000
1789254037.159,2100000
1789254037.177,2100000
1789254037.185,2100000
1789254037.203,2100000
1789254037.212,2100000
1789254037.231,2100000
1789254037.239,2100000
1789254037.257,2100000
1789254037.266,2100000
1789254037.282,2100000
1789254037.292,2100000
1789254037.309,2100000
1789254037.317,2100000
1789254037.334,2100000
1789254037.343,2100000
1789254037.361,2050000
1789254037.369,2100000
1789254037.388,2100000
1789254037.396,2100000
1789254037.414,2100000
1789254037.423,2100000
1789254037.441,2100000
1789254037.449,2100000
1789254037.466,2100000
1789254037.474,2100000
1789254037.490,2100000
1789254037.498,2100000
1789254037.513,2100000
1789254037.522,2100000
1789254037.538,2100000
1789254037.547,2100000
1789254037.565,2100000
1789254037.574,2100000
1789254037.592,2100000
1789254037.599,2100000
1789254037.617,2100000
1789254037.625,2100000
1789254037.641,2100000
1789254037.648,2050000
1789254037.661,50000
1789254037.666,2050000
1789254037.671,2100000
1789254037.688,2100000
1789254037.696,2100000
1789254037.712,2100000
1789254037.720,2100000
1789254037.738,2100000
1789254037.746,2100000
1789254037.763,2100000
1789254037.772,2100000
1789254037.790,2100000
1789254037.797,2100000
1789254037.815,2100000
1789254037.822,2100000
1789254037.840,2100000
1789254037.846,2100000
1789254037.863,2100000
1789254037.870,2100000
1789254037.888,2100000
1789254037.896,2100000
