ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789254263,2026-09-12T23:04:23Z,69502984849,2.6054189713e+10,4.3448795136e+10,27901089713,45562724352,73463814065,75928301568,8e+10,0.94922906895,401400,22102973694,0,6,49207,0,0,7.5938325516e+10,1,0,0
1789254276,2026-09-12T23:04:36Z,69124366882,2.5402941986e+10,4.3721424896e+10,27620791986,45831159808,73451951794,75670867968,8e+10,0.946058051525,454648,26360875248,0,8,49207,0,0,7.5684644122e+10,1,0,0
1789254289,2026-09-12T23:04:49Z,69308684454,2.562081399e+10,4.3687870464e+10,27692613990,45738885120,73431499110,75139350528,8e+10,0.9478963999375,462840,27280224640,0,8,49207,0,0,7.5831711995e+10,1,0,0
1789254302,2026-09-12T23:05:02Z,69083649638,2.551741399e+10,4.3566235648e+10,27631113990,45445283840,73076397830,75357433856,8e+10,0.9451462036625,471032,28046234784,0,8,49207,0,0,7.5611696293e+10,1,0,0
1789254316,2026-09-12T23:05:16Z,68816194858,2.5539366186e+10,4.3276828672e+10,27870616186,45822771200,73693387386,75811229696,8e+10,0.9414290457125,520180,33172564364,0,10,49207,0,0,7.5314323657e+10,1,0,0
1789254330,2026-09-12T23:05:30Z,68975104986,2.5668916186e+10,4.33061888e+10,27787516186,45711327232,73498843418,75345612800,8e+10,0.9431995266,536564,34824769468,0,12,49207,1,0,7.5455962128e+10,1,0,0
1789254344,2026-09-12T23:05:44Z,68759608839,2.5822518791e+10,4.2937090048e+10,28230618791,45252345856,73482964647,75889061888,8e+10,0.9421610023625,622580,43767187343,0,13,50657,0,0,7.5372880189e+10,1,0,0
1789254357,2026-09-12T23:05:57Z,68805893015,2.5893968791e+10,4.2911924224e+10,28040818791,45013270528,73054089319,75363037184,8e+10,0.9425723864625,630771,44591167743,0,13,50657,0,0,7.5405790917e+10,1,0,0
1789254370,2026-09-12T23:06:10Z,68625372119,2.5918968791e+10,4.2706403328e+10,28152468791,44912607232,73065076023,75494887424,8e+10,0.9400296632125,638962,45601641823,0,14,50657,0,0,7.5202373057e+10,1,0,0
1789254384,2026-09-12T23:06:24Z,69025255671,2.6159468791e+10,4.286578688e+10,28397001559,45074710528,73471712087,75656392704,8e+10,0.944755293025,679903,49646246351,0,14,50657,2,0,7.5580423442e+10,1,0,0
1789254398,2026-09-12T23:06:38Z,68795775911,2.6202618791e+10,4.259315712e+10,28447168791,44874858496,73322027287,75679375360,8e+10,0.9414923046375,712669,53190926191,0,16,50657,0,0,7.5319384371e+10,1,0,0
1789254411,2026-09-12T23:06:51Z,69347840487,2.6360418791e+10,4.2987421696e+10,28511168791,44799361024,73310529815,75708633088,8e+10,0.9513809408,724957,54157592031,0,19,50657,0,0,7.6110475264e+10,1,0,0
1789254425,2026-09-12T23:07:05Z,69437267063,2.6579868791e+10,4.2857398272e+10,28637318791,44851757056,73489075847,75179192320,8e+10,0.9491158194375,729053,54855564207,0,19,50657,1,0,7.5929265555e+10,1,0,0
1789254439,2026-09-12T23:07:19Z,69048918951,2.6413818791e+10,4.263510016e+10,28681518791,44921257984,73602776775,75525849088,8e+10,0.9443133914625,798684,61793463743,0,21,50657,0,0,7.5545071317e+10,1,0,0
1789254452,2026-09-12T23:07:32Z,69137406295,2.6456168791e+10,4.2681237504e+10,28531518791,44719669248,73251188039,75844689920,8e+10,0.9453941547625,823259,64199196079,0,23,50657,0,0,7.5631532381e+10,1,0,0
1789254466,2026-09-12T23:07:46Z,69146480938,2.6448466218e+10,4.269801472e+10,28629966218,44719669248,73349635466,76130893824,8e+10,0.9491177984,856027,67383421471,0,23,50657,1,0,7.5929423872e+10,1,0,0
1789254479,2026-09-12T23:07:59Z,69238823386,2.5651616218e+10,4.3587207168e+10,27573066218,45378174976,72951241194,75594653696,8e+10,0.949246641825,925657,72630394975,0,27,50657,0,0,7.5939731346e+10,1,0,0
1789254493,2026-09-12T23:08:13Z,69288211994,2.5692616218e+10,4.3595595776e+10,27690416218,45432700928,73123117146,75411484672,8e+10,0.9497924464125,937945,73829141839,0,29,50657,0,0,7.5983395713e+10,1,0,0
1789254506,2026-09-12T23:08:26Z,68026779267,2.4678647427e+10,4.334813184e+10,27128047427,45717913600,72845961027,74880077824,8e+10,0.9490047790375,983001,77557282854,0,30,58472,0,0,7.5920382323e+10,1,0,0
1789254520,2026-09-12T23:08:40Z,67998982435,2.4579547427e+10,4.3419435008e+10,27006097427,45801799680,72807897107,75165372416,8e+10,0.9490030343375,987097,77762082854,0,30,58472,0,0,7.5920242747e+10,1,0,0
1789254533,2026-09-12T23:08:53Z,68112204579,2.4856347427e+10,4.3255857152e+10,27238147427,45579501568,72817648995,75173593088,8e+10,0.9495090715375,1003479,79745732278,0,32,58472,0,0,7.5960725723e+10,1,0,0
