ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789243831,2026-09-12T20:10:31Z,1309081054,7.71986534e+08,5.3709452e+08,1176919302,1048799608,2225718910,90768191488,8e+10,0.016363513175,0,0,0,0,0,2,0,1.309081054e+09,1,0,0
1789243842,2026-09-12T20:10:42Z,5095407726,2.700236534e+09,2.395171192e+09,2918436534,2630052216,5548488750,94080221184,8e+10,0.063692596575,0,0,0,2,0,1,0,5.095407726e+09,1,0,0
1789243853,2026-09-12T20:10:53Z,8702808446,4.504086534e+09,4.198721912e+09,4664586534,4372785528,9037372062,97681022976,8e+10,0.108785105575,0,0,0,2,0,1,0,8.702808446e+09,1,0,0
1789243864,2026-09-12T20:11:04Z,8759631856,4.40175e+09,4.357881856e+09,4582950000,4548722688,9131672688,97810767872,8e+10,0.1094953982,32768,2970976030,4459,2,0,1,0,8.759631856e+09,1,0,0
1789243875,2026-09-12T20:11:15Z,8861653376,4.4828e+09,4.378853376e+09,4621200000,4534042624,9155242624,97477238784,8e+10,0.1107706672,65536,6271241934,4461,2,0,1,0,8.861653376e+09,1,0,0
1789243887,2026-09-12T20:11:27Z,8748137552,4.39445e+09,4.353687552e+09,4609850000,4590665728,9200515728,97466564608,8e+10,0.1093517194,98304,9447178718,4464,2,0,0,0,8.748137552e+09,1,0,0
1789243898,2026-09-12T20:11:38Z,8581647040,4.3454e+09,4.23624704e+09,4605550000,4510973952,9116523952,97715625984,8e+10,0.107270588,131072,12747444622,4467,2,0,0,0,8.58164704e+09,1,0,0
1789243909,2026-09-12T20:11:49Z,8630941344,4.3905e+09,4.240441344e+09,4602450000,4456448000,9058898000,97760534528,8e+10,0.1078867668,163840,16026989006,4473,2,0,0,0,8.630941344e+09,1,0,0
1789243920,2026-09-12T20:12:00Z,8870686288,4.47925e+09,4.391436288e+09,4623250000,4546625536,9169875536,97493893120,8e+10,0.1108835786,196608,19202925790,4473,2,0,0,0,8.870686288e+09,1,0,0
1789243931,2026-09-12T20:12:11Z,8354589440,4.2232e+09,4.13138944e+09,4623500000,4546625536,9170125536,97469476864,8e+10,0.104432368,229376,22445171438,4479,2,0,0,0,8.35458944e+09,1,0,0
