ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789216351,2026-09-12T12:32:31Z,71478098602,4.0377334442e+10,3.110076416e+10,42543029264,33579597824,76122627088,78999900160,8e+10,0.9498707371875,3273584,339102284945,0,2,310844,0,0,7.5989658975e+10,4,0,0
1789216366,2026-09-12T12:32:46Z,71037274058,3.7046634442e+10,3.3990639616e+10,39197029264,36347838464,75544867728,78225010688,8e+10,0.94894557425,3390292,344937684945,0,2,310844,0,0,7.591564594e+10,4,0,0
1789216380,2026-09-12T12:33:00Z,70633453866,3.5376134442e+10,3.5257319424e+10,37969529264,37232836608,75202365872,78227202048,8e+10,0.9463546770875,3480404,350972533121,0,2,310844,1,0,7.5708374167e+10,4,0,0
1789216395,2026-09-12T12:33:15Z,70494995002,3.5304784442e+10,3.519021056e+10,37827829264,37463523328,75291352592,77964976128,8e+10,0.9446277992125,3533652,356229267425,0,2,310844,1,0,7.5570223937e+10,4,0,0
1789216409,2026-09-12T12:33:29Z,70610315258,3.5361384442e+10,3.5248930816e+10,37721029264,37396414464,75117443728,78032019456,8e+10,0.946071231375,3595092,362297599217,0,2,310844,0,0,7.568569851e+10,4,0,0
1789216424,2026-09-12T12:33:44Z,70568893738,3.5340934442e+10,3.5227959296e+10,37789279264,37337694208,75126973472,78049959936,8e+10,0.9455528193875,3652436,367966348721,0,2,310844,0,0,7.5644225551e+10,4,0,0
1789216438,2026-09-12T12:33:58Z,70746247809,3.5556037249e+10,3.519021056e+10,37900735284,37224448000,75125183284,78148870144,8e+10,0.94754984355,3705684,373471738458,0,2,310844,0,0,7.5803987484e+10,4,0,0
1789216453,2026-09-12T12:34:13Z,70878936512,3.56342e+10,3.5244736512e+10,38255194822,37335597056,75590791878,79631286272,8e+10,0.949188519725,3763028,379161196731,0,2,310844,0,0,7.5935081578e+10,4,0,0
1789216468,2026-09-12T12:34:28Z,70811521952,3.56297e+10,3.5181821952e+10,40862344822,40273707008,81136051830,85786374144,8e+10,0.9482950417125,3767124,379622943579,0,2,359873,0,0,7.5863603337e+10,4,0,0
1789216483,2026-09-12T12:34:43Z,39731197395,3.9731197395e+10,0,43624644822,31377588224,75002233046,73902379008,8e+10,1.082828378,3771220,379943784091,0,2,426061,0,1,8.662627024e+10,4,0,0
1789216499,2026-09-12T12:34:59Z,65840679990,4.5322144822e+10,2.0518535168e+10,46352444822,21116223488,67468668310,72884359168,8e+10,0.8827622634,3785144,405543106827,0,2,427628,0,0,7.0620981072e+10,5,0,0
1789216514,2026-09-12T12:35:14Z,64116115830,4.8483944822e+10,1.5632171008e+10,49592544822,16173236224,65765781046,71273807872,8e+10,0.8559292202375,3787062,413587781899,0,2,427628,1,0,6.8474337619e+10,5,0,0
1789216530,2026-09-12T12:35:30Z,70989450806,5.1922144822e+10,1.9067305984e+10,52797394822,19541262336,72338657158,70090559488,8e+10,0.9436621915875,3787062,413587781899,0,2,427628,0,0,7.5492975327e+10,5,0,0
1789216547,2026-09-12T12:35:47Z,68499567638,5.4746444822e+10,1.3753122816e+10,55997694822,14642315264,70640010086,76995878912,8e+10,0.9078325241125,3789003,421728925963,0,2,427628,1,0,7.2626601929e+10,5,0,0
1789216564,2026-09-12T12:36:04Z,71669154499,5.6284447427e+10,1.5384707072e+10,56976247427,16227762176,73204009603,76779515904,8e+10,0.9483514039875,3825867,425279576606,0,2,427628,1,0,7.5868112319e+10,5,0,0
1789216580,2026-09-12T12:36:20Z,71404459091,5.2672697427e+10,1.8731761664e+10,53050747427,19260243968,72310991395,76223680512,8e+10,0.94838000945,3965131,432242776606,0,2,427628,1,0,7.5870400756e+10,5,0,0
1789216596,2026-09-12T12:36:36Z,71124914291,4.9561997427e+10,2.1562916864e+10,49744797427,22171090944,71915888371,75976933376,8e+10,0.94810141565,4083915,438181976606,0,2,427628,1,0,7.5848113252e+10,5,0,0
1789216611,2026-09-12T12:36:51Z,70937770131,4.6396897427e+10,2.4540872704e+10,47323547427,25140658176,72464205603,75554770944,8e+10,0.94955348275,4206795,444325976606,0,2,427628,1,0,7.596427862e+10,5,0,0
1789216629,2026-09-12T12:37:09Z,70725122707,4.5265697427e+10,2.545942528e+10,48387797427,28500295680,76888093107,76002234368,8e+10,0.948246850925,4247755,446373976606,0,2,465903,2,0,7.5859748074e+10,5,0,0
1789216644,2026-09-12T12:37:24Z,65692912083,3.7427497427e+10,2.8265414656e+10,40556797427,31159484416,71716281843,74412269568,8e+10,0.94907956215,4460747,457023576606,0,2,479118,2,0,7.5926364972e+10,5,0,0
1789216658,2026-09-12T12:37:38Z,64793665379,3.3806147427e+10,3.0987517952e+10,36760997427,33856421888,70617419315,73037271040,8e+10,0.949337008675,4587723,463372376606,0,2,479118,0,0,7.5946960694e+10,5,0,0
1789216672,2026-09-12T12:37:52Z,64027500912,3.203335e+10,3.1994150912e+10,35238100000,34674311168,69912411168,73105104896,8e+10,0.945594269325,4673739,469156834865,0,2,479118,1,0,7.5647541546e+10,5,0,0
1789216687,2026-09-12T12:38:07Z,64330192688,3.225635e+10,3.2073842688e+10,35672850000,34657533952,70330383952,73095651328,8e+10,0.94906318405,4726987,474558619809,0,2,479118,0,0,7.5925054724e+10,5,0,0
1789216701,2026-09-12T12:38:21Z,64222965472,3.21659e+10,3.2057065472e+10,35424200000,34626076672,70050276672,73128493056,8e+10,0.947884622225,4784331,480152771841,0,2,479118,0,0,7.5830769778e+10,5,0,0
1789216715,2026-09-12T12:38:35Z,64369755984,3.219525e+10,3.2174505984e+10,35459300000,34682699776,70141999776,72770920448,8e+10,0.949913637675,4841675,485734490961,0,2,479118,0,0,7.5993091014e+10,5,0,0
1789216729,2026-09-12T12:38:49Z,64271224336,3.214705e+10,3.2124174336e+10,35483050000,34590425088,70073475088,73184133120,8e+10,0.9486775799375,4899019,491407384769,0,2,479118,0,0,7.5894206395e+10,5,0,0
1789216744,2026-09-12T12:39:04Z,64017059136,3.21026e+10,3.1914459136e+10,35481800000,34558967808,70040767808,72889798656,8e+10,0.9451357782375,4960459,497637344417,0,2,479118,1,0,7.5610862259e+10,5,0,0
1789216758,2026-09-12T12:39:18Z,64181045216,3.21827e+10,3.1998345216e+10,35679650000,34527510528,70207160528,73302241280,8e+10,0.9471944285125,5009611,502486207825,0,2,479118,0,0,7.5775554281e+10,5,0,0
1789216773,2026-09-12T12:39:33Z,64105028128,3.20941e+10,3.2010928128e+10,37623100000,37119590400,74742690400,78005284864,8e+10,0.9464662925,5034187,504817392689,0,2,512659,0,0,7.57173034e+10,5,0,0
1789216787,2026-09-12T12:39:47Z,59313313456,2.968475e+10,2.9628563456e+10,35320950000,34615590912,69936540912,73042305024,8e+10,0.94950717095,5132491,514510975201,0,2,530075,0,0,7.5960573676e+10,5,0,0
1789216802,2026-09-12T12:40:02Z,59168112816,2.968635e+10,2.9481762816e+10,35415150000,34728837120,70143987120,72772349952,8e+10,0.947184213275,5185739,519916904449,0,2,530075,1,0,7.5774737062e+10,5,0,0
1789216816,2026-09-12T12:40:16Z,59149472944,2.963835e+10,2.9511122944e+10,35144400000,34464595968,69608995968,72949714944,8e+10,0.94721467425,5247179,525910638769,0,2,530075,0,0,7.577717394e+10,5,0,0
1789216830,2026-09-12T12:40:30Z,58974269776,2.953445e+10,2.9439819776e+10,35347950000,34590425088,69938375088,72719405056,8e+10,0.945136341425,5304523,531546233841,0,2,530075,0,0,7.5610907314e+10,5,0,0
1789216844,2026-09-12T12:40:44Z,59012408384,2.95642e+10,2.9448208384e+10,35430599152,34628173824,70058772976,72819535872,8e+10,0.9455393054,5357771,536827833969,0,2,530075,0,0,7.5643144432e+10,5,0,0
1789216859,2026-09-12T12:40:59Z,59276239129,2.9668647193e+10,2.9607591936e+10,35473594620,34460401664,69933996284,72696180736,8e+10,0.9490268804625,5415115,542438563217,0,2,530075,0,0,7.5922150437e+10,5,0,0
1789216873,2026-09-12T12:41:13Z,59256526306,2.9682488802e+10,2.9574037504e+10,35503971570,34575745024,70079716594,73030299648,8e+10,0.9486181792,5472459,548148755761,0,2,530075,1,0,7.5889454336e+10,5,0,0
1789216887,2026-09-12T12:41:27Z,58932347958,2.9488333878e+10,2.944401408e+10,35366631682,34280046592,69646678274,73072549888,8e+10,0.94478514805,5529803,553755340705,0,2,530075,1,0,7.5582811844e+10,5,0,0
1789216902,2026-09-12T12:41:42Z,59332472464,2.9762629264e+10,2.95698432e+10,35529379264,34632368128,70161747392,72916656128,8e+10,0.949280862375,5583051,559161269953,0,2,530075,0,0,7.594246899e+10,5,0,0
1789216917,2026-09-12T12:41:57Z,59265215504,2.9653429264e+10,2.961178624e+10,36669579264,36062625792,72732205056,77050994688,8e+10,0.94895653075,5619915,562658047249,0,2,540122,0,0,7.591652246e+10,5,0,0
1789216931,2026-09-12T12:42:11Z,57814646480,2.8962029264e+10,2.8852617216e+10,37454029264,35810967552,73264996816,72463597568,8e+10,0.9900921770125,5652683,565962457457,0,2,587773,1,0,7.9207374161e+10,5,0,0
1789216946,2026-09-12T12:42:26Z,53185512192,2.6627179264e+10,2.6558332928e+10,35306479264,34607202304,69913681568,73198325760,8e+10,0.946497672975,5759179,576442771633,0,2,589779,1,0,7.5719813838e+10,5,0,0
1789216960,2026-09-12T12:42:40Z,53347010928,2.6750929264e+10,2.6596081664e+10,35418629264,34619785216,70038414480,72797995008,8e+10,0.94807404105,5816523,582194407217,0,2,589779,1,0,7.5845923284e+10,5,0,0
1789216974,2026-09-12T12:42:54Z,53407298272,2.6765079264e+10,2.6642219008e+10,35389829264,34389098496,69778927760,72973107200,8e+10,0.9489931634,5869771,587426275697,0,2,589779,0,0,7.5919453072e+10,5,0,0
1789216988,2026-09-12T12:43:08Z,53193880544,2.6685879264e+10,2.650800128e+10,35272429264,34502344704,69774773968,72619724800,8e+10,0.9460400443,5927115,593148901153,0,2,589779,1,0,7.5683203544e+10,5,0,0
1789217003,2026-09-12T12:43:23Z,53449469792,2.6786279264e+10,2.6663190528e+10,35350029264,34523316224,69873345488,73106272256,8e+10,0.9495203074,5980363,598355903809,0,2,589779,0,0,7.5961624592e+10,5,0,0
1789217017,2026-09-12T12:43:37Z,53415286564,2.6760484644e+10,2.665480192e+10,35368337249,34691088384,70059425633,72955031552,8e+10,0.949181490275,6041803,604403508701,0,2,589779,0,0,7.5934519222e+10,5,0,0
1789217031,2026-09-12T12:43:51Z,53487277547,2.6819892715e+10,2.6667384832e+10,35391642715,34519121920,69910764635,72640303104,8e+10,0.9498416436625,6099147,610121981782,0,2,589779,0,0,7.5987331493e+10,5,0,0
1789217046,2026-09-12T12:44:06Z,53345143056,2.675745e+10,2.6587693056e+10,35411250000,34552676352,69963926352,72699977728,8e+10,0.947973635325,6156491,615799012609,0,2,589779,0,0,7.5837890826e+10,5,0,0
1789217061,2026-09-12T12:44:21Z,53160935456,2.66781e+10,2.6482835456e+10,35502850000,34875637760,70378487760,74800181248,8e+10,0.9455369035,6209739,621084757041,0,2,589779,1,0,7.564295228e+10,5,0,0
1789217075,2026-09-12T12:44:35Z,52209067712,2.61918e+10,2.6017267712e+10,37030450000,36368809984,73399259984,77716615168,8e+10,0.98440690265,6238411,623898410273,0,2,631724,1,0,7.8752552212e+10,5,0,0
1789217090,2026-09-12T12:44:50Z,45645470720,2.28704e+10,2.277507072e+10,35378100000,34527510528,69905610528,72620044288,8e+10,0.94590254375,6332619,633142678849,0,2,665930,0,0,7.56722035e+10,5,0,0
1789217104,2026-09-12T12:45:04Z,45712979584,2.28708e+10,2.2842179584e+10,35040350000,34347155456,69387505456,72575422464,8e+10,0.9472830311625,6389963,638745119489,0,2,665930,1,0,7.5782642493e+10,5,0,0
1789217118,2026-09-12T12:45:18Z,45881516928,2.29932e+10,2.2888316928e+10,35374050000,34535899136,69909949136,72618487808,8e+10,0.9487808099625,6443211,644076451265,0,2,665930,1,0,7.5902464797e+10,5,0,0
1789217133,2026-09-12T12:45:33Z,45605920720,2.283085e+10,2.277507072e+10,35113650000,34271657984,69385307984,72758284288,8e+10,0.9457278612,6504650,650103290017,0,2,665930,1,0,7.5658228896e+10,5,0,0
1789217147,2026-09-12T12:45:47Z,45756940976,2.292315e+10,2.2833790976e+10,35153650000,34452013056,69605663056,72905854976,8e+10,0.9473453981625,6557898,655393178753,0,2,665930,1,0,7.5787631853e+10,5,0,0
1789217161,2026-09-12T12:46:01Z,46014865664,2.30888e+10,2.2926065664e+10,35203650000,34401681408,69605331408,72394133504,8e+10,0.9499909656625,6615242,661136525729,0,2,665930,1,0,7.5999277253e+10,5,0,0
1789217176,2026-09-12T12:46:16Z,45742069456,2.292925e+10,2.2812819456e+10,35298032768,34439430144,69737462912,72869048320,8e+10,0.94694257,6672586,666751399281,0,2,665930,1,0,7.57554056e+10,5,0,0
1789217190,2026-09-12T12:46:30Z,45921009968,2.299075e+10,2.2930259968e+10,35160700000,34519121920,69679821920,72626204672,8e+10,0.9496322240375,6713546,670751366465,0,2,665930,0,0,7.5970577923e+10,5,0,0
1789217203,2026-09-12T12:46:43Z,45464528320,2.25846e+10,2.287992832e+10,34873850000,34514927616,69388777616,72522207232,8e+10,0.94680724135,6750410,674455358961,0,2,665930,1,0,7.5744579308e+10,5,0,0
1789217217,2026-09-12T12:46:57Z,45464038448,2.255475e+10,2.2909288448e+10,34981200000,34422652928,69403852928,72307081216,8e+10,0.94728826835,6774986,676827986865,0,2,665930,0,0,7.5783061468e+10,5,0,0
