ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789170443,2026-09-11T23:47:23Z,70629939003,3.5439504838e+10,3.5190434165e+10,35767604838,35746179445,71513784283,75273035776,8e+10,0.9177584128,0,0,0,2,1914,1,0,7.3420673024e+10,1,0,0
1789170457,2026-09-11T23:47:37Z,72524398267,3.6138811066e+10,3.6385587201e+10,36353911066,36901486593,73255397659,76177248256,8e+10,0.947460864,20480,1548843984,0,4,6112,0,0,7.579686912e+10,1,0,0
1789170472,2026-09-11T23:47:52Z,72620390341,3.5001677764e+10,3.7618712577e+10,35039994224,38231080961,73271075185,76096593920,8e+10,0.9492369408,69632,4089313366,0,4,7358,0,0,7.5938955264e+10,1,0,0
1789170486,2026-09-11T23:48:06Z,72581414320,3.3515666863e+10,3.9065747457e+10,33763216863,39707475969,73470692832,76019286016,8e+10,0.9483889664,131070,7252282257,0,4,8135,1,0,7.5871117312e+10,1,0,0
1789170500,2026-09-11T23:48:20Z,72469949840,3.1810366863e+10,4.0659582977e+10,32293766863,41355837441,73649604304,76158701568,8e+10,0.9482191872,200702,10829201249,0,4,10062,0,0,7.5857534976e+10,1,0,0
1789170514,2026-09-11T23:48:34Z,72675343584,3.0501616863e+10,4.2173726721e+10,30692466863,42953867265,73646334128,75977162752,8e+10,0.9499405824,258046,13737844289,0,4,10423,1,0,7.5995246592e+10,1,0,0
1789170527,2026-09-11T23:48:47Z,72363068304,2.9434366863e+10,4.2928701441e+10,30799766863,44472205313,75271972176,75975942144,8e+10,0.9473088512,294910,15597621505,0,4,25092,0,0,7.5784708096e+10,1,0,0
1789170541,2026-09-11T23:49:01Z,70514787878,2.8177483302e+10,4.2337304576e+10,29979683302,43968888832,73948572134,75968876544,8e+10,0.9658062336,331774,18580438667,0,4,45977,0,0,7.7264498688e+10,1,0,0
1789170555,2026-09-11T23:49:15Z,68289297942,2.7248033302e+10,4.104126464e+10,29825583302,43738202112,73563785414,75695587328,8e+10,0.9510875648,364542,22174950155,0,4,57040,0,0,7.6087005184e+10,1,0,0
1789170568,2026-09-11T23:49:28Z,67842040966,2.7090183302e+10,4.0751857664e+10,29882733302,43683676160,73566409462,76097589248,8e+10,0.9455706112,397310,25541524923,0,4,57433,0,0,7.5645648896e+10,1,0,0
1789170582,2026-09-11T23:49:42Z,67898427670,2.7247233302e+10,4.0651194368e+10,30001483302,43725619200,73727102502,76013260800,8e+10,0.947029248,421886,28229119931,0,4,57899,0,0,7.576233984e+10,1,0,0
1789170596,2026-09-11T23:49:56Z,67557663734,2.7153933302e+10,4.0403730432e+10,30046533302,43469766656,73516299958,75951910912,8e+10,0.9439312384,454654,31612271915,0,4,58839,0,0,7.5514499072e+10,1,0,0
1789170609,2026-09-11T23:50:09Z,67788007414,2.7195533302e+10,4.0592474112e+10,29937983302,43322966016,73260949318,75950628864,8e+10,0.9476873216,483326,34297451723,0,4,59236,0,0,7.5814985728e+10,1,0,0
1789170623,2026-09-11T23:50:23Z,67773337158,2.7239583302e+10,4.0533753856e+10,29978978198,43276828672,73255806870,75990446080,8e+10,0.9477464064,511998,37231289771,0,4,59629,0,0,7.5819712512e+10,1,0,0
1789170636,2026-09-11T23:50:36Z,67867124502,2.7287233302e+10,4.05798912e+10,29890783302,43440406528,73331189830,75742351360,8e+10,0.9494238208,540670,40065664523,0,4,60019,0,0,7.5953905664e+10,1,0,0
1789170650,2026-09-11T23:50:50Z,67449504246,2.6928333302e+10,4.0521170944e+10,29904533302,43742396416,73646929718,76060356608,8e+10,0.9445161472,577534,43413246875,0,4,60454,0,0,7.5561291776e+10,1,0,0
1789170664,2026-09-11T23:51:04Z,67422175750,2.7211383302e+10,4.0210792448e+10,30169383302,43360714752,73530098054,76091576320,8e+10,0.9449375232,602110,46419953291,0,4,60855,0,0,7.5595001856e+10,1,0,0
1789170677,2026-09-11T23:51:17Z,67107070022,2.7554783302e+10,3.955228672e+10,30537783302,42781900800,73319684102,76133523456,8e+10,0.941275392,622590,49453940731,0,4,60855,1,0,7.530203136e+10,1,0,0
1789170691,2026-09-11T23:51:31Z,66881982022,2.7853983302e+10,3.902799872e+10,30887083302,42266001408,73153084710,75533774848,8e+10,0.9392602624,647166,52692728171,0,4,61297,0,0,7.5140820992e+10,1,0,0
1789170705,2026-09-11T23:51:45Z,67620983302,2.8299383302e+10,3.93216e+10,31134783302,42207281152,73342064454,75799572480,8e+10,0.9493787648,667646,54860556075,0,4,61779,0,0,7.5950301184e+10,1,0,0
1789170719,2026-09-11T23:51:59Z,67336297206,2.8429933302e+10,3.8906363904e+10,31858483302,42551214080,74409697382,77498355712,8e+10,0.9488071168,688126,57405515643,0,4,68457,0,0,7.5904569344e+10,1,0,0
1789170733,2026-09-11T23:52:13Z,11673583302,1.1673583302e+10,0,33220933302,44090523648,77311456950,80509714432,8e+10,0.9921396736,692222,57610315643,0,4,101184,0,1,7.9371173888e+10,1,0,0
1789170747,2026-09-11T23:52:27Z,77412927206,3.3263683302e+10,4.4149243904e+10,34701733302,45629833216,80331566518,68669390848,8e+10,1.01192514195,692222,57610315643,0,4,131131,0,0,8.0954011356e+10,2,0,0
