ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding,pressure,rebuilds,lock_lost,lock_retry
1789182220,2026-09-12T03:03:40Z,311247230,3.10204838e+08,1.042392e+06,522954838,184772984,707727822,89324470272,8e+10,0.003890590375,0,0,0,0,0,1,0,3.1124723e+08,1,0,0
1789182231,2026-09-12T03:03:51Z,3022386110,1.591904838e+09,1.430481272e+09,1784337606,1623419256,3407756862,91801759744,8e+10,0.037779826375,0,0,0,2,0,0,0,3.02238611e+09,1,0,0
1789182242,2026-09-12T03:04:02Z,5354702622,2.758204838e+09,2.596497784e+09,3008854838,2848156024,5857010862,94355152896,8e+10,0.066933782775,0,0,0,2,0,0,0,5.354702622e+09,1,0,0
1789182253,2026-09-12T03:04:13Z,7781756478,3.973104838e+09,3.80865164e+09,4112504838,3953355128,8065859966,96650985472,8e+10,0.097271955975,0,0,0,2,0,1,0,7.781756478e+09,1,0,0
1789182264,2026-09-12T03:04:24Z,9045234152,4.557328872e+09,4.48790528e+09,4467900000,4437573632,8905473632,97552252928,8e+10,0.1130654269,12288,1118204662,4,2,0,1,0,9.045234152e+09,1,0,0
1789182275,2026-09-12T03:04:35Z,8779641984,4.3924e+09,4.387241984e+09,4546650000,4550819840,9097469840,97740517376,8e+10,0.1097455248,40960,3890393726,8,2,0,0,0,8.779641984e+09,1,0,0
1789182286,2026-09-12T03:04:46Z,8359489440,4.2281e+09,4.13138944e+09,4458850000,4374659072,8833509072,97485791232,8e+10,0.104493618,65536,6408072270,11,2,0,1,0,8.35948944e+09,1,0,0
1789182297,2026-09-12T03:04:57Z,8852802112,4.4362e+09,4.416602112e+09,4583100000,4571791360,9154891360,97808760832,8e+10,0.1106600264,86016,8352107758,13,2,0,1,0,8.852802112e+09,1,0,0
1789182308,2026-09-12T03:05:08Z,8818470464,4.4522e+09,4.366270464e+09,4477300000,4391436288,8868736288,97521983488,8e+10,0.1102308808,110592,10849064782,17,2,0,0,0,8.818470464e+09,1,0,0
1789182319,2026-09-12T03:05:19Z,8862990720,4.438e+09,4.42499072e+09,4583100000,4584374272,9167474272,97407791104,8e+10,0.110787384,131072,12801388878,17,2,0,1,0,8.86299072e+09,1,0,0
1789182330,2026-09-12T03:05:30Z,8656205904,4.35285e+09,4.303355904e+09,4482900000,4441767936,8924667936,97602113536,8e+10,0.1082025738,155648,15265191470,19,2,0,0,0,8.656205904e+09,1,0,0
1789182341,2026-09-12T03:05:41Z,8609440080,4.33125e+09,4.27819008e+09,4578800000,4529848320,9108648320,97773432832,8e+10,0.107618001,176128,17292113038,20,2,0,0,0,8.60944008e+09,1,0,0
1789182352,2026-09-12T03:05:52Z,8545785648,4.30115e+09,4.244635648e+09,4463600000,4404019200,8867619200,97504808960,8e+10,0.1068223206,196608,19319034606,21,2,0,1,0,8.545785648e+09,1,0,0
1789182363,2026-09-12T03:06:03Z,8506464128,4.2828e+09,4.223664128e+09,4541450000,4494196736,9035646736,97700425728,8e+10,0.1063308016,221184,21749682766,21,2,0,0,0,8.506464128e+09,1,0,0
1789182374,2026-09-12T03:06:14Z,9127142624,4.5931e+09,4.534042624e+09,4535900000,4395630592,8931530592,97503711232,8e+10,0.1140892828,241664,23772460030,23,2,0,0,0,9.127142624e+09,1,0,0
1789182385,2026-09-12T03:06:25Z,8700766032,4.36805e+09,4.332716032e+09,4524600000,4496293888,9020893888,97684865024,8e+10,0.1087595754,266240,26178242366,25,2,0,0,0,8.700766032e+09,1,0,0
1789182396,2026-09-12T03:06:36Z,8866085024,4.4369e+09,4.429185024e+09,4598158192,4601151488,9199309680,97430179840,8e+10,0.1108260628,286720,28172009502,26,2,0,0,0,8.866085024e+09,1,0,0
1789182407,2026-09-12T03:06:47Z,8539669824,4.3202e+09,4.219469824e+09,4497450000,4399824896,8897274896,97567649792,8e+10,0.1067458728,311296,30693832350,27,2,0,0,0,8.539669824e+09,1,0,0
1789182418,2026-09-12T03:06:58Z,8513842608,4.31115e+09,4.202692608e+09,4602450000,4496293888,9098743888,97771552768,8e+10,0.1064230326,331776,32724898222,31,2,0,0,0,8.513842608e+09,1,0,0
